,hosts,number of nodes,switches
12,"[(0, 3, 0, 2, 1), (1, 3, 0, 2, 1), (0, 2, 0, 2, 1), (0, 3, 0, 3, 1), (0, 3, 0, 2, 0), (0, 3, 3, 2, 1), (3, 3, 0, 2, 1), (0, 0, 0, 2, 1), (0, 3, 1, 2, 1), (0, 3, 0, 1, 1), (0, 3, 0, 2, 2)]",11,[]
13,"[(3, 3, 1, 1, 3), (3, 3, 0, 1, 3), (3, 3, 2, 1, 3), (3, 3, 1, 2, 3), (3, 3, 1, 1, 0), (2, 3, 1, 1, 3), (0, 3, 1, 1, 3), (3, 3, 1, 0, 3), (3, 2, 1, 1, 3), (3, 0, 1, 1, 3), (3, 3, 1, 1, 2), (0, 3, 0, 1, 3), (2, 3, 0, 1, 3), (3, 2, 0, 1, 3), (3, 3, 3, 1, 3), (3, 0, 0, 1, 3), (3, 3, 0, 1, 0), (3, 3, 0, 0, 3), (3, 3, 0, 1, 2), (3, 3, 0, 2, 3), (3, 3, 2, 1, 2), (3, 2, 2, 1, 3), (3, 3, 2, 2, 3), (3, 3, 2, 0, 3)]",24,[]
14,"[(0, 2, 2, 2, 2), (0, 3, 2, 2, 2)]",2,[]
15,"[(1, 3, 2, 0, 0), (2, 3, 2, 0, 0), (1, 0, 2, 0, 0), (1, 3, 2, 0, 3), (1, 3, 3, 0, 0), (1, 3, 1, 0, 0), (1, 3, 2, 1, 0), (1, 2, 2, 0, 0), (2, 3, 3, 0, 0), (2, 2, 2, 0, 0), (2, 3, 2, 0, 3), (2, 3, 2, 0, 1), (2, 3, 2, 1, 0), (2, 3, 1, 0, 0), (2, 0, 2, 0, 0), (3, 3, 2, 0, 0)]",16,[]
16,"[(2, 1, 1, 3, 1), (2, 1, 1, 3, 2), (2, 1, 1, 0, 1), (1, 1, 1, 3, 1), (2, 1, 0, 3, 1), (2, 0, 1, 3, 1), (2, 1, 1, 2, 1), (2, 1, 1, 3, 0)]",8,[]
17,"[(1, 1, 3, 2, 3), (1, 0, 3, 2, 3), (1, 1, 3, 2, 0), (1, 2, 3, 2, 3), (2, 1, 3, 2, 3), (0, 1, 3, 2, 3), (1, 1, 2, 2, 3), (1, 1, 3, 2, 2)]",8,[]
18,"[(3, 2, 0, 0, 0), (3, 2, 1, 0, 0), (0, 2, 0, 0, 0), (3, 2, 0, 0, 1), (3, 1, 0, 0, 0), (3, 3, 0, 0, 0), (3, 2, 0, 1, 0), (3, 2, 0, 0, 3)]",8,[]
19,"[(2, 1, 1, 3, 1), (2, 1, 1, 3, 2), (2, 1, 1, 0, 1), (1, 1, 1, 3, 1), (2, 1, 0, 3, 1), (2, 0, 1, 3, 1), (2, 1, 1, 2, 1), (2, 1, 1, 3, 0), (2, 2, 1, 3, 1), (2, 1, 2, 3, 1), (3, 1, 1, 3, 1), (2, 1, 1, 3, 3), (2, 1, 1, 2, 2), (2, 1, 0, 3, 2), (2, 1, 2, 3, 2), (2, 1, 1, 0, 2)]",16,[]
20,"[(2, 2, 3, 2, 0), (3, 2, 3, 2, 0), (2, 2, 2, 2, 0), (2, 2, 3, 2, 1), (2, 3, 3, 2, 0), (2, 2, 3, 3, 0), (1, 2, 3, 2, 0), (2, 2, 0, 2, 0), (2, 2, 3, 2, 3), (2, 2, 3, 1, 0), (2, 1, 3, 2, 0), (0, 2, 3, 2, 0), (3, 1, 3, 2, 0), (3, 3, 3, 2, 0), (3, 2, 3, 2, 3), (3, 2, 0, 2, 0)]",16,[]
21,"[(2, 1, 1, 3, 1), (2, 1, 1, 3, 2), (2, 1, 1, 0, 1), (1, 1, 1, 3, 1), (2, 1, 0, 3, 1), (2, 0, 1, 3, 1), (2, 1, 1, 2, 1), (2, 1, 1, 3, 0), (2, 2, 1, 3, 1), (2, 1, 2, 3, 1), (3, 1, 1, 3, 1), (2, 1, 1, 3, 3), (2, 1, 1, 2, 2), (2, 1, 0, 3, 2), (2, 1, 2, 3, 2), (2, 1, 1, 0, 2)]",16,[]
22,"[(2, 1, 1, 3, 1), (2, 1, 1, 3, 2)]",1,[]
23,"[(0, 2, 2, 2, 2), (0, 3, 2, 2, 2)]",2,[]
24,"[(3, 3, 1, 1, 3), (3, 3, 0, 1, 3), (3, 3, 2, 1, 3), (3, 3, 1, 2, 3)]",4,[]
25,"[(0, 2, 2, 2, 2), (0, 3, 2, 2, 2), (0, 1, 2, 2, 2), (3, 2, 2, 2, 2), (0, 2, 3, 2, 2), (0, 2, 2, 2, 3), (0, 2, 2, 1, 2), (0, 2, 1, 2, 2), (0, 3, 2, 1, 2), (1, 3, 2, 2, 2), (0, 3, 3, 2, 2)]",11,[]
26,"[(1, 3, 2, 0, 0), (2, 3, 2, 0, 0)]",2,[]
27,"[(1, 1, 3, 2, 3), (1, 0, 3, 2, 3)]",1,[]
28,"[(1, 3, 2, 0, 0), (2, 3, 2, 0, 0)]",2,[]
29,"[(3, 2, 0, 0, 0), (3, 2, 1, 0, 0)]",1,[]
30,"[(1, 1, 3, 2, 3), (1, 0, 3, 2, 3), (1, 1, 3, 2, 0), (1, 2, 3, 2, 3), (2, 1, 3, 2, 3), (0, 1, 3, 2, 3), (1, 1, 2, 2, 3), (1, 1, 3, 2, 2), (1, 1, 0, 2, 3), (1, 1, 3, 3, 3), (1, 1, 3, 1, 3), (2, 0, 3, 2, 3), (1, 0, 0, 2, 3), (1, 0, 3, 2, 2), (1, 0, 3, 1, 3), (1, 0, 3, 3, 3), (1, 0, 2, 2, 3), (0, 0, 3, 2, 3), (1, 0, 3, 2, 0), (1, 3, 3, 2, 3), (1, 1, 2, 2, 0), (1, 1, 3, 2, 1), (1, 1, 3, 1, 0), (1, 1, 3, 3, 0), (1, 2, 3, 2, 0), (0, 1, 3, 2, 0), (1, 1, 0, 2, 0), (2, 1, 3, 2, 0), (1, 2, 0, 2, 3), (1, 2, 2, 2, 3), (1, 2, 3, 1, 3), (2, 2, 3, 2, 3)]",32,[]
31,"[(2, 2, 3, 2, 0), (3, 2, 3, 2, 0), (2, 2, 2, 2, 0), (2, 2, 3, 2, 1), (2, 3, 3, 2, 0), (2, 2, 3, 3, 0), (2, 2, 0, 2, 0), (2, 2, 3, 1, 0), (0, 2, 3, 2, 0), (3, 1, 3, 2, 0), (3, 3, 3, 2, 0), (3, 2, 3, 2, 3), (3, 2, 0, 2, 0), (3, 2, 2, 2, 0), (3, 2, 3, 1, 0), (3, 2, 3, 2, 1), (3, 2, 3, 3, 0), (2, 2, 2, 2, 3), (2, 2, 2, 3, 0), (2, 2, 1, 2, 0), (1, 2, 2, 2, 0), (2, 2, 2, 2, 1), (2, 2, 2, 1, 0), (2, 1, 2, 2, 0), (2, 3, 2, 2, 0), (1, 2, 3, 2, 1), (2, 2, 0, 2, 1), (2, 2, 3, 2, 2), (2, 3, 3, 2, 1), (2, 1, 3, 2, 1), (2, 2, 3, 1, 1), (2, 2, 3, 3, 1)]",32,[]
32,"[(1, 1, 3, 2, 3), (1, 0, 3, 2, 3), (1, 1, 3, 2, 0), (1, 2, 3, 2, 3), (2, 1, 3, 2, 3), (0, 1, 3, 2, 3), (1, 1, 2, 2, 3), (1, 1, 3, 2, 2), (1, 1, 0, 2, 3), (1, 1, 3, 3, 3), (1, 1, 3, 1, 3), (2, 0, 3, 2, 3), (1, 0, 0, 2, 3), (1, 0, 3, 2, 2), (1, 0, 3, 1, 3), (1, 0, 3, 3, 3), (1, 0, 2, 2, 3), (0, 0, 3, 2, 3), (1, 0, 3, 2, 0), (1, 3, 3, 2, 3), (1, 1, 2, 2, 0), (1, 1, 3, 2, 1), (1, 1, 3, 1, 0), (1, 1, 3, 3, 0), (1, 2, 3, 2, 0), (0, 1, 3, 2, 0), (1, 1, 0, 2, 0), (2, 1, 3, 2, 0), (1, 2, 0, 2, 3), (1, 2, 2, 2, 3), (1, 2, 3, 1, 3), (2, 2, 3, 2, 3)]",32,[]
33,"[(2, 0, 0, 1, 1), (2, 0, 0, 0, 1), (2, 0, 1, 1, 1), (2, 0, 0, 1, 0), (2, 1, 0, 1, 1), (2, 0, 3, 1, 1), (1, 0, 0, 1, 1), (2, 3, 0, 1, 1), (2, 0, 0, 1, 2), (3, 0, 0, 1, 1), (2, 0, 0, 2, 1), (2, 3, 0, 0, 1), (2, 1, 0, 0, 1), (3, 0, 0, 0, 1), (2, 0, 0, 0, 0), (2, 0, 3, 0, 1), (2, 0, 1, 0, 1), (2, 0, 0, 3, 1), (2, 0, 0, 0, 2), (1, 0, 0, 0, 1), (2, 3, 1, 1, 1), (2, 1, 1, 1, 1), (3, 0, 1, 1, 1), (2, 0, 1, 1, 0), (2, 0, 2, 1, 1), (2, 0, 1, 2, 1), (2, 0, 1, 1, 2), (1, 0, 1, 1, 1), (3, 0, 0, 1, 0), (2, 1, 0, 1, 0), (2, 0, 3, 1, 0), (2, 0, 0, 2, 0), (1, 0, 0, 1, 0), (2, 3, 0, 1, 0), (2, 0, 0, 1, 3), (2, 1, 0, 1, 2), (1, 1, 0, 1, 1), (2, 2, 0, 1, 1), (3, 1, 0, 1, 1), (2, 1, 0, 2, 1), (2, 1, 3, 1, 1), (2, 0, 3, 1, 2), (2, 3, 3, 1, 1), (2, 0, 3, 2, 1), (3, 0, 3, 1, 1), (1, 0, 3, 1, 1), (1, 3, 0, 1, 1), (0, 0, 0, 1, 1), (1, 0, 0, 2, 1), (2, 3, 0, 2, 1), (2, 3, 0, 1, 2), (3, 3, 0, 1, 1), (2, 0, 0, 2, 2), (3, 0, 0, 1, 2), (3, 0, 0, 2, 1), (3, 3, 0, 0, 1), (2, 3, 0, 0, 2), (2, 3, 0, 3, 1), (2, 2, 0, 0, 1), (2, 3, 0, 0, 0), (2, 3, 1, 0, 1), (1, 3, 0, 0, 1), (2, 3, 3, 0, 1), (3, 1, 0, 0, 1)]",64,[]
34,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3), (1, 1, 1, 2, 0), (1, 1, 2, 2, 3), (1, 1, 1, 3, 3), (1, 1, 1, 1, 3), (1, 1, 1, 2, 2), (1, 1, 0, 2, 3), (1, 0, 1, 2, 3), (2, 1, 1, 2, 3), (0, 1, 1, 2, 0), (0, 2, 1, 2, 3), (0, 1, 2, 2, 3), (0, 1, 1, 2, 2), (0, 1, 0, 2, 3), (3, 1, 1, 2, 3), (0, 0, 1, 2, 3), (0, 1, 1, 1, 3), (0, 1, 1, 3, 3), (1, 1, 1, 2, 1), (1, 1, 1, 1, 0), (1, 1, 0, 2, 0), (1, 0, 1, 2, 0), (2, 1, 1, 2, 0), (1, 1, 1, 3, 0), (1, 1, 2, 2, 0), (1, 1, 3, 2, 3), (1, 1, 2, 1, 3), (1, 0, 2, 2, 3), (1, 2, 2, 2, 3), (2, 1, 2, 2, 3), (1, 1, 2, 2, 2), (1, 1, 2, 3, 3), (1, 1, 0, 3, 3), (1, 0, 1, 3, 3), (2, 1, 1, 3, 3), (1, 1, 1, 0, 3), (1, 1, 1, 3, 2), (1, 2, 1, 3, 3), (1, 0, 1, 1, 3), (2, 1, 1, 1, 3), (1, 2, 1, 1, 3), (1, 1, 0, 1, 3), (1, 0, 1, 2, 2), (2, 1, 1, 2, 2), (1, 1, 0, 2, 2), (1, 2, 1, 2, 2), (2, 1, 0, 2, 3), (1, 0, 0, 2, 3), (1, 2, 0, 2, 3), (2, 0, 1, 2, 3), (1, 3, 1, 2, 3), (2, 2, 1, 2, 3), (0, 1, 2, 2, 0), (0, 0, 1, 2, 0), (0, 1, 0, 2, 0), (0, 1, 1, 1, 0), (0, 1, 1, 2, 1), (3, 1, 1, 2, 0), (0, 2, 1, 2, 0), (0, 1, 1, 3, 0), (3, 2, 1, 2, 3), (0, 2, 0, 2, 3), (0, 2, 1, 1, 3)]",64,[]
35,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0), (0, 2, 3, 3, 0), (0, 2, 2, 3, 1), (0, 2, 2, 0, 0), (0, 3, 2, 3, 0), (0, 2, 1, 3, 0), (1, 2, 2, 3, 0), (0, 1, 2, 3, 0), (0, 2, 2, 3, 3), (0, 2, 2, 2, 0), (2, 2, 2, 3, 0), (3, 1, 2, 3, 0), (3, 3, 2, 3, 0), (3, 2, 2, 3, 3), (3, 2, 2, 0, 0), (3, 2, 2, 2, 0), (3, 2, 1, 3, 0), (3, 2, 2, 3, 1), (3, 2, 3, 3, 0), (0, 2, 3, 2, 0), (0, 2, 0, 3, 0), (0, 2, 3, 3, 3), (0, 1, 3, 3, 0), (0, 3, 3, 3, 0), (1, 2, 3, 3, 0), (0, 2, 3, 3, 1), (0, 2, 3, 0, 0), (0, 1, 2, 3, 1), (0, 2, 2, 0, 1), (0, 2, 1, 3, 1), (0, 3, 2, 3, 1), (0, 2, 2, 2, 1), (0, 2, 1, 0, 0), (0, 3, 2, 0, 0), (0, 2, 2, 0, 3), (0, 1, 2, 0, 0), (0, 2, 2, 1, 0), (1, 2, 2, 0, 0), (0, 3, 2, 3, 3), (0, 3, 1, 3, 0), (1, 3, 2, 3, 0), (0, 3, 2, 2, 0), (0, 0, 2, 3, 0), (0, 2, 1, 3, 3), (1, 2, 1, 3, 0), (1, 1, 2, 3, 0), (1, 2, 2, 2, 0), (0, 1, 2, 3, 3), (2, 2, 2, 2, 0), (2, 2, 2, 0, 0), (2, 2, 2, 3, 1), (2, 3, 2, 3, 0), (2, 2, 3, 3, 0), (2, 2, 2, 3, 3), (2, 2, 1, 3, 0), (2, 1, 2, 3, 0), (3, 1, 2, 0, 0), (3, 0, 2, 3, 0), (3, 1, 3, 3, 0), (3, 1, 2, 2, 0), (3, 1, 2, 3, 1), (3, 1, 1, 3, 0), (3, 1, 2, 3, 3)]",64,[]
36,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3)]",1,[]
37,"[(1, 2, 1, 2, 0), (1, 2, 1, 2, 3)]",1,[]
38,"[(2, 0, 0, 1, 1), (2, 0, 0, 0, 1)]",2,[]
39,[],0,[]
40,"[(1, 3, 2, 0, 0), (2, 3, 2, 0, 0)]",2,[]
41,"[(1, 1, 3, 2, 3), (1, 0, 3, 2, 3)]",1,[]
42,"[(3, 2, 0, 0, 0), (3, 2, 1, 0, 0)]",2,[]
43,"[(2, 2, 3, 2, 0), (3, 2, 3, 2, 0)]",2,[]
44,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0)]",2,[]
45,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3)]",2,[]
46,"[(1, 2, 1, 2, 0), (1, 2, 1, 2, 3)]",1,[]
47,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2), (2, 3, 2, 3, 3), (2, 3, 2, 3, 1)]",4,[]
48,"[(0, 3, 2, 3, 1), (0, 3, 2, 3, 0)]",1,[]
49,"[(2, 2, 0, 0, 1), (2, 2, 0, 3, 1)]",2,[]
50,"[(0, 0, 2, 0, 3), (0, 3, 2, 0, 3)]",2,[]
51,"[(1, 1, 1, 2, 3), (1, 1, 1, 2, 0)]",2,[]
52,"[(3, 1, 2, 1, 2), (3, 2, 2, 1, 2)]",1,[]
53,"[(3, 1, 1, 0, 3), (3, 1, 1, 1, 3), (0, 1, 1, 0, 3), (2, 1, 1, 0, 3)]",4,[]
54,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2), (2, 3, 2, 3, 3), (2, 3, 2, 3, 1), (2, 0, 2, 3, 2), (2, 3, 2, 0, 2), (3, 3, 2, 3, 2), (2, 3, 2, 2, 2)]",8,[]
55,"[(3, 0, 3, 0, 3), (3, 1, 3, 0, 3)]",1,[]
56,"[(2, 1, 0, 0, 2), (2, 1, 0, 0, 1), (2, 1, 3, 0, 2), (2, 1, 0, 3, 2), (2, 1, 0, 1, 2), (2, 1, 1, 0, 2), (2, 1, 0, 0, 3), (2, 2, 0, 0, 2), (1, 1, 0, 0, 2), (3, 1, 0, 0, 2), (2, 0, 0, 0, 2), (3, 1, 0, 0, 1), (2, 1, 1, 0, 1), (2, 1, 3, 0, 1), (2, 1, 0, 3, 1), (2, 1, 0, 1, 1)]",16,[]
57,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0), (0, 2, 3, 3, 0), (0, 2, 2, 3, 1), (0, 2, 2, 0, 0), (0, 2, 1, 3, 0), (1, 2, 2, 3, 0), (0, 1, 2, 3, 0), (0, 2, 2, 3, 3), (0, 2, 2, 2, 0), (2, 2, 2, 3, 0), (3, 1, 2, 3, 0), (3, 3, 2, 3, 0), (3, 2, 2, 3, 3), (3, 2, 2, 0, 0), (3, 2, 2, 2, 0), (3, 2, 1, 3, 0), (3, 2, 2, 3, 1), (3, 2, 3, 3, 0), (0, 2, 3, 2, 0), (0, 2, 0, 3, 0), (0, 2, 3, 3, 3), (0, 1, 3, 3, 0), (0, 3, 3, 3, 0), (1, 2, 3, 3, 0), (0, 2, 3, 3, 1), (0, 2, 3, 0, 0), (0, 1, 2, 3, 1), (0, 2, 2, 0, 1), (0, 2, 1, 3, 1), (0, 2, 2, 2, 1), (0, 2, 1, 0, 0)]",32,[]
58,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3), (1, 1, 1, 2, 0), (1, 1, 2, 2, 3), (1, 1, 1, 3, 3), (1, 1, 1, 1, 3), (1, 1, 1, 2, 2), (1, 1, 0, 2, 3)]",8,[]
59,"[(2, 0, 0, 1, 1), (2, 0, 0, 0, 1), (2, 0, 1, 1, 1), (2, 0, 0, 1, 0)]",4,[]
60,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2)]",2,[]
61,"[(3, 2, 0, 0, 0), (3, 2, 1, 0, 0)]",1,[]
62,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0), (0, 2, 3, 3, 0), (0, 2, 2, 3, 1), (0, 2, 2, 0, 0), (0, 2, 1, 3, 0), (1, 2, 2, 3, 0), (0, 1, 2, 3, 0)]",8,[]
63,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3), (1, 1, 1, 2, 0), (1, 1, 2, 2, 3), (1, 1, 1, 3, 3), (1, 1, 1, 1, 3), (1, 1, 1, 2, 2), (1, 1, 0, 2, 3), (1, 0, 1, 2, 3), (2, 1, 1, 2, 3), (0, 1, 1, 2, 0)]",11,[]
64,[],0,[]
65,[],0,[]
66,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0), (0, 2, 3, 3, 0), (0, 2, 2, 3, 1), (0, 2, 2, 0, 0), (0, 2, 1, 3, 0), (1, 2, 2, 3, 0), (0, 1, 2, 3, 0), (0, 2, 2, 3, 3), (0, 2, 2, 2, 0), (2, 2, 2, 3, 0), (3, 1, 2, 3, 0), (3, 3, 2, 3, 0), (3, 2, 2, 3, 3), (3, 2, 2, 0, 0), (3, 2, 2, 2, 0), (3, 2, 1, 3, 0), (3, 2, 2, 3, 1), (3, 2, 3, 3, 0), (0, 2, 3, 2, 0), (0, 2, 0, 3, 0), (0, 2, 3, 3, 3), (0, 1, 3, 3, 0), (0, 3, 3, 3, 0), (1, 2, 3, 3, 0), (0, 2, 3, 3, 1), (0, 2, 3, 0, 0), (0, 1, 2, 3, 1), (0, 2, 2, 0, 1), (0, 2, 1, 3, 1), (0, 2, 2, 2, 1), (0, 2, 1, 0, 0), (0, 3, 2, 0, 0), (0, 2, 2, 0, 3), (0, 1, 2, 0, 0), (0, 2, 2, 1, 0), (1, 2, 2, 0, 0), (0, 3, 1, 3, 0), (0, 1, 1, 3, 0), (0, 2, 1, 3, 3), (0, 2, 1, 2, 0), (1, 2, 1, 3, 0), (1, 1, 2, 3, 0), (1, 2, 2, 2, 0), (1, 3, 2, 3, 0), (0, 1, 2, 3, 3), (0, 1, 2, 2, 0), (0, 0, 2, 3, 0), (0, 3, 2, 3, 3), (0, 2, 2, 2, 3), (0, 3, 2, 2, 0), (2, 2, 2, 2, 0), (2, 2, 2, 0, 0), (2, 2, 2, 3, 1), (2, 3, 2, 3, 0), (2, 2, 3, 3, 0), (2, 2, 2, 3, 3), (2, 2, 1, 3, 0), (2, 1, 2, 3, 0), (3, 1, 2, 0, 0), (3, 0, 2, 3, 0), (3, 1, 3, 3, 0), (3, 1, 2, 2, 0)]",63,[]
67,"[(1, 1, 1, 1, 2), (1, 0, 1, 1, 2), (1, 2, 1, 1, 2), (0, 1, 1, 1, 2), (2, 1, 1, 1, 2), (1, 1, 0, 1, 2), (1, 1, 2, 1, 2), (1, 1, 1, 0, 2), (1, 1, 1, 1, 1), (1, 0, 2, 1, 2), (1, 3, 1, 1, 2), (1, 0, 1, 1, 3), (0, 0, 1, 1, 2), (1, 0, 1, 2, 2), (1, 0, 1, 0, 2), (2, 0, 1, 1, 2), (1, 0, 1, 1, 1), (1, 2, 0, 1, 2), (1, 2, 2, 1, 2), (1, 2, 1, 1, 3), (1, 2, 1, 2, 2), (2, 2, 1, 1, 2), (0, 2, 1, 1, 2), (1, 2, 1, 0, 2), (1, 2, 1, 1, 1), (0, 1, 1, 0, 2), (0, 1, 2, 1, 2), (0, 1, 1, 2, 2), (0, 1, 1, 1, 3), (0, 1, 0, 1, 2), (3, 1, 1, 1, 2), (0, 1, 1, 1, 1), (2, 1, 1, 1, 1), (2, 1, 2, 1, 2), (2, 1, 1, 2, 2), (2, 1, 0, 1, 2), (2, 1, 1, 0, 2), (2, 1, 1, 1, 3), (1, 1, 0, 2, 2), (1, 1, 0, 1, 1), (1, 1, 0, 0, 2), (1, 1, 0, 1, 3), (1, 1, 3, 1, 2), (1, 1, 2, 1, 3), (1, 1, 2, 2, 2), (1, 1, 2, 1, 1), (1, 1, 2, 0, 2), (1, 1, 1, 0, 1), (1, 1, 1, 3, 2), (1, 1, 1, 0, 3), (1, 1, 1, 2, 1), (1, 1, 1, 1, 0), (1, 0, 2, 2, 2), (0, 0, 2, 1, 2), (1, 3, 2, 1, 2), (1, 0, 2, 1, 1), (1, 0, 2, 0, 2), (1, 0, 2, 1, 3), (2, 0, 2, 1, 2), (1, 0, 3, 1, 2), (0, 3, 1, 1, 2), (1, 3, 1, 2, 2), (1, 3, 1, 1, 3)]",63,[]
68,[],0,[]
69,"[(2, 0, 0, 1, 1), (2, 0, 0, 0, 1), (2, 0, 1, 1, 1), (2, 0, 0, 1, 0), (2, 1, 0, 1, 1), (2, 0, 3, 1, 1), (1, 0, 0, 1, 1), (2, 3, 0, 1, 1), (2, 0, 0, 1, 2), (3, 0, 0, 1, 1), (2, 0, 0, 2, 1), (2, 3, 0, 0, 1), (2, 1, 0, 0, 1), (3, 0, 0, 0, 1), (2, 0, 0, 0, 0), (2, 0, 3, 0, 1), (2, 0, 1, 0, 1), (2, 0, 0, 3, 1), (2, 0, 0, 0, 2), (1, 0, 0, 0, 1), (2, 3, 1, 1, 1), (3, 0, 1, 1, 1), (2, 0, 1, 1, 0), (2, 0, 2, 1, 1), (2, 0, 1, 2, 1), (3, 0, 0, 1, 0), (2, 1, 0, 1, 0), (2, 0, 3, 1, 0), (2, 0, 0, 2, 0), (1, 0, 0, 1, 0), (2, 3, 0, 1, 0), (2, 0, 0, 1, 3), (2, 2, 0, 1, 1), (3, 1, 0, 1, 1), (2, 1, 0, 2, 1), (2, 1, 3, 1, 1), (2, 0, 3, 1, 2), (2, 3, 3, 1, 1), (2, 0, 3, 2, 1), (3, 0, 3, 1, 1), (1, 0, 3, 1, 1), (1, 3, 0, 1, 1), (0, 0, 0, 1, 1), (1, 0, 0, 2, 1), (2, 3, 0, 2, 1), (2, 3, 0, 1, 2), (3, 3, 0, 1, 1), (2, 0, 0, 2, 2), (3, 0, 0, 1, 2), (3, 0, 0, 2, 1), (3, 3, 0, 0, 1), (2, 3, 0, 0, 2), (2, 3, 0, 3, 1), (2, 2, 0, 0, 1), (2, 3, 0, 0, 0), (2, 3, 1, 0, 1), (1, 3, 0, 0, 1), (2, 3, 3, 0, 1), (3, 1, 0, 0, 1), (2, 1, 1, 0, 1), (2, 1, 0, 0, 2), (2, 1, 3, 0, 1), (2, 1, 0, 3, 1), (2, 1, 0, 0, 0)]",64,[]
