,hosts,number of nodes,switches
23,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723, 692, 213, 854, 991, 642, 580, 742, 74, 368, 689, 58, 223, 260, 391]",30,[]
24,"[13, 101, 362, 151, 44, 1015, 25, 764, 829, 481, 48, 395, 784, 306, 637, 703, 743, 39, 946, 16, 562, 595, 701, 960, 262, 552, 816, 19, 790, 381]",30,[]
25,"[14, 455, 296, 871, 944, 690, 793, 506, 928, 994, 804, 618, 738, 976, 156, 202, 576, 130, 646, 40, 216, 249, 542, 31, 644, 136, 747, 396, 653, 217]",30,[]
26,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 21, 120, 569, 412, 157, 765, 167]",30,[]
27,"[15, 731, 721, 815, 304, 593, 758, 27, 509, 1023, 129, 714, 716, 206, 496, 722, 824, 763, 188, 863]",20,[]
28,"[20, 257, 419, 358, 778, 238, 153, 347, 158, 351, 258, 643, 678, 297, 259, 981, 534, 87, 959, 228]",20,[]
29,"[22, 704, 448, 876, 880, 913, 949, 345, 821, 776, 394, 879, 370, 921, 125, 789, 37, 327, 634, 444]",20,[]
30,"[23, 827, 357, 137, 491, 588, 303, 55, 794, 335, 964, 354, 628, 119, 762, 123, 902, 425, 629, 440]",20,[]
31,"[24, 518, 134, 873, 317, 841, 930, 459, 626, 851, 603, 605, 800, 65, 999, 973, 760, 833, 984, 885]",20,[]
32,"[26, 708, 215, 272, 953, 1014, 313, 60, 893, 872, 458, 141, 344, 917, 792, 796, 149, 672, 356, 620]",20,[]
33,"[28, 164, 406, 266, 1017, 728, 987, 384, 170, 109, 57, 735, 310, 200, 1005, 77, 657, 367, 33, 241]",20,[]
34,"[29, 353, 548, 521, 941, 846, 218, 1022, 193, 69, 221, 791, 665, 66, 739, 516, 168, 219, 420, 520]",20,[]
35,"[30, 67, 775, 364, 333, 535, 745, 318, 806, 843, 178, 560, 978, 905, 298, 813, 920, 866, 36, 201]",20,[]
36,"[32, 740, 966, 175, 850, 536, 380, 61, 574, 486, 72, 652, 270, 623, 447, 961, 674, 517, 487, 711]",20,[]
37,"[34, 110, 365, 46, 694, 952, 282, 861, 417, 388, 1000, 1007, 424, 1010, 570, 314, 115, 76, 717, 785]",20,[]
38,"[35, 768, 386, 680, 589, 729, 442, 862, 454, 654, 239, 209, 797, 382, 485, 49, 787, 532, 633, 180]",20,[]
39,"[38, 171, 300, 503, 250, 956, 295, 556, 781, 433, 577, 996, 942, 329, 366, 986, 352, 706, 393, 464]",20,[]
40,"[42, 684, 596, 670, 830, 1019, 107, 727, 1018, 669, 461, 655, 432, 504, 511, 315, 71, 904, 943, 183]",20,[]
41,"[43, 640, 715, 166, 555, 292, 161, 770, 933, 749, 472, 1016, 894, 965, 897, 78, 273, 910, 919, 473]",20,[]
42,"[28, 164, 406, 266, 1017, 728, 987, 384, 170, 109, 57, 735, 310, 200, 1005, 77, 657, 367, 33, 241]",20,[]
43,"[29, 353, 548, 521, 941, 846, 218, 1022, 193, 69, 221, 791, 665, 66, 739, 516, 168, 219, 420, 520]",20,[]
44,"[24, 518, 134, 873, 317, 841, 930, 459, 626, 851, 603, 605, 800, 65, 999, 973, 760, 833, 984, 885]",20,[]
45,"[30, 67, 775, 364, 333, 535, 745, 318, 806, 843, 178, 560, 978, 905, 298, 813, 920, 866, 36, 201]",20,[]
46,"[32, 740, 966, 175, 850, 536, 380, 61, 574, 486, 72, 652, 270, 623, 447, 961, 674, 517, 487, 711]",20,[]
47,"[34, 110, 365, 46, 694, 952, 282, 861, 417, 388, 1000, 1007, 424, 1010, 570, 314, 115, 76, 717, 785]",20,[]
48,"[35, 768, 386, 680, 589, 729, 442, 862, 454, 654, 239, 209, 797, 382, 485, 49, 787, 532, 633, 180]",20,[]
49,"[38, 171, 300, 503, 250, 956, 295, 556, 781, 433, 577, 996, 942, 329, 366, 986, 352, 706, 393, 464]",20,[]
50,"[42, 684, 596, 670, 830, 1019, 107, 727, 1018, 669, 461, 655, 432, 504, 511, 315, 71, 904, 943, 183]",20,[]
51,"[28, 164, 406, 266, 1017, 728, 987, 384, 170, 109, 57, 735, 310, 200, 1005, 77, 657, 367, 33, 241]",20,[]
52,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 21, 120, 569, 412, 157, 765, 167, 491, 557, 751, 502, 215, 666, 701, 259, 267, 173]",40,[]
53,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723, 692, 213, 854, 991, 642, 580, 742, 74, 368, 689, 58, 223, 260, 391, 298, 334]",32,[]
54,"[0, 741, 777, 810, 525, 431, 945, 146]",8,[]
55,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723]",16,[]
56,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
57,"[3, 233, 108, 174, 1012, 437, 886, 248, 667, 853, 513, 198, 329, 888, 217, 475, 700, 254, 545, 322]",20,[]
58,"[6, 355, 811, 12, 971, 561, 899, 718, 343, 997, 50, 310, 1019, 348, 734, 255, 27, 772, 494, 580, 562, 309, 398, 676, 379, 736, 363, 359, 169, 522, 551, 245]",32,[]
59,"[13, 101, 362, 151, 44, 205, 765, 25, 764, 829, 481, 48, 395, 784, 306, 637, 703, 743, 39, 946, 16, 595, 557, 701, 960, 262, 552, 816, 19, 790, 381, 321, 267, 228, 171, 142, 1009, 116, 924, 256]",40,[]
60,"[14, 455, 296, 234, 871, 944, 690, 793, 506, 223, 928, 994, 804, 618, 738, 976, 213, 156, 202, 576]",20,[]
61,"[15, 731, 721, 815, 304, 593, 758, 509, 1023, 129]",10,[]
62,"[20, 257, 419, 358, 778, 206]",6,[]
63,"[21, 34, 867, 71, 107, 300]",6,[]
64,"[20, 257, 419, 358]",4,[]
65,"[2, 64, 387, 41, 62, 528, 435, 565]",8,[]
66,"[15, 731, 721, 815, 304, 593, 758, 509]",8,[]
67,"[3, 233, 108, 174, 1012, 437, 886, 1015, 248, 667, 853, 513, 198, 329]",14,[]
68,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477]",10,[]
69,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 122, 442, 165]",20,[]
70,"[14, 455, 296, 234, 871, 944, 690, 793, 506, 223, 928, 994, 804, 618, 738, 976, 213, 156, 202, 576]",20,[]
71,"[15, 731, 721, 815, 304, 593, 758, 509, 1023, 129]",10,[]
72,"[15, 731, 721, 815, 304, 593, 758, 509, 1023, 129]",10,[]
73,"[20, 257, 419, 358, 778, 206, 238, 153, 347, 158]",10,[]
74,"[21, 34, 867, 71, 107, 300, 775, 434, 502, 443, 110, 365, 46, 694, 952, 282, 861, 484, 335, 820]",20,[]
75,"[22, 704, 448, 1002, 876, 880, 913, 949, 345, 821, 646, 776, 394, 879, 370, 921, 125, 789, 37, 327]",20,[]
76,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
77,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723, 692, 213, 854, 991]",20,[]
78,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
79,"[3, 233, 108, 174, 1012, 437, 886, 248, 667, 853, 513, 198, 329, 888, 217, 475, 700, 254, 545, 322]",20,[]
80,"[12, 736, 363, 359, 169, 522, 551, 245, 572, 798, 679, 1002, 205, 399, 112, 755, 471, 186, 719, 234]",20,[]
81,"[13, 101, 362, 151, 44, 765, 25, 764, 829, 481, 48, 395, 784, 306, 637, 703, 743, 39, 946, 16]",20,[]
82,"[14, 455, 296, 871, 944, 690, 793, 506, 223, 928, 994, 804, 618, 738, 976, 156, 202, 576, 130, 646]",20,[]
83,"[15, 731, 721, 815, 304, 593, 758, 27, 509, 1023, 129, 714, 716, 206, 496, 824, 763, 188, 863, 197]",20,[]
84,"[19, 420, 776, 588, 114, 658, 243, 917, 152, 702, 609, 837, 521, 875, 785, 919, 538, 603, 704, 737]",20,[]
85,"[20, 257, 419, 358, 778, 238, 153, 347, 158, 351, 258, 643, 678, 297, 259, 981, 534, 87, 959, 228]",20,[]
86,"[21, 34, 867, 71, 107, 300, 775, 434, 502, 443, 110, 365, 46, 381, 694, 952, 282, 861, 484, 335]",20,[]
87,"[22, 448, 876, 880, 913, 949, 345, 821, 37, 327, 634, 444, 709, 832, 266, 313, 849, 486, 598, 180]",20,[]
88,"[5, 385]",1,[]
89,"[9, 66]",1,[]
90,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 120, 569, 412, 157, 167, 491, 557, 751, 215]",32,[]
91,"[5, 385, 547, 293, 9, 619, 99, 724, 762, 543, 219, 295, 968, 974, 54, 447, 31, 960, 166, 170, 267, 752, 184, 67, 555, 559, 691, 312, 773, 66, 75, 740, 218, 507, 865, 578, 229, 807, 554, 628]",40,[]
92,"[1, 227]",1,[]
93,"[2, 64]",1,[]
94,"[3, 233, 108, 174, 1012, 437, 886, 1015]",8,[]
95,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185]",10,[]
96,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722]",16,[]
97,"[3, 233, 108, 174, 1012, 437, 886, 1015, 248, 667, 853, 513, 198, 808, 329, 888]",16,[]
98,"[3, 233, 108, 174, 1012, 437, 886, 1015, 248, 667, 853, 513, 198, 808, 329, 888, 217, 475, 700, 254, 545, 322, 805, 717, 674, 124, 733, 510, 511, 1001, 429, 626, 660, 151, 56, 858, 802, 935, 616, 775, 492, 273, 436, 444, 897, 35, 9, 759]",48,[]
99,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
100,"[5, 385, 547, 293, 619, 99, 724, 824, 762, 543, 219, 295, 968, 876, 974, 54, 447, 31, 960, 763]",20,[]
101,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
102,"[5, 385, 547, 293, 619, 99, 724, 824, 762, 543, 219, 295, 968, 876, 974, 54, 447, 31, 960, 763]",20,[]
103,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
104,"[5, 385, 547, 293, 619, 99, 724, 824, 762, 543, 219, 295, 968, 876, 974, 54, 447, 31, 960, 763]",20,[]
105,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
106,"[3, 233, 108, 174, 1012, 437, 886, 1015, 248, 667, 853, 513, 198, 808, 329, 888, 217, 475, 700, 254]",20,[]
107,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
108,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
109,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
110,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
111,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
112,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
113,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
114,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
115,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
116,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
117,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95]",20,[]
118,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
119,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 21, 120, 569, 412, 157, 765, 167, 491, 557, 751, 502, 215, 666, 701, 259, 267, 173]",40,[]
120,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 904, 797, 400, 722, 788, 1015, 122, 442, 165, 1005, 334, 463, 816, 757, 630, 156, 285, 903, 840, 618, 784]",32,[]
121,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 21, 120, 569, 412, 157, 765, 167, 491, 557]",32,[]
122,"[3, 233, 108, 174, 1012, 437, 886, 248, 667, 853, 513, 198, 808, 329, 888, 217, 475, 700, 254, 545, 322, 805, 717, 674, 124, 733, 510, 511, 1001, 429, 626, 660]",32,[]
123,"[0, 741]",2,[]
124,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
125,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
126,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
127,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
128,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
129,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
130,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723]",16,[]
131,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232]",16,[]
132,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 21, 120, 569, 412, 157, 765, 167, 491, 557, 751, 502, 215, 666, 701, 259, 267, 173, 212, 181, 952, 187, 959, 75, 43, 530]",48,[]
133,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604]",10,[]
134,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185]",10,[]
135,"[0, 741, 777, 810, 525, 431, 945, 146]",8,[]
136,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 132, 6, 710, 232, 73, 427, 831, 95, 801, 324, 938, 21, 120, 569, 412, 157, 765, 167, 491, 557, 751, 502, 215, 666, 701, 259, 267, 173, 212, 181, 952, 187, 959, 75, 43, 530]",48,[]
137,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723, 692, 213, 854, 991, 642, 580, 742, 74, 397, 368, 689, 58, 223, 99, 260, 391, 298, 301, 334, 912, 721, 65, 329, 907, 695, 206, 144, 754, 500, 823, 992, 164, 517, 838, 657, 848, 465, 946, 757, 802, 775, 617, 363, 781, 718, 439, 476, 287]",64,[]
138,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 904, 797, 400, 722, 788, 1015, 122, 442, 165]",20,[]
139,"[3, 233, 108, 174, 1012, 437, 886, 248, 667, 853, 513, 198, 888, 217, 475, 700, 254, 545, 322, 805]",20,[]
140,"[4, 289, 290, 527, 725, 602, 271, 189, 734, 624, 372, 534, 728, 980, 538, 955, 357, 169, 119, 1007]",20,[]
141,"[5, 385, 547, 293, 9, 619, 724, 824, 762, 543, 219, 295, 968, 876, 974, 54, 447, 31, 960, 763]",20,[]
142,"[7, 68, 647, 877, 591, 18, 563, 53, 279, 24, 514, 965, 294, 623, 403, 86, 709, 856, 210, 246]",20,[]
143,"[8, 544, 390, 526, 207, 914, 499, 117, 159, 33, 745, 371, 532, 150, 735, 607, 194, 902, 126, 366]",20,[]
144,"[10, 100, 903, 969, 615, 467, 733, 659, 373, 91, 893, 36, 934, 842, 720, 786, 1013, 664, 382, 321]",20,[]
145,"[11, 834, 618, 17, 404, 982, 251, 515, 740, 419, 143, 307, 696, 415, 639, 550, 455, 231, 860, 988]",20,[]
146,"[12, 736, 359, 522, 551, 245, 572, 798, 679, 1002, 205, 399, 112, 755, 471, 186, 719, 611, 230, 541]",20,[]
147,"[13, 101, 362, 151, 44, 25, 764, 829, 481, 48, 395, 784, 306, 637, 703, 743, 39, 16, 562, 595]",20,[]
148,"[14, 296, 234, 871, 944, 690, 793, 506, 576, 130, 646, 40, 216, 249, 542, 898, 616, 816, 792, 857]",20,[]
149,"[15, 994, 731, 815, 304, 593, 758, 27, 509, 1023, 451, 836, 474, 827, 129, 714, 716, 496, 188, 452]",20,[]
150,"[19, 420, 776, 588, 114, 658, 243, 917, 152, 702, 609, 837, 521, 875, 785, 919, 603, 704, 737, 196]",20,[]
151,"[20, 257, 358, 778, 238, 153, 347, 158, 351, 258, 643, 678, 297, 981, 87, 133, 999, 713, 880, 899]",20,[]
152,"[22, 448, 913, 949, 345, 821, 738, 37, 327, 381, 634, 444, 512, 548, 874, 749, 953, 892, 202, 176]",20,[]
153,"[23, 137, 303, 55, 794, 335, 229, 872, 375, 820, 935, 255, 505, 717, 531, 84, 148, 380, 930, 564]",20,[]
154,"[22, 448, 913, 949, 345, 821, 738, 37, 327, 381, 634, 444, 512, 548, 874, 749, 953, 892, 202, 176]",20,[]
155,"[26, 708, 272, 1014, 313, 60, 458, 141, 344, 796, 149, 354, 840, 284, 976, 648, 83, 922, 103, 71]",20,[]
156,"[28, 928, 406, 266, 885, 1017, 964, 987, 197, 268, 688, 948, 411, 478, 644, 310, 200, 1005, 77, 367]",20,[]
157,"[29, 353, 941, 846, 218, 1022, 193, 69, 221, 791, 665, 963, 790, 341, 432, 182, 706, 868, 552, 172]",20,[]
158,"[30, 67, 364, 333, 535, 318, 806, 843, 178, 560]",10,[]
159,"[32, 966, 175, 850, 536, 61, 574, 961]",8,[]
160,"[34, 110, 365, 46, 694, 282, 861, 417]",8,[]
161,"[35, 768, 386, 680, 589, 729, 862, 454, 459, 654, 239, 209, 485, 49, 787, 633, 760, 180, 393, 599, 839, 93, 274, 413, 582, 433, 161, 434, 789, 956, 416, 192, 866, 555, 211, 830, 592, 900, 645, 752, 518, 326, 590, 726, 338, 457, 240, 826, 540, 766, 675, 911, 497, 889, 613, 967, 1000, 818, 529, 879, 573, 342, 1019, 597]",64,[]
162,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 904, 797, 400, 722, 788, 1015, 122, 442, 165, 463, 630, 156, 285, 81, 279, 970, 407, 527, 1012]",30,[]
163,"[3, 233, 108, 174, 437, 886, 248, 667, 853, 513, 198, 888, 217, 475, 700, 254, 545, 322, 805, 674, 124, 733, 510, 511, 1001, 429, 626, 660, 56, 858]",30,[]
164,"[4, 289, 290, 725, 602, 271, 189, 734, 624, 372, 534, 728, 980, 538, 955, 357, 169, 119, 1007, 145, 201, 388, 286, 68, 993, 371, 985, 379, 419, 782]",30,[]
165,"[5, 385, 547, 293, 9, 619, 724, 824, 762, 543, 219, 295, 968, 876, 974, 54, 447, 31, 960, 763, 166, 170, 752, 467, 184, 67, 555, 559, 691, 312]",30,[]
166,"[7, 647, 877]",3,[]
167,"[7, 647]",2,[]
168,"[7, 647]",2,[]
169,"[7, 647]",2,[]
170,"[7, 647]",2,[]
171,"[0, 741, 777, 810, 525, 431, 945, 146]",8,[]
172,"[6, 355]",1,[]
173,"[1, 227]",1,[]
174,"[6, 355, 811, 12, 971, 561, 899, 718, 343, 997, 50, 310, 1019, 348, 255, 27, 772, 494, 580, 562, 309, 398, 676, 736, 363, 359, 522, 551, 245, 572]",30,[]
175,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185]",10,[]
176,"[7, 647]",1,[]
177,"[7, 647]",1,[]
178,"[7, 647]",1,[]
179,"[7, 647, 877, 591, 18, 563, 53, 24, 709, 856, 210, 246, 567, 792, 827, 349, 934, 871, 234, 498, 645, 102, 199, 22, 318, 549, 866, 103, 301, 815]",30,[]
180,"[8, 544, 390, 526, 207]",5,[]
181,"[10, 100]",1,[]
182,"[10, 100]",1,[]
183,"[10, 100]",1,[]
184,"[8, 544, 390, 526, 207, 914, 499, 117, 95, 159, 33, 745, 532, 150, 735, 607, 194, 902, 126, 173, 366, 373, 408, 795, 798, 836, 202, 237, 182, 311]",30,[]
185,"[1, 227, 325, 584, 855, 204, 977, 242]",8,[]
186,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723, 692, 213, 854, 991, 642, 742, 74, 397, 368, 689, 58, 223, 99, 260]",30,[]
187,"[10, 100]",1,[]
188,"[11, 834]",1,[]
189,"[10, 100]",1,[]
190,"[11, 834]",1,[]
191,"[10, 100]",1,[]
192,"[10, 100, 903, 969, 615, 659, 91, 893]",8,[]
193,"[11, 834, 618, 17, 404, 982, 251, 157]",8,[]
194,"[13, 101, 362, 151, 44, 205, 765, 25]",8,[]
195,"[14, 455, 296, 944, 690, 793, 506, 928]",8,[]
196,"[13, 101, 362, 151, 44, 205, 765, 25, 764, 829, 481, 48, 395, 784, 306, 637, 703, 743, 39, 946, 16, 595, 557, 701, 262, 552, 816, 19, 790, 381]",30,[]
197,"[10, 100, 903, 969, 615, 659, 91, 893, 36, 842, 720, 786, 1013, 664, 382, 321, 878, 176, 849, 738, 132, 55, 52, 983, 436, 500, 894, 641, 330, 587]",30,[]
198,"[11, 834, 618, 17, 404, 982, 251, 157, 515, 740, 143, 307, 696, 415, 639, 550, 455, 231, 860, 617, 988, 34, 391, 844, 924, 541, 848, 297, 843, 110]",30,[]
199,"[14, 296, 944, 690, 793, 506, 576, 130, 646, 40, 216, 249, 542, 589, 77, 430, 695, 568, 857, 222, 416, 611, 999, 524, 975, 622, 759, 97, 973, 399]",30,[]
200,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442, 165, 1005, 334, 463, 757, 630, 156, 285, 840, 81]",30,[]
201,"[0, 741, 777, 810, 525, 431, 945, 146, 884, 604, 127, 579, 6, 710, 232, 73, 427, 831, 801, 324, 938, 21, 120, 569, 412, 167, 491, 751, 502, 215]",30,[]
202,"[1, 227, 325, 584, 855, 204, 977, 242, 340, 185, 601, 705, 808, 553, 225, 723, 692, 213, 854, 991, 642, 580, 742, 74, 397, 368, 689, 58, 223, 99]",30,[]
203,"[3, 233, 108, 174, 1012, 437, 886, 248, 667, 853, 513, 198, 329, 888, 217, 475, 700, 254, 545, 322, 805, 717, 674, 124, 733, 510, 511, 1001, 429, 626]",30,[]
204,"[4, 289, 290, 527, 500, 725, 602, 271, 189, 734, 624, 372, 534, 728, 980, 538, 955, 357, 169, 119, 1007, 880, 145, 948, 201, 388, 286, 133, 488, 971]",30,[]
205,"[5, 385, 547, 293, 9, 619, 724, 824, 762, 543, 219, 295, 968, 876, 974, 54, 447, 31, 960, 763, 166, 170, 267, 752, 467, 184, 67, 555, 559, 691]",30,[]
206,"[7, 68, 647, 877, 591, 18, 563, 53, 279, 24, 514, 965, 294, 907, 623, 403, 86, 709, 856, 210, 246, 567, 792, 827, 349, 934, 871, 234, 498, 645]",30,[]
207,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442]",20,[]
208,"[0, 741, 777, 810, 525, 431, 945, 146]",8,[]
209,"[6, 355, 811, 12]",4,[]
210,"[6, 355, 811, 12]",4,[]
211,"[1, 227, 325, 584]",4,[]
212,"[2, 64, 387, 41, 62, 528, 435, 565, 314, 477, 410, 666, 904, 797, 400, 722, 788, 1015, 122, 442, 165, 1005, 334, 463]",24,[]
213,"[6, 355, 811, 12, 561, 899, 718, 343, 997, 50, 310, 1019, 348, 255, 27, 772, 494, 580, 562, 309, 398, 676, 379, 736, 363, 359, 522, 551, 245, 572, 798, 582]",32,[]
