,hosts,number of nodes,switches
51,"[71, 357, 838, 426, 307, 1013, 763, 839, 879, 728, 514, 840, 107, 985, 191, 401, 717, 948, 906, 848]",20,[]
52,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177, 46, 123, 256, 815, 561, 628, 727, 714, 377, 634, 378, 510, 769, 803, 247, 25, 221, 483, 699, 231]",40,[]
53,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853, 617, 592, 505, 988, 735, 707, 361, 558, 690, 297, 942, 881, 251, 959, 813, 782]",32,[]
54,"[0, 968, 912, 534, 152, 731, 828, 64]",8,[]
55,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
56,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187, 748, 430, 751, 1011]",20,[]
57,"[10, 384, 962, 973, 976, 210, 571, 297, 334, 789, 251, 262, 459, 312, 542, 159, 416, 533, 795, 253]",20,[]
58,"[12, 422, 424, 268, 971, 172, 762, 864, 329, 366, 405, 765, 581, 688, 337, 605, 510, 512, 803, 452, 232, 634, 325, 348, 981, 188, 193, 649, 882, 791, 26, 740]",32,[]
59,"[13, 612, 457, 363, 819, 635, 254, 34, 742, 326, 423, 753, 320, 641, 354, 675, 487, 160, 161, 39, 850, 119, 643, 364, 47, 1008, 88, 817, 371, 824, 223, 483, 806, 618, 1010, 911, 708, 922, 736, 259]",40,[]
60,"[21, 897, 103, 336, 668, 798, 816, 488, 810, 76, 755, 54, 866, 909, 23, 893, 597, 171, 988, 587]",20,[]
61,"[22, 205, 403, 980, 473, 1012, 382, 552, 460, 301]",10,[]
62,"[31, 681, 778, 338, 214, 154]",6,[]
63,"[33, 421, 392, 109, 495, 776]",6,[]
64,"[31, 681, 778, 338]",4,[]
65,"[2, 677, 45, 209, 178, 341, 890, 448]",8,[]
66,"[22, 205, 403, 980, 473, 1012, 382, 552]",8,[]
67,"[10, 384, 962, 973, 976, 210, 571, 297, 334, 789, 251, 262, 459, 312]",14,[]
68,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916]",10,[]
69,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187, 748, 430, 751, 1011]",20,[]
70,"[21, 897, 103, 336, 668, 798, 816, 488, 810, 76, 755, 54, 866, 909, 23, 893, 597, 171, 988, 587]",20,[]
71,"[22, 205, 403, 980, 473, 1012, 382, 552, 460, 301]",10,[]
72,"[22, 205, 403, 980, 473, 1012, 382, 552, 460, 301]",10,[]
73,"[31, 681, 778, 338, 214, 154, 287, 300, 147, 836]",10,[]
74,"[33, 421, 392, 109, 495, 776, 82, 134, 689, 600, 825, 444, 296, 81, 566, 697, 1000, 330, 723, 788]",20,[]
75,"[37, 450, 182, 135, 298, 917, 150, 388, 104, 381, 98, 427, 173, 304, 544, 610, 771, 137, 92, 738]",20,[]
76,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 14, 177, 46]",20,[]
77,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853, 617, 592, 505, 988]",20,[]
78,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187, 748, 430, 751, 1011]",20,[]
79,"[10, 384, 962, 973, 976, 210, 571, 297, 334, 789, 251, 262, 459, 312, 542, 159, 416, 533, 795, 253]",20,[]
80,"[12, 422, 424, 268, 971, 172, 762, 864, 329, 366, 405, 765, 581, 688, 337, 605, 510, 512, 803, 452]",20,[]
81,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
82,"[13, 612, 457, 363, 819, 635, 254, 34, 742, 326, 423, 753, 320, 641, 354, 675, 487, 160, 161, 39]",20,[]
83,"[21, 897, 103, 336, 668, 798, 816, 488, 810, 76, 755, 54, 866, 909, 23, 893, 597, 587, 599, 572]",20,[]
84,"[22, 205, 403, 980, 473, 1012, 382, 552, 460, 301, 244, 282, 708, 360, 1015, 661, 960, 813, 601, 767]",20,[]
85,"[31, 681, 778, 338, 214, 154, 287, 300, 147, 836, 389, 659, 923, 219, 667, 414, 736, 614, 455, 555]",20,[]
86,"[33, 421, 392, 109, 495, 776, 82, 134, 689, 600, 825, 444, 296, 649, 81, 566, 697, 1000, 330, 723]",20,[]
87,"[40, 928, 207, 788, 474, 92, 30, 545, 293, 779, 889, 574, 874, 943, 438, 90, 68, 784, 85, 735]",20,[]
88,"[41, 832]",1,[]
89,"[43, 993]",1,[]
90,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 14, 177, 46, 123, 256, 815, 561, 628, 727, 714, 377, 634, 378, 769, 247]",32,[]
91,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853, 617, 592, 505, 988, 707, 361, 558, 690, 942, 881, 959, 782, 944, 339, 613, 752, 626, 284, 1022, 644, 357, 969, 51, 838]",40,[]
92,"[1, 871]",1,[]
93,"[2, 677]",1,[]
94,"[4, 32, 964, 174, 633, 441, 63, 235]",8,[]
95,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840]",10,[]
96,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187]",16,[]
97,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922]",16,[]
98,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304, 881, 183, 708, 842, 398, 180, 797, 326, 265, 589, 693, 513, 578, 107, 527, 766, 866, 803, 38, 543, 583, 786, 86, 1021, 165, 70, 395, 436]",48,[]
99,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
100,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
101,"[5, 865, 486, 15, 117, 379, 383, 974, 271, 371, 254, 257, 7, 878, 790, 478, 197, 72, 426, 741]",20,[]
102,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
103,"[5, 865, 486, 15, 117, 379, 383, 974, 271, 371, 254, 257, 7, 878, 790, 478, 197, 72, 426, 741]",20,[]
104,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
105,"[5, 865, 486, 15, 117, 379, 383, 974, 271, 371, 254, 257, 7, 878, 790, 478, 197, 72, 426, 741]",20,[]
106,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
107,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
108,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
109,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
110,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
111,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
112,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
113,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
114,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
115,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
116,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
117,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187, 748, 430, 751, 1011]",20,[]
118,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177]",20,[]
119,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187, 748, 430, 751, 1011, 767, 108, 493, 947, 343, 607, 585, 779, 87, 413, 638, 100, 488, 747, 880, 596, 549, 331, 589, 852]",40,[]
120,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177, 46, 123, 256, 815, 561, 628, 727, 714, 377, 634, 378, 510]",32,[]
121,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 954, 112, 306, 563, 759, 187, 748, 430, 751, 1011, 767, 108, 493, 947, 343, 607, 585, 779, 87, 413, 638, 100]",32,[]
122,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304, 881, 183, 708, 842, 398, 180, 797, 326, 265, 589, 693, 513]",32,[]
123,"[2, 677]",2,[]
124,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
125,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
126,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
127,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
128,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
129,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
130,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
131,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853]",16,[]
132,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 18, 853, 617, 592, 505, 988, 735, 707, 677, 361, 558, 690, 297, 942, 881, 251, 959, 813, 782, 944, 339, 613, 752, 626, 284, 1022, 644, 357, 969, 51, 159, 838, 408, 497]",48,[]
133,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709]",10,[]
134,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840]",10,[]
135,"[0, 968, 912, 534, 152, 731, 828, 64]",8,[]
136,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177, 46, 123, 256, 815, 561, 628, 727, 714, 377, 634, 378, 510, 769, 803, 247, 25, 221, 483, 699, 231, 987, 639, 388, 37, 104, 688, 381, 800]",48,[]
137,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 16, 18, 853, 617, 592, 505, 988, 735, 707, 677, 361, 558, 690, 297, 942, 881, 251, 959, 813, 782, 944, 339, 613, 752, 626, 284, 1022, 644, 357, 969, 51, 159, 838, 408, 497, 56, 568, 428, 717, 882, 854, 863, 288, 417, 680, 971, 404, 486, 358, 306]",64,[]
138,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304]",20,[]
139,"[8, 356, 295, 1007, 756, 694, 215, 517, 590, 252, 965, 102, 564, 217, 507, 189, 323, 776, 430, 629]",20,[]
140,"[9, 745, 781, 622, 777, 472, 573, 128, 367, 537, 762, 162, 164, 390, 60, 195, 1001, 1002, 281, 187]",20,[]
141,"[10, 384, 962, 973, 976, 210, 571, 334, 851, 789, 262, 459, 312, 542, 416, 533, 795, 253, 277, 129]",20,[]
142,"[13, 612, 457, 363, 819, 635, 254, 34, 742, 326, 423, 753, 320, 641, 354, 675, 487, 160, 161, 39]",20,[]
143,"[15, 197, 72, 426, 741, 682, 5, 322, 886, 567, 603, 606, 35, 294, 520, 1004, 725, 71, 73, 750]",20,[]
144,"[21, 897, 103, 336, 668, 798, 816, 488, 810, 76, 755, 54, 866, 909, 23, 893, 597, 587, 599, 572]",20,[]
145,"[22, 205, 403, 980, 473, 1012, 382, 552, 460, 301, 244, 282, 708, 360, 1015, 661, 960, 601, 767, 481]",20,[]
146,"[24, 868, 165, 779, 452, 314, 410, 137, 432, 412, 894, 369, 28, 671, 928, 837, 455, 341, 289, 681]",20,[]
147,"[30, 770, 611, 40, 407, 1016, 986, 547, 249, 636, 224, 704, 884, 222, 95, 207, 788, 474, 92, 666]",20,[]
148,"[41, 832, 933, 615, 713, 173, 190, 608, 97, 57, 923, 873, 186, 122, 614, 321, 793, 287, 736, 993]",20,[]
149,"[50, 867, 519, 808, 302, 374, 376, 96, 264, 331, 797, 734, 418, 112, 919, 984, 328, 461, 427, 500]",20,[]
150,"[55, 994, 267, 721, 915, 949, 662, 194, 874, 371, 350, 385, 279, 340, 240, 792, 409, 110, 946, 127]",20,[]
151,"[81, 673, 67, 392, 557, 978, 93, 656, 958, 582, 970, 556, 761, 33, 296, 649, 566, 697, 549, 687]",20,[]
152,"[120, 652, 269, 846, 621, 476, 733, 1009, 80, 536, 179, 484, 263, 811, 451, 583, 906, 544, 642, 443]",20,[]
153,"[141, 903, 265, 618, 619, 659, 732, 560, 433, 276, 442, 232, 956, 293, 695, 771, 43, 935, 778, 506]",20,[]
154,"[120, 652, 269, 846, 621, 476, 733, 1009, 80, 536, 179, 484, 263, 811, 451, 583, 906, 544, 642, 443]",20,[]
155,"[142, 646, 168, 715, 145, 730, 59, 298, 658, 914, 921, 647, 111, 953, 325, 365, 372, 858, 202, 399]",20,[]
156,"[144, 802, 772, 229, 464, 401, 595, 963, 368, 625, 955, 640, 48, 3, 192, 532, 823, 667, 515, 503]",20,[]
157,"[169, 482, 774, 98, 724, 285, 895, 847, 785, 664, 319, 580, 203, 545, 291, 398, 182, 228, 918, 862]",20,[]
158,"[176, 609, 132, 198, 716, 406, 824, 447, 353, 87]",10,[]
159,"[178, 2, 108, 493, 947, 343, 607, 45]",8,[]
160,"[200, 674, 902, 44, 236, 286, 415, 550]",8,[]
161,"[200, 674, 902, 44, 236, 286, 415, 550, 439, 961, 310, 844, 332, 470, 166, 972, 850, 940, 494, 241, 979, 977, 479, 7, 175, 992, 216, 554, 820, 504, 508, 99, 259, 94, 501, 929, 100, 391, 389, 199, 875, 679, 726, 134, 551, 525, 818, 355, 496, 931, 379, 315, 156, 126, 456, 42, 538, 283, 869, 589, 660, 125, 435, 225]",64,[]
162,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304, 183, 708, 842, 180, 797, 326, 589, 693, 513, 578]",30,[]
163,"[8, 356, 295, 1007, 756, 694, 215, 517, 590, 252, 965, 102, 564, 217, 507, 189, 323, 776, 430, 629, 555, 312, 146, 691, 920, 34, 951, 328, 562, 1015]",30,[]
164,"[9, 745, 781, 622, 777, 472, 573, 128, 367, 537, 762, 162, 164, 390, 60, 195, 1001, 1002, 281, 187, 487, 488, 207, 648, 664, 608, 272, 66, 515, 678]",30,[]
165,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177, 46, 123, 256, 815, 561, 628, 727, 714, 377, 634]",30,[]
166,"[1, 871, 489]",3,[]
167,"[1, 871]",2,[]
168,"[1, 871]",2,[]
169,"[1, 871]",2,[]
170,"[1, 871]",2,[]
171,"[1, 871, 489, 75, 153, 411, 167, 290]",8,[]
172,"[3, 260]",1,[]
173,"[3, 260]",1,[]
174,"[5, 865, 486, 15, 117, 379, 383, 362, 974, 271, 371, 254, 257, 7, 878, 790, 478, 197, 72, 426, 741, 682, 835, 402, 941, 1010, 57, 166, 649, 330]",30,[]
175,"[10, 384, 962, 973, 976, 210, 571, 297, 334, 851]",10,[]
176,"[20, 544]",1,[]
177,"[20, 544]",1,[]
178,"[20, 544]",1,[]
179,"[20, 544, 161, 396, 557, 917, 443, 739, 135, 231, 237, 621, 837, 363, 44, 909, 26, 39, 572, 698, 220, 989, 800, 549, 687, 81, 540, 896, 37, 679]",30,[]
180,"[21, 897, 103, 336, 668]",5,[]
181,"[22, 205]",1,[]
182,"[21, 897]",1,[]
183,"[21, 897]",1,[]
184,"[10, 384, 962, 973, 976, 210, 571, 297, 334, 851, 789, 251, 262, 459, 542, 159, 416, 533, 795, 253, 277, 129, 813, 466, 311, 737, 53, 221, 382, 801]",30,[]
185,"[21, 897, 103, 336, 668, 798, 816, 810]",8,[]
186,"[21, 897, 103, 336, 668, 798, 816, 810, 76, 755, 54, 866, 23, 893, 597, 988, 587, 599, 354, 387, 6, 522, 680, 617, 980, 681, 605, 461, 624, 468]",30,[]
187,"[24, 868]",1,[]
188,"[27, 3]",1,[]
189,"[24, 868]",1,[]
190,"[27, 3]",1,[]
191,"[24, 868]",1,[]
192,"[24, 868, 165, 779, 452, 314, 410, 137]",8,[]
193,"[27, 3, 361, 751, 855, 346, 923, 260]",8,[]
194,"[30, 770, 611, 40, 407, 1016, 986, 547]",8,[]
195,"[41, 832, 933, 615, 713, 173, 190, 97]",8,[]
196,"[27, 3, 361, 751, 855, 346, 923, 260, 239, 16, 772, 585, 202, 181, 792, 523, 209, 954, 873, 11, 406, 796, 805, 809, 759, 440, 96, 834, 778, 226]",30,[]
197,"[24, 868, 165, 779, 452, 314, 410, 137, 432, 412, 894, 369, 339, 28, 671, 960, 928, 455, 341, 289, 268, 469, 101, 552, 782, 606, 640, 266, 114, 955]",30,[]
198,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304, 881, 183, 708, 842, 398, 180, 797, 326, 265, 589]",30,[]
199,"[8, 356, 295, 1007, 756, 694, 215, 517, 590, 252, 965, 102, 564, 217, 507, 189, 323, 776, 430, 629, 56, 555, 312, 146, 691, 920, 34, 951, 328, 562]",30,[]
200,"[9, 745, 781, 622, 777, 472, 573, 128, 367, 537, 762, 162, 164, 390, 358, 60, 195, 1001, 1002, 281, 187, 487, 488, 207, 648, 664, 608, 272, 66, 515]",30,[]
201,"[0, 968, 912, 534, 152, 731, 828, 64, 450, 709, 843, 150, 631, 780, 471, 952, 318, 836, 14, 177, 46, 123, 256, 815, 561, 628, 727, 714, 377, 634]",30,[]
202,"[1, 871, 489, 75, 153, 411, 167, 290, 839, 840, 856, 861, 257, 6, 16, 18, 853, 617, 592, 505, 988, 735, 707, 677, 361, 558, 690, 297, 942, 251]",30,[]
203,"[5, 865, 486, 15, 117, 379, 383, 362, 974, 271, 371, 254, 7, 878, 790, 478, 197, 72, 426, 741, 682, 835, 402, 941, 1010, 57, 166, 649, 330, 206]",30,[]
204,"[4, 32, 964, 174, 633, 441, 63, 235, 528, 817, 347, 702, 258, 807, 814, 922, 348, 775, 171, 304, 881, 183, 708, 842, 398, 180, 797, 326, 265, 589]",30,[]
205,"[8, 356, 295, 1007, 756, 694, 215, 517, 590, 252, 965, 102, 564, 217, 507, 189, 323, 776, 430, 629, 56, 555, 312, 146, 691, 920, 34, 951, 328, 562]",30,[]
206,"[10, 384, 962, 973, 976, 210, 571, 334, 851, 789, 262, 459, 542, 159, 416, 533, 795, 253, 277, 129, 813, 466, 311, 698, 737, 53, 221, 382, 801, 264]",30,[]
207,"[9, 745, 781, 622, 777, 472, 573, 128, 367, 537, 762, 162, 164, 390, 358, 60, 195, 1001, 1002, 281]",20,[]
208,"[0, 968, 912, 534, 152, 731, 828, 64]",8,[]
209,"[20, 544, 161, 396]",4,[]
210,"[20, 544, 161, 396]",4,[]
211,"[1, 871, 489, 75]",4,[]
212,"[2, 677, 45, 209, 178, 341, 890, 448, 905, 916, 153, 954, 112, 306, 563, 759, 187, 748, 751, 1011, 767, 108, 493, 947]",24,[]
213,"[3, 260, 362, 239, 16, 772, 27, 712, 274, 501, 887, 865, 936, 752, 17, 510, 738, 663, 90, 126, 803, 196, 464, 669, 640, 48, 297, 144, 123, 361, 855, 346]",32,[]
