,hosts,number of nodes,switches
16,"[(0, 3, 0, 2, 1), (1, 3, 0, 2, 1), (0, 2, 0, 2, 1), (0, 3, 0, 3, 1), (0, 3, 0, 2, 0), (0, 3, 3, 2, 1), (3, 3, 0, 2, 1), (0, 0, 0, 2, 1), (0, 3, 1, 2, 1), (0, 3, 0, 1, 1), (0, 3, 0, 2, 2), (1, 3, 0, 2, 2), (1, 2, 0, 2, 1), (1, 3, 3, 2, 1), (2, 3, 0, 2, 1), (1, 3, 0, 3, 1), (1, 3, 0, 1, 1), (1, 3, 0, 2, 0), (1, 3, 1, 2, 1), (1, 0, 0, 2, 1), (0, 1, 0, 2, 1), (0, 2, 3, 2, 1), (0, 2, 0, 2, 0), (0, 2, 1, 2, 1), (0, 2, 0, 3, 1), (0, 2, 0, 1, 1), (3, 2, 0, 2, 1), (0, 2, 0, 2, 2), (3, 3, 0, 3, 1), (0, 3, 0, 3, 2), (0, 0, 0, 3, 1), (0, 3, 0, 3, 0), (0, 3, 1, 3, 1), (0, 3, 0, 0, 1), (0, 3, 3, 3, 1), (0, 3, 3, 2, 0), (0, 3, 0, 2, 3), (0, 0, 0, 2, 0), (0, 3, 1, 2, 0), (3, 3, 0, 2, 0)]",40,[]
17,"[(1, 2, 3, 3, 2), (1, 3, 3, 3, 2), (1, 2, 2, 3, 2), (1, 2, 0, 3, 2), (1, 2, 3, 2, 2), (0, 2, 3, 3, 2), (1, 2, 3, 3, 3), (1, 2, 3, 0, 2)]",8,[]
18,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2), (2, 3, 2, 3, 3), (2, 3, 3, 3, 2), (1, 3, 2, 3, 2), (2, 2, 2, 3, 2), (2, 3, 2, 3, 1), (2, 0, 2, 3, 2)]",8,[]
19,"[(0, 3, 0, 2, 1), (1, 3, 0, 2, 1), (0, 2, 0, 2, 1), (0, 3, 0, 3, 1), (0, 3, 0, 2, 0), (0, 3, 3, 2, 1), (3, 3, 0, 2, 1), (0, 0, 0, 2, 1), (0, 3, 1, 2, 1), (0, 3, 0, 1, 1), (0, 3, 0, 2, 2), (1, 3, 0, 2, 2), (1, 2, 0, 2, 1), (1, 3, 3, 2, 1), (2, 3, 0, 2, 1), (1, 3, 0, 3, 1), (1, 3, 0, 1, 1), (1, 3, 0, 2, 0), (1, 3, 1, 2, 1), (1, 0, 0, 2, 1), (0, 1, 0, 2, 1), (0, 2, 3, 2, 1), (0, 2, 0, 2, 0), (0, 2, 1, 2, 1), (0, 2, 0, 3, 1), (0, 2, 0, 1, 1), (3, 2, 0, 2, 1), (0, 2, 0, 2, 2), (3, 3, 0, 3, 1), (0, 3, 0, 3, 2), (0, 0, 0, 3, 1), (0, 3, 0, 3, 0), (0, 3, 1, 3, 1), (0, 3, 0, 0, 1), (0, 3, 3, 3, 1), (0, 3, 3, 2, 0), (0, 3, 0, 2, 3), (0, 0, 0, 2, 0), (0, 3, 1, 2, 0), (3, 3, 0, 2, 0)]",40,[]
20,"[(0, 2, 2, 2, 2), (0, 3, 2, 2, 2), (1, 2, 2, 2, 2), (0, 1, 2, 2, 2), (3, 2, 2, 2, 2), (0, 2, 3, 2, 2), (0, 2, 2, 2, 3), (0, 2, 2, 1, 2), (0, 2, 2, 3, 2), (0, 2, 1, 2, 2), (0, 2, 2, 2, 1), (0, 3, 2, 1, 2), (1, 3, 2, 2, 2), (0, 3, 3, 2, 2), (0, 3, 2, 2, 3), (0, 0, 2, 2, 2), (0, 3, 2, 3, 2), (0, 3, 1, 2, 2), (0, 3, 2, 2, 1), (3, 3, 2, 2, 2), (1, 1, 2, 2, 2), (1, 2, 2, 2, 3), (1, 2, 1, 2, 2), (2, 2, 2, 2, 2), (1, 2, 2, 2, 1), (1, 2, 2, 1, 2), (0, 1, 3, 2, 2), (0, 1, 2, 3, 2), (0, 1, 1, 2, 2), (0, 1, 2, 2, 3), (0, 1, 2, 1, 2), (3, 1, 2, 2, 2)]",32,[]
21,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2), (2, 3, 2, 3, 3), (2, 3, 3, 3, 2), (1, 3, 2, 3, 2), (2, 2, 2, 3, 2), (2, 3, 2, 3, 1), (2, 0, 2, 3, 2)]",8,[]
22,"[(0, 3, 0, 2, 1), (1, 3, 0, 2, 1), (0, 2, 0, 2, 1), (0, 3, 0, 3, 1), (0, 3, 0, 2, 0), (0, 3, 3, 2, 1), (3, 3, 0, 2, 1), (0, 0, 0, 2, 1)]",8,[]
23,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3), (1, 1, 1, 2, 0), (1, 1, 2, 2, 3), (1, 2, 1, 2, 3), (1, 1, 1, 3, 3), (1, 1, 1, 1, 3), (1, 1, 1, 2, 2), (1, 1, 0, 2, 3), (1, 0, 1, 2, 3), (2, 1, 1, 2, 3), (0, 1, 1, 2, 0), (0, 2, 1, 2, 3), (0, 1, 0, 2, 3), (3, 1, 1, 2, 3), (0, 0, 1, 2, 3), (0, 1, 1, 1, 3), (0, 1, 1, 3, 3), (1, 1, 1, 2, 1), (1, 1, 1, 1, 0), (1, 1, 0, 2, 0), (1, 0, 1, 2, 0), (1, 2, 1, 2, 0), (2, 1, 1, 2, 0), (1, 1, 1, 3, 0), (1, 1, 2, 2, 0), (1, 1, 3, 2, 3), (1, 1, 2, 1, 3), (1, 0, 2, 2, 3), (2, 1, 2, 2, 3)]",30,[]
24,"[(2, 1, 1, 3, 1), (2, 1, 1, 3, 2), (2, 1, 1, 0, 1), (1, 1, 1, 3, 1), (2, 1, 0, 3, 1), (2, 0, 1, 3, 1), (2, 1, 1, 2, 1), (2, 1, 1, 3, 0), (2, 2, 1, 3, 1), (2, 1, 2, 3, 1), (3, 1, 1, 3, 1), (2, 0, 1, 3, 2), (2, 1, 1, 3, 3), (2, 1, 1, 2, 2), (2, 1, 0, 3, 2), (2, 1, 2, 3, 2), (2, 1, 1, 0, 2), (3, 1, 1, 3, 2), (2, 2, 1, 3, 2), (1, 1, 1, 3, 2), (2, 1, 1, 1, 1), (1, 1, 1, 0, 1), (2, 2, 1, 0, 1), (3, 1, 1, 0, 1), (2, 1, 0, 0, 1), (2, 0, 1, 0, 1), (2, 1, 2, 0, 1), (2, 1, 1, 0, 0), (0, 1, 1, 3, 1), (1, 1, 2, 3, 1)]",30,[]
25,"[(2, 2, 3, 2, 0), (3, 2, 3, 2, 0), (2, 2, 2, 2, 0), (2, 2, 3, 2, 1), (2, 3, 3, 2, 0), (2, 2, 3, 3, 0), (1, 2, 3, 2, 0), (2, 2, 0, 2, 0), (2, 2, 3, 2, 3), (2, 2, 3, 1, 0), (2, 1, 3, 2, 0), (3, 1, 3, 2, 0), (3, 3, 3, 2, 0), (3, 2, 3, 2, 3), (3, 2, 0, 2, 0), (3, 2, 3, 1, 0), (3, 2, 3, 2, 1), (2, 2, 2, 2, 3), (2, 2, 1, 2, 0), (1, 2, 2, 2, 0), (2, 2, 2, 2, 1), (2, 2, 2, 1, 0), (2, 1, 2, 2, 0), (2, 3, 2, 2, 0), (1, 2, 3, 2, 1), (2, 2, 0, 2, 1), (2, 2, 3, 2, 2), (2, 3, 3, 2, 1), (2, 1, 3, 2, 1), (2, 2, 3, 1, 1)]",30,[]
26,"[(0, 0, 2, 0, 3), (0, 3, 2, 0, 3), (0, 0, 2, 0, 2), (0, 0, 3, 0, 3), (1, 0, 2, 0, 3), (0, 0, 2, 3, 3), (0, 0, 2, 0, 0), (0, 0, 2, 1, 3), (0, 0, 1, 0, 3), (3, 0, 2, 0, 3), (0, 1, 2, 0, 3), (0, 3, 1, 0, 3), (0, 3, 2, 3, 3), (0, 2, 2, 0, 3), (0, 3, 2, 1, 3), (3, 3, 2, 0, 3), (0, 3, 3, 0, 3), (0, 3, 2, 0, 2), (0, 0, 3, 0, 2), (0, 0, 2, 1, 2), (0, 0, 2, 3, 2), (0, 1, 2, 0, 2), (0, 0, 2, 0, 1), (3, 0, 2, 0, 2), (1, 0, 2, 0, 2), (0, 0, 1, 0, 2), (0, 1, 3, 0, 3), (0, 0, 3, 1, 3), (3, 0, 3, 0, 3), (0, 0, 0, 0, 3)]",30,[]
27,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0), (0, 2, 3, 3, 0), (0, 2, 2, 3, 1), (0, 2, 2, 0, 0), (0, 3, 2, 3, 0), (0, 2, 1, 3, 0), (1, 2, 2, 3, 0), (0, 1, 2, 3, 0), (0, 2, 2, 3, 3), (0, 2, 2, 2, 0), (2, 2, 2, 3, 0), (3, 1, 2, 3, 0), (3, 3, 2, 3, 0), (3, 2, 2, 3, 3), (3, 2, 2, 0, 0), (3, 2, 2, 2, 0), (3, 2, 1, 3, 0), (3, 2, 2, 3, 1), (3, 2, 3, 3, 0)]",20,[]
28,"[(3, 0, 0, 2, 3), (3, 0, 1, 2, 3), (0, 0, 0, 2, 3), (3, 0, 0, 1, 3), (3, 0, 0, 2, 0), (3, 0, 3, 2, 3), (3, 0, 0, 3, 3), (3, 0, 0, 2, 2), (2, 0, 0, 2, 3), (3, 3, 0, 2, 3), (3, 1, 0, 2, 3), (3, 0, 1, 1, 3), (2, 0, 1, 2, 3), (3, 0, 1, 2, 0), (3, 0, 1, 3, 3), (3, 0, 2, 2, 3), (3, 0, 1, 2, 2), (0, 3, 0, 2, 3), (0, 0, 0, 2, 2), (1, 0, 0, 2, 3)]",20,[]
29,"[(0, 1, 3, 1, 0), (3, 1, 3, 1, 0), (0, 1, 2, 1, 0), (0, 1, 3, 1, 1), (0, 0, 3, 1, 0), (0, 2, 3, 1, 0), (0, 1, 3, 0, 0), (0, 1, 3, 1, 3), (0, 1, 3, 2, 0), (0, 1, 0, 1, 0), (1, 1, 3, 1, 0), (3, 0, 3, 1, 0), (3, 1, 0, 1, 0), (3, 1, 2, 1, 0), (3, 1, 3, 1, 3), (2, 1, 3, 1, 0), (3, 1, 3, 1, 1), (3, 1, 3, 0, 0), (0, 1, 2, 1, 3), (0, 2, 2, 1, 0)]",20,[]
30,"[(3, 3, 3, 1, 2), (3, 3, 2, 1, 2), (3, 3, 3, 0, 2), (3, 2, 3, 1, 2), (3, 3, 3, 1, 1), (2, 3, 3, 1, 2), (3, 0, 3, 1, 2), (3, 3, 3, 2, 2), (3, 3, 3, 1, 3), (3, 3, 0, 1, 2), (0, 3, 3, 1, 2), (3, 3, 2, 0, 2), (3, 3, 1, 1, 2), (3, 2, 2, 1, 2), (2, 3, 2, 1, 2), (3, 0, 2, 1, 2), (3, 3, 2, 1, 1), (3, 3, 0, 0, 2), (0, 3, 3, 0, 2), (3, 3, 3, 0, 3)]",20,[]
31,"[(2, 1, 0, 0, 3), (2, 1, 0, 1, 3), (2, 1, 0, 0, 2), (2, 2, 0, 0, 3), (1, 1, 0, 0, 3), (3, 1, 0, 0, 3), (2, 0, 0, 0, 3), (2, 1, 3, 0, 3), (2, 1, 1, 0, 3), (2, 1, 0, 0, 0), (2, 1, 0, 3, 3), (2, 1, 3, 1, 3), (2, 1, 1, 1, 3), (2, 1, 0, 1, 0), (2, 1, 0, 2, 3), (2, 1, 0, 1, 2), (2, 2, 0, 1, 3), (1, 1, 0, 1, 3), (3, 1, 0, 1, 3), (2, 0, 0, 1, 3)]",20,[]
32,"[(0, 2, 3, 0, 1), (0, 2, 3, 1, 1), (0, 2, 2, 0, 1), (0, 3, 3, 0, 1), (0, 2, 3, 3, 1), (0, 2, 3, 0, 0), (3, 2, 3, 0, 1), (0, 2, 3, 0, 2), (1, 2, 3, 0, 1), (0, 2, 0, 0, 1), (0, 1, 3, 0, 1), (1, 2, 3, 1, 1), (0, 2, 3, 2, 1), (0, 3, 3, 1, 1), (0, 2, 0, 1, 1), (0, 2, 2, 1, 1), (0, 2, 3, 1, 2), (3, 2, 3, 1, 1), (0, 1, 2, 0, 1), (1, 2, 2, 0, 1)]",20,[]
33,"[(0, 0, 0, 3, 0), (0, 0, 3, 3, 0), (0, 3, 0, 3, 0), (3, 0, 0, 3, 0), (0, 0, 0, 3, 3), (1, 0, 0, 3, 0), (0, 0, 0, 2, 0), (0, 1, 0, 3, 0), (0, 0, 0, 0, 0), (0, 0, 1, 3, 0), (0, 0, 0, 3, 1), (0, 3, 3, 3, 0), (0, 0, 3, 3, 3), (0, 0, 3, 2, 0), (1, 0, 3, 3, 0), (0, 0, 3, 0, 0), (0, 1, 3, 3, 0), (0, 0, 3, 3, 1), (3, 0, 3, 3, 0), (0, 0, 2, 3, 0)]",20,[]
34,"[(3, 0, 3, 2, 1), (3, 0, 3, 2, 0), (3, 0, 2, 2, 1), (0, 0, 3, 2, 1), (2, 0, 3, 2, 1), (3, 0, 3, 1, 1), (3, 3, 3, 2, 1), (3, 0, 3, 2, 2), (3, 1, 3, 2, 1), (3, 0, 0, 2, 1), (3, 0, 3, 3, 1), (2, 0, 3, 2, 0), (3, 0, 2, 2, 0), (2, 0, 2, 2, 1), (3, 0, 1, 2, 1), (3, 3, 2, 2, 1), (3, 1, 2, 2, 1), (3, 0, 2, 2, 2), (3, 0, 2, 1, 1), (3, 0, 2, 3, 1)]",20,[]
35,"[(2, 3, 0, 2, 2), (2, 0, 0, 2, 2), (1, 3, 0, 2, 2), (3, 3, 0, 2, 2), (2, 3, 0, 2, 1), (2, 2, 0, 2, 2), (2, 3, 0, 3, 2), (2, 3, 0, 1, 2), (2, 3, 0, 2, 3), (2, 3, 3, 2, 2), (2, 3, 1, 2, 2), (2, 1, 0, 2, 2), (2, 0, 0, 1, 2), (2, 0, 0, 3, 2), (2, 0, 0, 2, 1), (2, 0, 3, 2, 2), (2, 0, 1, 2, 2), (1, 3, 0, 2, 3), (1, 3, 0, 3, 2), (1, 3, 1, 2, 2)]",20,[]
36,"[(2, 3, 0, 3, 0), (2, 3, 0, 2, 0), (2, 3, 0, 3, 3), (2, 3, 1, 3, 0), (2, 0, 0, 3, 0), (2, 2, 0, 3, 0), (3, 3, 0, 3, 0), (1, 3, 0, 3, 0), (2, 3, 0, 0, 0), (2, 3, 0, 3, 1), (2, 3, 3, 3, 0), (2, 3, 1, 2, 0), (2, 3, 0, 1, 0), (2, 0, 0, 2, 0), (3, 3, 0, 2, 0), (1, 3, 0, 2, 0), (2, 0, 0, 3, 3), (3, 3, 0, 3, 3), (1, 3, 0, 3, 3), (2, 3, 3, 3, 3)]",20,[]
37,"[(0, 0, 1, 1, 0), (1, 0, 1, 1, 0), (0, 0, 1, 1, 3), (0, 0, 2, 1, 0), (0, 0, 0, 1, 0), (0, 3, 1, 1, 0), (0, 1, 1, 1, 0), (0, 0, 1, 2, 0), (0, 0, 1, 1, 1), (3, 0, 1, 1, 0), (0, 0, 1, 0, 0), (1, 3, 1, 1, 0), (2, 0, 1, 1, 0), (1, 0, 1, 1, 3), (1, 0, 2, 1, 0), (1, 0, 0, 1, 0), (1, 0, 1, 0, 0), (1, 0, 1, 1, 1), (0, 0, 1, 1, 2), (0, 0, 0, 1, 3)]",20,[]
38,"[(0, 2, 0, 3, 3), (3, 2, 0, 3, 3), (1, 2, 0, 3, 3), (0, 2, 0, 3, 0), (0, 2, 3, 3, 3), (0, 1, 0, 3, 3), (0, 2, 0, 2, 3), (0, 2, 0, 0, 3), (0, 2, 0, 3, 2), (0, 2, 1, 3, 3), (0, 3, 0, 3, 3), (3, 2, 0, 3, 2), (3, 2, 0, 2, 3), (2, 2, 0, 3, 3), (3, 2, 3, 3, 3), (3, 1, 0, 3, 3), (3, 2, 0, 3, 0), (3, 2, 1, 3, 3), (1, 1, 0, 3, 3), (1, 2, 0, 3, 0)]",20,[]
39,"[(1, 3, 0, 0, 1), (2, 3, 0, 0, 1), (1, 3, 0, 3, 1), (1, 3, 0, 0, 0), (1, 3, 1, 0, 1), (1, 3, 0, 1, 1), (1, 3, 3, 0, 1), (1, 3, 0, 0, 2), (0, 3, 0, 0, 1), (1, 2, 0, 0, 1), (1, 0, 0, 0, 1), (2, 0, 0, 0, 1), (3, 3, 0, 0, 1), (2, 3, 0, 0, 2), (2, 3, 0, 1, 1), (2, 2, 0, 0, 1), (2, 3, 1, 0, 1), (2, 3, 3, 0, 1), (1, 3, 3, 3, 1), (1, 3, 1, 3, 1)]",20,[]
40,"[(1, 2, 1, 0, 0), (0, 2, 1, 0, 0), (1, 1, 1, 0, 0), (2, 2, 1, 0, 0), (1, 3, 1, 0, 0), (1, 2, 1, 0, 3), (1, 2, 1, 0, 1), (1, 2, 1, 1, 0), (1, 2, 1, 3, 0), (1, 2, 0, 0, 0), (1, 2, 2, 0, 0), (0, 2, 1, 1, 0), (0, 2, 1, 0, 1), (0, 1, 1, 0, 0), (0, 3, 1, 0, 0), (0, 2, 1, 0, 3), (1, 1, 2, 0, 0), (1, 1, 1, 0, 3), (1, 1, 0, 0, 0), (2, 2, 2, 0, 0)]",20,[]
41,"[(1, 3, 3, 1, 3), (0, 3, 3, 1, 3), (1, 0, 3, 1, 3), (1, 3, 3, 1, 2), (1, 2, 3, 1, 3), (1, 3, 2, 1, 3), (1, 3, 3, 2, 3), (1, 3, 3, 1, 0), (2, 3, 3, 1, 3), (1, 3, 3, 0, 3), (1, 3, 0, 1, 3), (0, 3, 0, 1, 3), (0, 3, 3, 2, 3), (0, 3, 3, 1, 0), (0, 2, 3, 1, 3), (1, 0, 3, 2, 3), (1, 0, 3, 1, 0), (1, 1, 3, 1, 3), (2, 0, 3, 1, 3), (1, 0, 2, 1, 3)]",20,[]
42,"[(1, 1, 2, 1, 1), (1, 1, 3, 1, 1), (1, 1, 2, 0, 1), (1, 0, 2, 1, 1), (1, 1, 2, 2, 1), (1, 1, 2, 1, 0), (2, 1, 2, 1, 1), (1, 1, 2, 1, 2), (0, 1, 2, 1, 1), (1, 1, 1, 1, 1), (1, 2, 2, 1, 1), (1, 1, 0, 1, 1), (1, 1, 3, 0, 1), (1, 0, 3, 1, 1), (1, 1, 3, 2, 1), (2, 1, 3, 1, 1), (1, 1, 3, 1, 2), (1, 0, 2, 0, 1), (1, 1, 2, 0, 2), (1, 0, 2, 1, 2)]",20,[]
43,"[(0, 3, 2, 3, 1), (1, 3, 2, 3, 1), (0, 0, 2, 3, 1), (3, 3, 2, 3, 1), (0, 3, 1, 3, 1), (0, 3, 2, 0, 1), (0, 3, 3, 3, 1), (1, 2, 2, 3, 1), (1, 0, 2, 3, 1), (1, 3, 2, 2, 1), (0, 1, 2, 3, 1), (0, 0, 1, 3, 1), (0, 0, 2, 2, 1), (0, 0, 3, 3, 1), (0, 0, 2, 3, 0), (3, 3, 1, 3, 1), (3, 3, 2, 0, 1), (3, 3, 3, 3, 1), (3, 3, 2, 3, 2), (0, 2, 1, 3, 1)]",20,[]
