,hosts,number of nodes,switches
34,"[0, 69, 519, 809, 78, 431, 246, 709, 688, 754, 1018, 36, 265, 438, 30, 48, 521, 848, 1015, 73, 970, 17, 570, 609, 834, 547, 847, 151, 305, 54, 281, 250, 94, 934, 653, 336, 855, 255, 173, 877, 634, 733, 734, 422, 939, 205, 472, 415, 614, 83, 500, 918, 280, 742, 587, 818, 730, 261, 456, 989, 578, 35, 593, 691]",64,[]
35,"[1, 736, 228, 965, 125, 511, 561, 115, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493, 276, 221, 32, 749, 335, 790, 34, 682, 439, 26, 669, 352, 363, 787, 22, 925, 207, 598, 823, 857, 188, 901, 269, 985, 667, 508, 700, 413, 192, 800, 996, 524, 437]",64,[]
36,"[0, 69]",1,[]
37,"[2, 138]",1,[]
38,"[7, 258]",2,[]
39,[],0,[]
40,"[8, 288]",2,[]
41,"[9, 290]",1,[]
42,"[14, 230]",2,[]
43,"[15, 640]",2,[]
44,"[17, 193]",2,[]
45,"[18, 360]",2,[]
46,"[21, 711]",1,[]
47,"[2, 138, 109, 239]",4,[]
48,"[0, 69]",1,[]
49,"[1, 736]",2,[]
50,"[1, 736]",2,[]
51,"[1, 736]",2,[]
52,"[1, 736]",1,[]
53,"[2, 138, 109, 239]",4,[]
54,"[7, 258, 588, 77, 304, 338, 473, 1004]",8,[]
55,"[1, 736]",1,[]
56,"[1, 736, 228, 965, 125, 511, 561, 115, 856, 313, 514, 229, 369, 150, 959, 418]",16,[]
57,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 413, 332, 664, 795, 191, 326, 177, 1001, 593, 888, 99, 685, 273, 564, 377, 352, 1004, 529, 690, 769, 354]",32,[]
58,"[6, 891, 677, 492, 749, 696, 411, 417]",8,[]
59,"[7, 258, 588, 77]",4,[]
60,"[1, 736]",2,[]
61,"[2, 138]",1,[]
62,"[1, 736, 228, 965, 125, 511, 561, 115]",8,[]
63,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312]",11,[]
64,[],0,[]
65,[],0,[]
66,"[1, 736, 228, 965, 125, 511, 561, 115, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493, 83, 276, 221, 32, 749, 335, 790, 280, 34, 682, 439, 26, 669, 352, 363, 787, 22, 925, 207, 598, 823, 857, 188, 901, 269, 985, 667, 508, 48, 918, 700, 413]",63,[]
67,"[6, 891, 677, 492, 696, 411, 417, 578, 122, 829, 327, 106, 82, 565, 184, 681, 685, 189, 939, 972, 461, 117, 543, 1000, 553, 586, 695, 896, 304, 323, 558, 176, 283, 740, 438, 963, 50, 467, 820, 213, 317, 160, 977, 849, 403, 926, 47, 819, 861, 326, 233, 173, 622, 31, 928, 129, 860, 244, 604, 396, 15, 570, 668]",63,[]
68,[],0,[]
69,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 380, 351, 902, 650, 282, 90, 638, 458, 664, 379, 316, 394, 325, 680, 616, 488, 658, 444, 541, 397, 792, 890, 573, 423, 876, 780, 987, 318, 198, 236, 273, 568, 445, 293, 462, 113, 345, 836, 1003, 116, 290, 110, 767, 640, 660, 759, 412, 224, 747, 666, 1022]",64,[]
70,"[8, 288, 480, 610, 79, 57, 612, 662, 764, 62, 353, 40, 297, 495, 24, 384]",16,[]
71,"[7, 258]",1,[]
72,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 332, 664, 795, 191, 177]",16,[]
73,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 380, 351, 902, 650, 282, 90, 638, 458, 379, 316, 394, 325, 680, 616, 488, 658, 444, 541, 397]",32,[]
74,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 332, 664, 795, 191, 177, 1001, 593, 888, 99, 273, 564, 377, 288, 529, 690, 769, 354, 803, 746, 599, 497, 729, 921, 30, 615, 113, 308, 224, 334, 270, 63, 356, 520, 1002, 850, 929, 962, 193, 364, 783, 983, 589, 68, 315, 55, 1011, 949, 343, 579, 296, 362, 468, 895]",64,[]
75,"[0, 69, 519, 809, 78, 431, 246, 709, 688, 754, 1018, 36, 265, 488, 521, 848, 1015, 73, 970, 17, 609, 834, 547, 847, 151, 305, 54, 281, 250, 94, 934, 653, 336, 855, 255, 877, 634, 733, 734, 422, 205, 472, 415, 614, 500, 742, 587, 818, 19, 730, 64, 261, 456, 989, 1004, 372, 617, 859, 596, 758, 767, 130, 757, 665, 885, 441, 187, 74, 534, 414, 259, 197, 328, 971, 922, 489, 943, 969, 539, 390, 171, 440, 953, 400, 49, 915, 381, 1023, 884, 542, 38, 487, 874, 988, 126, 817, 882, 292, 935, 248]",100,[]
76,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 332, 664, 795, 191, 177]",16,[]
77,"[7, 258, 588, 77, 338, 473, 623, 689, 628, 789, 641, 135, 380, 351, 902, 650, 282, 90, 638, 458, 379, 316, 394, 325, 680, 616, 397, 792, 890, 573, 423, 876]",32,[]
78,[],0,[]
79,"[0, 69, 519, 809, 78, 431, 246, 709, 688, 754, 1018, 36, 265, 113, 30, 488, 521, 848, 1015, 73, 970, 17, 609, 834, 547, 847, 151, 305, 54, 281, 250, 94, 934, 653, 336, 855, 255, 877, 634, 733, 734, 422, 205, 472, 415, 614, 500, 742, 587, 818, 19, 730, 64, 261, 456, 989, 516, 108, 527, 341, 416, 932, 584, 62]",64,[]
80,"[2, 138, 109, 239, 208, 630, 376, 435, 312, 332, 664, 795, 191, 177, 1001, 593, 888, 99, 273, 564, 377, 288, 1004, 529, 690, 769, 354, 803, 746, 599, 224, 334, 270, 63, 356, 520, 1002, 850, 929, 962, 193, 364, 783, 338, 983, 589, 68, 729, 315, 55, 1011, 949, 343, 579, 296, 362, 468, 895, 161, 699, 9, 859, 427, 680, 843, 95, 419, 499, 477, 349, 582, 758, 158, 267, 628, 187, 767, 999, 748, 505, 828, 257, 944, 378, 612, 662, 8, 764, 258, 658, 444, 541, 581, 107, 190, 639, 577, 930, 625, 211]",100,[]
81,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 30]",16,[]
82,"[3, 165, 903, 743, 652, 16, 20, 613, 392, 812, 429, 303, 657, 968, 556, 264, 105, 878, 80, 942, 525, 686, 465, 739, 567, 868, 454, 715, 272, 900, 738, 291]",32,[]
83,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 30, 488, 521, 848, 1015, 73, 970, 17, 609, 834, 547, 847, 151, 305, 54, 281, 250, 94, 934, 653, 336, 855, 255, 331, 561, 158, 877, 634, 733, 734, 422, 205, 472, 415, 614, 83, 500, 742, 587, 818, 19, 730, 64, 261, 456, 989, 516, 108, 527]",64,[]
84,"[1, 736, 228, 965, 125, 511, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 32, 749, 335, 790, 280, 3, 738, 291, 35, 34, 682, 439, 26, 669, 352, 363, 787, 22, 925, 207, 598, 823, 857, 188, 901, 269, 985, 667, 508, 48, 918, 700, 413, 192, 800, 996, 524, 437, 770, 518, 552, 52, 164, 43, 485, 927, 703, 136, 875, 660, 573, 865, 815, 371, 831, 577, 299, 241, 541, 590, 175, 853, 924, 361, 778, 826, 867, 909, 445, 988]",100,[]
85,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 30]",16,[]
86,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 332, 664, 795, 191, 177]",16,[]
87,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347]",16,[]
88,"[7, 258, 588, 77]",4,[]
89,"[8, 288, 480, 610, 79, 57, 612, 662]",8,[]
90,"[1, 736]",1,[]
91,"[3, 165, 903, 743, 652, 16, 20, 613, 392, 812, 429]",11,[]
92,"[1, 736, 228, 965, 125, 511, 561, 115, 856, 313, 514]",11,[]
93,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312]",11,[]
94,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
95,"[4, 960, 801, 642]",4,[]
96,[],0,[]
97,"[8, 288, 480, 610, 79, 57, 612, 662, 764, 62, 353, 40, 297]",13,[]
98,"[8, 288, 480, 610, 79, 57, 612, 662, 764, 62, 353, 40, 297, 495, 24, 384]",16,[]
99,"[9, 290, 99, 1001, 463, 135, 375, 343, 379, 1022, 582, 968, 758, 158, 161, 699, 334, 859, 576]",19,[]
100,"[8, 288, 480]",3,[]
101,[],0,[]
102,"[8, 288, 480, 610, 79, 57, 612, 662]",8,[]
103,"[9, 290, 99, 1001, 463, 135, 375, 343]",8,[]
104,"[8, 288, 480, 610, 79, 57, 612, 662, 764, 62, 353, 40, 297, 495, 24, 384]",16,[]
105,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 30]",16,[]
106,"[8, 288, 480, 610, 79, 57, 612, 662, 764, 62, 353, 40, 297, 495, 24, 384]",16,[]
107,"[0, 69]",1,[]
108,"[8, 288]",1,[]
109,"[9, 290]",1,[]
110,"[10, 226, 549, 871, 426, 615, 1011, 978, 692, 88, 362, 227, 139, 13, 372, 761]",16,[]
111,"[10, 226]",1,[]
112,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387]",16,[]
113,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387]",16,[]
114,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387, 201, 877, 13, 314, 481, 454, 940, 14, 988, 73, 970]",27,[]
115,"[12, 260, 51, 309, 983, 915, 255, 491, 102, 75, 886, 665, 707, 753, 913, 532, 758, 832, 263, 200, 878, 29, 420, 614, 621, 209, 664]",27,[]
116,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387, 201, 877, 13, 314, 481, 454, 940, 14, 988, 73, 970]",27,[]
117,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 823, 380, 351, 902, 650, 282, 90, 638, 458, 664, 379, 316, 394, 325]",27,[]
118,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387, 201, 877, 13, 314, 481, 454, 940, 14, 988, 73, 970]",27,[]
119,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 823, 380, 351, 902, 650, 282, 90, 638, 458, 664, 379, 316, 394, 325]",27,[]
120,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 823, 380, 351]",16,[]
121,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387, 201, 877, 13, 314, 481, 454, 940, 14, 988, 73, 970]",27,[]
122,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 823, 380, 351, 902, 650, 282, 90, 638, 458, 664, 379, 316, 394, 325]",27,[]
123,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387]",16,[]
124,"[7, 258, 588, 77, 338, 473, 1004, 623, 689, 628, 789]",11,[]
125,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387]",16,[]
126,"[11, 320, 322, 580, 137, 78, 691, 738, 675, 365, 751, 479, 581, 752, 607, 387, 201, 877, 13, 314, 481, 454, 940, 14, 988, 73, 970]",27,[]
127,"[12, 260]",1,[]
128,"[17, 193, 489, 943, 969, 539, 964, 363, 332, 22, 569, 661, 919, 508, 127, 644]",16,[]
129,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347, 221, 359, 492, 44, 27, 864, 259, 901, 326, 179, 448, 227, 207, 249, 362, 48, 945, 147, 643, 261, 172, 1017]",38,[]
130,"[6, 891, 677, 749, 696, 411, 417, 578, 122, 829, 327, 106, 82, 565, 184, 836, 486, 1005, 245, 939, 972, 461, 117, 543, 1000, 553, 586, 303, 695, 896, 304, 323]",32,[]
131,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347, 221, 359, 492, 44, 27, 864, 259, 901, 326, 179, 448, 227, 207, 249, 362, 48, 945, 147, 643, 261, 172, 1017, 572, 741, 265, 694, 361, 989, 160, 555, 439, 921, 419, 868]",50,[]
132,"[6, 891, 677, 749]",4,[]
133,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493, 1010, 83, 276, 32, 335, 790, 280, 3, 738, 291, 15, 35, 34, 682, 26, 669, 352, 363, 787, 22, 925, 598, 823, 857, 188, 269, 985, 667, 508, 918, 700, 413, 192, 800, 996, 524, 437, 770, 518, 552, 52, 164, 43, 485, 927, 703, 136, 875, 396]",81,[]
134,"[2, 138]",1,[]
135,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347]",16,[]
136,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959]",16,[]
137,"[1, 736]",1,[]
138,"[1, 736]",1,[]
139,"[3, 165, 903, 743, 652, 16, 20, 613, 392, 812, 429, 303, 657, 968, 556, 264]",16,[]
140,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959]",16,[]
141,"[3, 165, 903, 743, 652, 16, 613, 392, 812, 429, 303, 657, 968, 556, 264, 1010]",16,[]
142,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347, 221, 359, 492, 44, 27, 864, 259, 901, 326, 179, 448, 227, 207, 249, 416, 362]",32,[]
143,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959]",16,[]
144,"[3, 165, 903, 743, 652, 16, 613, 392, 812, 429, 303, 657, 968, 556, 264, 1010]",16,[]
145,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493]",32,[]
146,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493]",32,[]
147,"[3, 165, 903, 743, 652, 16, 613, 392, 812, 429, 303, 657, 968, 556, 264, 1010]",16,[]
148,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 83, 276, 221, 32, 335, 790, 280]",32,[]
149,"[3, 165, 903, 743, 652, 16, 613, 392, 812, 429, 303, 657, 968, 556, 264, 1010, 105, 878, 80, 942, 525, 686, 465, 739, 567, 868, 454, 715, 272, 900, 704, 994]",32,[]
150,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959]",16,[]
151,[],0,[]
152,"[1, 736, 228, 965, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493]",32,[]
153,"[3, 165, 903, 743, 652, 16, 613, 392, 812, 429, 303, 657, 968, 556, 264, 1010]",16,[]
154,[],0,[]
155,[],0,[]
156,"[1, 736]",2,[]
157,"[0, 69]",2,[]
158,"[0, 69, 519, 809]",4,[]
159,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754]",11,[]
160,"[1, 736, 228, 965, 247, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 5, 289, 432, 594, 436, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493, 83, 276, 221, 32, 335, 790, 280, 3, 738, 291, 15, 35, 34, 682, 439, 26, 669, 352, 363, 787, 22, 925, 207, 598, 823, 857, 188, 901, 269, 985, 667, 508, 48, 918, 700, 413, 192, 800, 996, 524, 437, 770, 518]",81,[]
161,"[4, 960, 801, 642]",4,[]
162,"[7, 258, 588, 77, 304, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 380]",15,[]
163,"[4, 960, 801, 642]",4,[]
164,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144]",15,[]
165,"[9, 290, 99, 1001, 396, 463, 565, 375, 343, 379, 1022, 582, 968, 208, 758]",15,[]
166,"[1, 736]",2,[]
167,"[3, 165]",1,[]
168,"[5, 526, 93, 374]",4,[]
169,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754]",11,[]
170,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347, 221, 359, 492, 44, 27, 864, 259, 901, 326, 179, 448, 227, 207, 249, 416, 362]",32,[]
171,"[7, 258, 588, 77, 304, 338, 473, 1004, 623, 689, 628, 789, 641, 135, 823, 380, 351, 902, 650, 282, 90, 638, 33, 675, 589, 911, 417, 458, 664, 316, 394, 325]",32,[]
172,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754]",11,[]
173,"[4, 960, 801, 642, 618, 408, 984, 551, 456, 649, 663, 356, 742, 73, 144, 347, 221, 359, 492, 44, 27, 864, 259, 901, 326, 179, 448, 227, 207, 249, 416, 362]",32,[]
174,"[1, 736]",2,[]
175,"[1, 736]",2,[]
176,"[1, 736, 228, 965, 247, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 289, 432, 594, 436, 97, 687, 562, 314, 59, 674, 908, 693, 251, 222, 493, 83, 276, 221, 32, 335, 790, 280, 3, 738, 291, 15, 35, 34, 682, 439, 26, 669, 352, 363, 787, 22, 925, 207, 598, 823, 857, 188]",64,[]
177,"[1, 736]",1,[]
178,"[1, 736]",1,[]
179,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754]",11,[]
180,"[1, 736, 228, 965, 247, 125, 511, 561, 115, 20, 856]",11,[]
181,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754]",11,[]
182,"[1, 736, 228, 965, 247, 125, 511, 561, 115, 20, 856]",11,[]
183,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438]",16,[]
184,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
185,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438]",16,[]
186,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438]",16,[]
187,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438]",16,[]
188,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
189,"[1, 736, 228, 965, 247, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150]",16,[]
190,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
191,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
192,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
193,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
194,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
195,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
196,"[1, 736]",1,[]
197,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 413, 332, 664, 795, 191, 326, 177, 1001, 593, 888, 99, 685, 273, 564, 377, 352, 288, 1004, 529, 690, 769, 354, 803, 746, 599, 497, 729, 984, 921, 30, 615, 113, 308, 857, 224, 334, 270, 317, 63, 356, 520, 1002, 850, 891, 369, 820, 183, 346, 733, 929, 962, 193, 403, 364, 783, 338, 983, 589, 896, 68, 315, 55, 1011, 949, 343, 198, 618, 204, 658, 106, 579, 296, 362, 468, 895, 161, 699, 9, 859, 427, 680, 843, 438, 95, 419, 499, 477, 349, 582]",100,[]
198,"[3, 165]",1,[]
199,"[4, 960]",1,[]
200,"[6, 677]",1,[]
201,"[2, 138]",1,[]
202,"[0, 69, 519, 809]",4,[]
203,"[0, 69, 519, 809]",4,[]
204,"[0, 69, 519, 809]",4,[]
205,"[0, 69, 519, 809]",4,[]
206,"[0, 69, 519, 809]",4,[]
207,"[0, 69, 519, 809]",4,[]
208,"[5, 526, 93, 374, 247, 668, 861, 807, 463, 982, 472, 444, 224, 226, 164, 185, 254, 192, 609, 132, 997, 205, 289, 432, 594, 436, 513, 942, 565, 728, 443, 705, 327, 204, 824, 325, 384, 449, 686, 763, 62, 576, 932, 998, 617, 9, 268, 784, 979, 212, 757, 263, 42, 754, 275, 659, 1004, 342, 791, 378, 863, 515, 364, 435]",64,[]
209,"[0, 69, 519, 809]",4,[]
210,"[1, 736, 228, 965]",4,[]
211,"[7, 258, 588, 77]",4,[]
212,"[0, 69]",2,[]
213,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151, 305, 54, 281, 250, 94, 934, 653, 336, 855, 255, 903, 331, 561, 158, 173, 877, 634, 733, 734, 422, 939, 205, 472, 415, 614, 83, 500, 918, 280, 742, 587, 818]",64,[]
214,"[0, 69, 519, 809, 78, 431, 246, 709]",8,[]
215,"[1, 736, 228, 965]",4,[]
216,"[3, 165]",2,[]
217,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
218,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
219,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
220,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 413, 332, 664, 795, 191, 326, 177, 1001, 593, 888, 99, 685, 273, 564, 377, 352, 288, 1004, 529, 690, 769]",32,[]
221,"[0, 69, 519, 809]",4,[]
222,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
223,"[0, 69, 519, 809, 78, 431, 246, 709, 1010, 688, 754, 1018, 36, 265, 113, 438, 30, 48, 488, 521, 848, 1015, 73, 970, 11, 17, 570, 609, 834, 547, 847, 151]",32,[]
224,"[2, 138, 109, 239, 208, 630, 376, 416, 516, 435, 312, 413, 332, 664, 795, 191, 326, 177, 1001, 593, 888, 99, 685, 273, 564, 377, 352, 288, 1004, 529, 690, 769, 354, 803, 746, 599, 497, 729, 984, 921, 615, 308, 857, 224, 334, 270, 317, 63, 356, 520, 1002, 850, 891, 369, 820, 183, 346, 733, 929, 962, 193, 403, 364]",63,[]
225,"[3, 165]",2,[]
226,"[3, 165, 903, 743, 652, 16, 20, 613]",8,[]
227,"[3, 165, 903, 743, 652, 16, 20, 613]",8,[]
228,"[3, 165, 903, 743, 652, 16, 20, 613]",8,[]
229,"[4, 960]",1,[]
230,"[4, 960]",1,[]
231,"[5, 526]",1,[]
232,"[4, 960]",1,[]
233,"[4, 960]",1,[]
234,"[5, 526]",1,[]
235,"[4, 960]",1,[]
236,"[1, 736, 228, 965, 247, 125, 511, 561]",8,[]
237,"[2, 138, 109, 239]",4,[]
238,"[1, 736, 228, 965, 247, 125, 511, 561, 115, 20, 856, 313, 514, 229, 369, 150, 959, 418, 517, 535, 601, 284, 5, 289, 432, 594, 436, 97, 687, 562, 314, 59]",32,[]
