,hosts,number of nodes,switches
54,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 440, 411, 67]",32,[]
55,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602]",16,[]
56,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754]",16,[]
57,"[2, 539]",1,[]
58,"[4, 168, 556, 113]",4,[]
59,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 276, 916, 25, 446, 103, 457, 721, 126, 258, 262, 209, 54, 60, 774, 903, 905, 561, 169, 133, 17, 615]",32,[]
60,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
61,"[0, 417, 898, 424]",4,[]
62,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 440, 411, 67]",32,[]
63,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
64,"[2, 539, 164, 549]",4,[]
65,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 440, 411, 67]",32,[]
66,"[1, 897]",1,[]
67,"[1, 897]",1,[]
68,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
69,"[2, 539, 164, 549]",4,[]
70,"[2, 539, 164, 549]",4,[]
71,"[3, 35]",1,[]
72,"[2, 539, 164, 549]",4,[]
73,"[3, 35]",1,[]
74,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
75,"[2, 539, 164, 549]",4,[]
76,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
77,"[2, 539, 164, 549]",4,[]
78,"[1, 897, 999, 680]",4,[]
79,"[1, 897, 999, 680, 654, 23, 731, 134]",8,[]
80,"[1, 897]",1,[]
81,"[1, 897]",1,[]
82,"[2, 539]",1,[]
83,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
84,"[1, 897, 999, 680]",4,[]
85,"[0, 417, 898, 424]",4,[]
86,"[0, 417, 898, 424]",4,[]
87,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
88,"[0, 417, 898, 424, 815, 248, 56, 226]",8,[]
89,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022, 770]",32,[]
90,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
91,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
92,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
93,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
94,"[0, 417, 898, 424, 815, 248, 56, 226]",8,[]
95,"[2, 539]",1,[]
96,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602]",16,[]
97,"[3, 35, 806, 105, 849, 693, 662, 865, 939, 464, 790, 1019, 610, 869, 555, 917]",16,[]
98,"[4, 168]",1,[]
99,"[3, 35, 806, 105, 849, 693, 662, 865, 939, 464, 790, 1019, 610, 869, 555, 917]",16,[]
100,"[4, 168]",1,[]
101,"[0, 417, 898, 424, 815, 248, 56, 226]",8,[]
102,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
103,"[3, 35]",1,[]
104,"[3, 35]",1,[]
105,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
106,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
107,"[1, 897]",1,[]
108,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754]",16,[]
109,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
110,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022]",32,[]
111,"[4, 168]",1,[]
112,"[0, 417]",1,[]
113,"[1, 897]",1,[]
114,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
115,"[1, 897]",1,[]
116,"[2, 539]",1,[]
117,"[4, 168, 556, 113, 691, 762, 669, 42, 366, 787, 120, 825, 322, 334, 176, 945, 991, 71, 968, 141, 856, 924, 403, 245, 860, 405, 359, 521, 656, 659, 87, 109]",32,[]
118,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
119,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
120,"[0, 417]",1,[]
121,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022, 770]",32,[]
122,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
123,"[3, 35, 806, 105, 849, 693, 662, 865, 939, 464, 790, 1019, 610, 869, 555, 917, 606, 679, 304, 466, 954, 515, 309, 248, 155, 734, 433, 905, 369, 568, 423, 142]",32,[]
124,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
125,"[1, 897]",1,[]
126,"[1, 897]",1,[]
127,"[1, 897]",1,[]
128,"[1, 897]",1,[]
129,"[1, 897, 999, 680]",4,[]
130,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022]",32,[]
131,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 822, 520, 297, 374, 31, 517]",32,[]
132,"[2, 539]",1,[]
133,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022]",32,[]
134,"[4, 168]",1,[]
135,"[4, 168, 556, 113]",4,[]
136,"[6, 36]",1,[]
137,"[0, 417, 898, 424]",4,[]
138,"[0, 417]",2,[]
139,"[0, 417]",1,[]
140,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
141,"[1, 897, 999, 680]",4,[]
142,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
143,"[1, 897, 999, 680]",4,[]
144,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022]",32,[]
145,"[0, 417]",1,[]
146,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
147,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
148,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31, 517, 695, 536, 796, 385, 970, 987, 540, 607, 676, 241, 633, 281, 378, 135, 393, 236, 467, 761, 994, 362, 303, 84, 572, 308, 692, 475, 573, 351, 165, 715, 272]",64,[]
149,"[0, 417]",1,[]
150,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022, 770, 645, 856, 348, 674, 946, 854, 229, 757, 503, 889, 860, 647, 937, 1005, 398, 20, 36, 69, 881, 244, 285, 514, 552, 750, 814, 982, 580, 140, 368, 729, 318, 992]",64,[]
151,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
152,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31, 517, 695, 536, 796, 385, 970, 987, 540, 607, 676, 241, 633, 281, 378, 135, 393, 236, 467, 761, 994, 362, 303, 84, 572, 308, 692, 475, 573, 351, 165, 715, 272]",64,[]
153,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411, 67, 276, 916, 25, 446, 103, 457, 721, 126, 258, 262, 209, 54, 60, 774, 903, 905, 561, 169, 133, 17, 615, 689, 505, 101, 427, 628, 213, 660, 768, 451, 546]",64,[]
154,"[1, 897]",1,[]
155,"[2, 539]",1,[]
156,"[4, 168]",1,[]
157,"[6, 36]",1,[]
158,"[8, 360]",1,[]
159,"[6, 36, 268, 812, 969, 388, 932, 486, 906, 526, 399, 435, 801, 612, 678, 499, 949, 896, 961, 50, 184, 830, 578, 786, 882, 412, 733, 965, 146, 85, 247, 666, 864, 68, 236, 339, 535, 481, 76, 80, 600, 24, 296, 974, 373, 759, 576, 128, 64, 89, 605, 69, 881, 244, 285, 549, 364, 823, 792, 250, 833, 618, 304, 466]",64,[]
160,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
161,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31, 517, 695, 536, 796, 385, 970, 987, 540, 607, 676, 241, 633, 281, 378, 135, 393, 236, 467, 761, 994, 362, 303, 84, 572, 308, 692, 475, 573, 351, 165, 715, 272]",64,[]
162,"[0, 417]",1,[]
163,"[1, 897, 999, 680, 654, 23, 731, 134, 874, 258, 262, 815, 541, 382, 865, 677, 230, 666, 1023, 622, 823, 253, 778, 530, 115, 92, 641, 964, 337, 982, 968, 585]",32,[]
164,"[2, 539]",1,[]
165,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 872, 811, 147, 1022, 770, 645, 135, 856, 348, 674, 362, 946, 854, 281, 229, 757, 503, 889, 860, 647, 937, 1005, 398, 20, 36, 69, 881, 244, 285, 514, 552, 750, 814, 580, 140, 368, 729]",64,[]
166,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 872, 811, 147, 1022, 770]",32,[]
167,"[3, 35, 806, 105, 849, 693, 662, 939, 464, 790, 1019, 610, 869, 555, 917, 606, 679, 304, 466, 954, 605, 515, 309, 248, 155, 734, 433, 905, 369, 568, 423, 142, 828, 413, 703, 128, 386, 616, 217, 194, 170, 528, 209, 437, 740, 870, 327, 909, 216, 614, 488, 970, 235, 976, 514, 714, 719, 944, 252, 292, 16, 378, 540, 414]",64,[]
168,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 319, 545, 5, 627, 950, 915, 872, 811, 147, 1022, 770]",32,[]
169,"[4, 168, 556, 113]",4,[]
170,"[0, 417]",1,[]
171,"[0, 417]",1,[]
172,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
173,"[1, 897, 999, 680]",4,[]
174,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
175,"[1, 897, 999, 680]",4,[]
176,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
177,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
178,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
179,"[1, 897, 999, 680]",4,[]
180,"[1, 897]",1,[]
181,"[1, 897]",1,[]
182,"[1, 897]",1,[]
183,"[1, 897]",1,[]
184,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411, 67, 276, 916, 25, 446, 103, 457, 721, 126, 258, 262, 209, 54, 60, 774, 903, 905, 561, 169, 133, 17, 615, 689, 505, 101, 427, 628, 213, 660, 768, 451, 546]",64,[]
185,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
186,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411, 67, 276, 916, 25, 446, 103, 457, 721, 126, 258, 262, 209, 54, 60, 774, 903, 905, 561, 169, 133, 17, 615, 689, 505, 101, 427, 628, 213, 660, 768, 451, 546]",64,[]
187,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31]",32,[]
188,"[2, 539, 164, 549, 1000, 763, 799, 192, 687, 595, 399, 635, 899, 581, 624, 602, 347, 842, 562, 435, 157, 545, 5, 627, 950, 915, 641, 872, 811, 147, 1022, 770, 645, 135, 856, 348, 674, 362, 946, 854, 281, 229, 757, 503, 889, 860, 647, 937, 1005, 398, 20, 36, 69, 881, 244, 285, 514, 552, 750, 814, 982, 580, 140, 368]",64,[]
189,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
190,"[1, 897]",1,[]
191,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369, 1015, 997, 780, 716, 333, 531, 778, 530, 115, 92, 874, 739, 70, 849, 440, 411]",32,[]
192,"[1, 897, 999, 680, 654, 23, 731, 134, 582, 746, 270, 957, 354, 392, 458, 754, 605, 965, 956, 400, 508, 62, 832, 998, 139, 144, 319, 822, 520, 297, 374, 31, 517, 695, 536, 796, 385, 970, 987, 540, 607, 676, 241, 633, 281, 378, 135, 393, 236, 467, 761, 994, 362, 303, 84, 572, 308, 692, 475, 573, 351, 165, 715, 272, 981, 765, 38, 108, 177, 371, 180, 228, 581, 328, 497, 196, 327, 267, 940, 179, 105, 394, 526, 955, 992, 388, 583, 207, 436, 580, 166, 911, 433, 737, 71, 137, 972, 756, 620, 1006, 146, 373, 892, 931, 391, 359, 142, 413, 585, 855, 509, 702, 479, 459, 275, 246, 379, 95, 448, 65, 527, 949, 358, 528, 660, 318, 254, 32]",128,[]
193,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
194,"[0, 417]",1,[]
195,"[0, 417]",1,[]
196,"[0, 417]",1,[]
197,"[0, 417]",1,[]
198,"[0, 417, 898, 424, 815, 248, 56, 226, 230, 847, 88, 315, 930, 708, 396, 369]",16,[]
199,"[1, 897]",1,[]
