,hosts,number of nodes,switches
34,"[9, 771, 971, 205, 599, 701, 703, 899, 630, 137, 982, 573, 406, 712, 949, 886, 922, 963, 966, 646, 311, 348, 769, 837, 1002, 78, 851, 298, 1007, 1008, 915, 1018, 486, 169, 77, 313, 289, 930, 612, 870, 730, 256, 1000, 904, 154, 358, 50, 259, 726, 92, 618, 569, 1019, 668, 992, 361, 432, 114, 125, 281, 94, 98, 810, 832]",64,[]
35,"[7, 291, 964, 331, 146, 373, 187, 865, 521, 308, 54, 445, 33, 739, 804, 144, 740, 465, 755, 695, 314, 260, 693, 759, 1016, 764, 384, 999, 972, 558, 117, 620, 941, 433, 349, 678, 843, 318, 261, 407, 20, 855, 29, 133, 1003, 754, 818, 275, 641, 485, 141, 496, 283, 948, 597, 675, 457, 651, 304, 18, 365, 784, 119, 565]",64,[]
36,"[2, 34]",1,[]
37,"[9, 771]",1,[]
38,"[10, 832]",2,[]
39,[],0,[]
40,"[16, 289]",2,[]
41,"[17, 611]",1,[]
42,"[25, 65]",2,[]
43,"[2, 34]",2,[]
44,"[2, 34]",2,[]
45,"[2, 34]",2,[]
46,"[7, 291]",1,[]
47,"[2, 34, 715, 721]",4,[]
48,"[2, 34]",1,[]
49,"[8, 387]",2,[]
50,"[8, 387]",2,[]
51,"[8, 387]",2,[]
52,"[8, 387]",1,[]
53,"[9, 771, 971, 205]",4,[]
54,"[10, 832, 1, 86, 520, 950, 188, 614]",8,[]
55,"[8, 387]",1,[]
56,"[8, 387, 817, 782, 145, 539, 671, 687, 976, 435, 122, 475, 643, 665, 890, 253]",16,[]
57,"[9, 771, 971, 205, 599, 701, 703, 899, 630, 137, 982, 573, 406, 712, 949, 886, 922, 963, 966, 646, 311, 348, 769, 837, 1002, 78, 851, 298, 1007, 1008, 915, 1018]",32,[]
58,"[10, 832, 1, 86, 520, 950, 188, 614]",8,[]
59,"[10, 832, 1, 86]",4,[]
60,"[12, 391]",2,[]
61,"[8, 387]",1,[]
62,"[6, 162, 774, 749, 975, 311, 445, 808]",8,[]
63,"[8, 387, 817, 782, 145, 539, 671, 687, 976, 435, 122]",11,[]
64,[],0,[]
65,[],0,[]
66,"[6, 162, 774, 749, 975, 311, 445, 808, 107, 499, 127, 965, 968, 938, 878, 879, 781, 207, 625, 372, 825, 716, 23, 184, 382, 863, 204, 205, 335, 245, 921, 948, 597, 22, 695, 746, 301, 631, 152, 607, 198, 840, 47, 345, 927, 453, 934, 1018, 444, 638, 861, 973, 271, 561, 669, 330, 428, 851, 983, 68, 844, 529, 891]",63,[]
67,"[10, 832, 1, 86, 520, 950, 188, 614, 274, 949, 567, 902, 20, 470, 852, 75, 685, 238, 570, 637, 231, 527, 850, 346, 125, 418, 516, 566, 312, 95, 867, 461, 726, 894, 273, 275, 248, 667, 221, 356, 945, 827, 971, 633, 189, 446, 150, 118, 92, 62, 64, 812, 497, 661, 800, 69, 521, 203, 367, 947, 608, 91, 28]",63,[]
68,[],0,[]
69,"[12, 391, 489, 267, 460, 688, 151, 835, 550, 263, 265, 691, 675, 556, 43, 181, 621, 368, 123, 415, 582, 329, 1005, 110, 987, 406, 779, 214, 36, 209, 200, 305, 862, 736, 936, 784, 51, 699, 962, 1000, 590, 922, 124, 820, 756, 81, 785, 276, 121, 515, 491, 655, 728, 413, 33, 199, 595, 197, 71, 616, 586, 143, 915, 249]",64,[]
70,"[12, 391, 489, 267, 460, 688, 151, 835, 550, 263, 265, 691, 675, 556, 43, 181]",16,[]
71,"[8, 387]",1,[]
72,"[7, 291, 964, 331, 146, 373, 187, 865, 308, 54, 33, 739, 804, 782, 144, 740]",16,[]
73,"[11, 810, 140, 624, 698, 219, 122, 712, 73, 842, 883, 574, 354, 707, 336, 1012, 569, 648, 361, 476, 702, 900, 70, 269, 493, 917, 963, 426, 21, 471, 505, 387]",32,[]
74,"[12, 391, 489, 267, 460, 688, 151, 835, 550, 263, 265, 691, 675, 556, 43, 181, 621, 368, 123, 415, 582, 329, 1005, 110, 987, 406, 779, 214, 36, 209, 200, 305, 862, 736, 936, 784, 51, 699, 962, 1000, 590, 922, 124, 820, 756, 81, 785, 276, 121, 515, 491, 655, 728, 413, 199, 595, 197, 71, 616, 586, 143, 145, 915, 249]",64,[]
75,"[7, 291, 964, 331, 146, 373, 187, 865, 308, 54, 33, 739, 804, 782, 144, 740, 465, 755, 314, 260, 693, 759, 1016, 764, 384, 999, 972, 558, 117, 620, 941, 433, 349, 678, 843, 318, 261, 133, 1003, 754, 818, 641, 485, 141, 496, 283, 457, 651, 304, 18, 365, 119, 565, 160, 257, 363, 750, 719, 256, 8, 458, 435, 665, 259, 113, 830, 649, 49, 792, 31, 557, 142, 24, 549, 809, 284, 732, 831, 386, 583, 663, 959, 194, 514, 914, 984, 682, 439, 443, 448, 681, 875, 277, 745, 554, 895, 767, 815, 336, 786]",100,[]
76,"[11, 810, 140, 624, 698, 219, 122, 712, 73, 842, 883, 574, 354, 707, 1012, 569]",16,[]
77,"[12, 391, 489, 267, 460, 688, 151, 835, 550, 263, 265, 691, 675, 556, 43, 181, 621, 368, 123, 415, 582, 329, 1005, 110, 987, 406, 779, 214, 36, 209, 200, 305]",32,[]
78,[],0,[]
79,"[11, 810, 140, 624, 698, 219, 122, 712, 73, 842, 883, 574, 354, 707, 1012, 569, 648, 361, 476, 702, 900, 70, 269, 493, 917, 963, 426, 21, 471, 505, 387, 841, 659, 603, 98, 646, 966, 611, 612, 218, 234, 993, 302, 564, 159, 929, 101, 394, 664, 186, 126, 961, 397, 431, 791, 224, 616, 408, 303, 563, 424, 105, 982, 500]",64,[]
80,"[7, 291, 964, 331, 146, 373, 187, 865, 308, 54, 33, 739, 804, 782, 144, 740, 465, 755, 314, 260, 693, 759, 1016, 764, 384, 999, 972, 558, 117, 620, 941, 433, 349, 678, 843, 318, 261, 133, 1003, 754, 818, 641, 485, 141, 496, 283, 675, 457, 651, 304, 18, 365, 784, 119, 565, 160, 257, 363, 750, 719, 256, 8, 458, 435, 665, 259, 113, 830, 649, 49, 792, 31, 557, 142, 24, 549, 809, 284, 732, 831, 386, 583, 663, 959, 194, 514, 914, 984, 200, 682, 439, 443, 448, 681, 875, 277, 745, 554, 895, 767]",100,[]
81,"[11, 810, 140, 624, 698, 219, 122, 712, 73, 842, 883, 574, 354, 707, 336, 1012]",16,[]
82,"[12, 391, 489, 267, 460, 688, 151, 835, 550, 263, 265, 691, 556, 43, 181, 621, 368, 123, 415, 582, 329, 1005, 110, 987, 406, 779, 214, 36, 209, 305, 862, 736]",32,[]
83,"[16, 289, 355, 297, 788, 53, 87, 899, 868, 645, 390, 539, 577, 357, 889, 795, 833, 114, 378, 866, 906, 562, 59, 798, 752, 115, 344, 601, 484, 413, 881, 149, 733, 930, 771, 612, 870, 730, 227, 303, 436, 860, 512, 134, 718, 51, 442, 791, 760, 1017, 475, 537, 920, 468, 664, 729, 926, 322, 197, 710, 590, 546, 116, 379]",64,[]
84,"[7, 291, 964, 331, 146, 373, 187, 865, 308, 54, 33, 739, 804, 782, 144, 740, 465, 755, 314, 260, 693, 759, 1016, 764, 384, 999, 972, 558, 117, 620, 941, 433, 349, 678, 843, 318, 261, 133, 1003, 754, 818, 641, 485, 141, 496, 283, 675, 457, 651, 304, 18, 365, 784, 119, 565, 160, 257, 363, 750, 719, 256, 8, 458, 435, 665, 259, 113, 830, 649, 49, 792, 31, 557, 142, 24, 549, 809, 284, 732, 831, 386, 583, 663, 959, 194, 514, 914, 984, 200, 682, 439, 443, 448, 681, 875, 277, 745, 554, 895, 767]",100,[]
85,"[11, 810, 140, 624, 698, 219, 122, 712, 73, 842, 883, 574, 354, 707, 336, 1012]",16,[]
86,"[12, 391, 489, 267, 460, 688, 151, 835, 550, 263, 265, 691, 556, 43, 181, 621]",16,[]
87,"[16, 289, 355, 297, 788, 53, 87, 899, 868, 645, 390, 539, 577, 357, 582, 889]",16,[]
88,"[17, 611, 937, 944]",4,[]
89,"[25, 65, 131, 903, 648, 524, 943, 80]",8,[]
90,"[26, 424]",1,[]
91,"[42, 288, 167, 488, 1007, 820, 799, 449, 226, 182, 1021]",11,[]
92,"[7, 291, 964, 331, 146, 373, 187, 865, 308, 54, 33]",11,[]
93,"[8, 387, 817, 782, 145, 539, 671, 687, 976, 435, 122]",11,[]
94,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
95,"[2, 34, 715, 721]",4,[]
96,[],0,[]
97,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130]",13,[]
98,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
99,"[6, 162, 774, 749, 975, 311, 445, 808, 107, 1004, 499, 127, 965, 968, 938, 878, 879, 781, 207]",19,[]
100,"[3, 931, 1001]",3,[]
101,[],0,[]
102,"[3, 931, 1001, 112, 822, 504, 857, 829]",8,[]
103,"[6, 162, 774, 749, 975, 311, 445, 808]",8,[]
104,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
105,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
106,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
107,"[6, 162]",1,[]
108,"[0, 110]",1,[]
109,"[3, 931]",1,[]
110,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136]",16,[]
111,"[12, 391]",1,[]
112,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136]",16,[]
113,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136]",16,[]
114,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
115,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 487, 369, 924, 354]",27,[]
116,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
117,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
118,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
119,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
120,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136]",16,[]
121,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
122,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 748, 212, 532, 703]",27,[]
123,"[13, 551, 332, 845, 500, 696, 412, 388, 997, 469, 759, 485, 262, 458, 85, 797]",16,[]
124,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371]",11,[]
125,"[13, 551, 332, 845, 500, 696, 412, 578, 388, 997, 469, 759, 485, 262, 458, 85]",16,[]
126,"[13, 551, 332, 845, 500, 696, 412, 578, 388, 997, 469, 759, 485, 262, 458, 85, 797, 644, 103, 176, 56, 261, 648, 434, 606, 394, 78]",27,[]
127,"[15, 294]",1,[]
128,"[13, 551, 332, 845, 500, 696, 412, 578, 388, 997, 469, 759, 485, 262, 458, 85]",16,[]
129,"[1, 902, 1001, 10, 20, 470, 852, 64, 812, 497, 661, 800, 130, 548, 748, 689, 832, 86, 520, 950, 188, 69, 521, 203, 367, 947, 608, 807, 948, 91, 28, 905, 688, 405, 218, 893, 423, 328]",38,[]
130,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 728, 633, 972, 592, 241, 856, 830, 611, 393, 653, 963, 90, 398, 114, 884, 759, 478, 215, 375, 761, 730, 906, 44]",32,[]
131,"[1, 902, 1001, 10, 20, 470, 852, 64, 812, 497, 661, 800, 130, 548, 748, 689, 832, 86, 520, 950, 188, 69, 521, 203, 367, 947, 608, 807, 948, 91, 28, 905, 688, 405, 218, 893, 423, 328, 280, 729, 251, 418, 806, 876, 408, 197, 34, 873, 81, 85]",50,[]
132,"[7, 291, 964, 331]",4,[]
133,"[8, 387, 817, 782, 145, 539, 671, 687, 976, 435, 122, 475, 643, 665, 890, 253, 830, 256, 458, 422, 43, 430, 725, 221, 289, 329, 754, 537, 352, 324, 327, 872, 24, 768, 259, 652, 951, 350, 194, 772, 906, 1011, 315, 901, 680, 1008, 979, 609, 841, 11, 659, 603, 390, 972, 851, 375, 829, 576, 545, 425, 333, 635, 932, 143, 728, 48, 1000, 720, 186, 928, 160, 356, 840, 786, 934, 715, 910, 144, 480, 455, 630]",81,[]
134,"[1, 902]",1,[]
135,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856]",16,[]
136,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856]",16,[]
137,"[2, 34]",1,[]
138,"[2, 34]",1,[]
139,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
140,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856]",16,[]
141,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
142,"[4, 109, 341, 662, 191, 60, 223, 704, 994, 41, 371, 887, 547, 836, 646, 136, 529, 642, 67, 39, 365, 494, 578, 212, 532, 703, 608, 487, 369, 924, 354, 374]",32,[]
143,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856]",16,[]
144,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
145,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856, 830, 611, 393, 653, 963, 90, 398, 114, 884, 759, 478, 215, 375, 761, 730, 906]",32,[]
146,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856, 830, 611, 393, 653, 963, 90, 398, 114, 884, 759, 478, 215, 375, 761, 730, 906]",32,[]
147,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
148,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856, 830, 611, 393, 653, 963, 90, 398, 114, 884, 759, 478, 215, 375, 761, 730, 906]",32,[]
149,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856, 830, 611, 393, 653, 963, 90, 398, 114, 884, 759, 478, 215, 375, 761, 730, 906]",32,[]
150,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
151,[],0,[]
152,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 44, 499, 88, 701, 432, 339, 692, 951, 347, 168, 302, 306, 917, 444, 873, 81, 85]",32,[]
153,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689]",16,[]
154,[],0,[]
155,[],0,[]
156,"[2, 34]",2,[]
157,"[2, 34]",2,[]
158,"[2, 34, 715, 721]",4,[]
159,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728]",11,[]
160,"[3, 931, 1001, 112, 822, 504, 857, 829, 751, 466, 477, 479, 130, 548, 748, 689, 609, 627, 856, 409, 63, 807, 778, 519, 172, 255, 323, 392, 1004, 111, 956, 196, 646, 489, 970, 618, 261, 198, 138, 538, 475, 770, 68, 326, 269, 988, 352, 363, 917, 918, 88, 481, 740, 529, 675, 222, 870, 458, 847, 1012, 1022, 612, 783, 55, 600, 1019, 194, 38, 144, 283, 95, 867, 903, 185, 250, 191, 1006, 949, 983, 601, 607]",81,[]
161,"[5, 897, 166, 230]",4,[]
162,"[6, 162, 774, 749, 975, 311, 445, 808, 107, 499, 127, 965, 968, 938, 878]",15,[]
163,"[5, 897, 166, 230]",4,[]
164,"[5, 897, 166, 230, 683, 430, 632, 832, 263, 401, 916, 1020, 896, 45, 208]",15,[]
165,"[6, 162, 774, 749, 975, 311, 445, 808, 107, 499, 127, 965, 968, 938, 878]",15,[]
166,"[0, 110]",2,[]
167,"[3, 931]",1,[]
168,"[4, 109, 341, 662]",4,[]
169,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728]",11,[]
170,"[5, 897, 166, 230, 683, 430, 632, 832, 263, 401, 916, 1020, 896, 45, 208, 532, 535, 865, 177, 883, 979, 1023, 526, 559, 19, 723, 218, 227, 397, 145, 917, 885]",32,[]
171,"[9, 771, 971, 205, 599, 701, 703, 899, 630, 137, 982, 573, 406, 712, 949, 886, 922, 963, 966, 646, 348, 769, 837, 1002, 78, 851, 298, 1007, 1008, 915, 486, 169]",32,[]
172,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728]",11,[]
173,"[5, 897, 166, 230, 683, 430, 632, 832, 263, 401, 916, 1020, 896, 45, 208, 532, 535, 865, 177, 883, 979, 1023, 526, 559, 19, 723, 218, 227, 397, 145, 917, 885]",32,[]
174,"[0, 110]",2,[]
175,"[0, 110]",2,[]
176,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694, 608, 487, 369, 924, 960, 481, 452, 961, 159, 897, 391, 820, 756, 827, 582, 329, 12, 1005, 987, 930, 468, 279, 27, 991, 417, 770, 871, 77, 637, 963, 936, 429]",64,[]
177,"[0, 110]",1,[]
178,"[0, 110]",1,[]
179,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495]",11,[]
180,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728]",11,[]
181,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495]",11,[]
182,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728]",11,[]
183,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25]",16,[]
184,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694]",32,[]
185,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25]",16,[]
186,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25]",16,[]
187,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25]",16,[]
188,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694]",32,[]
189,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25]",16,[]
190,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
191,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
192,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
193,"[1, 902, 1001, 10, 20, 470, 852, 64]",8,[]
194,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
195,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
196,"[1, 902]",1,[]
197,"[2, 34, 715, 721, 277, 952, 1018, 266, 654, 497, 728, 633, 972, 592, 241, 856, 830, 611, 393, 653, 963, 90, 398, 114, 884, 759, 478, 215, 375, 761, 730, 906, 44, 499, 88, 701, 432, 339, 692, 951, 347, 168, 302, 306, 917, 444, 873, 81, 85, 765, 320, 608, 837, 691, 665, 483, 868, 682, 853, 949, 956, 373, 475, 732, 93, 452, 621, 48, 120, 793, 416, 705, 562, 637, 896, 105, 874, 112, 190, 545, 934, 910, 144, 817, 17, 73, 628, 405, 27, 758, 827, 860, 861, 134, 939, 240, 922, 254, 165, 205]",100,[]
198,"[5, 897]",1,[]
199,"[6, 162]",1,[]
200,"[2, 34]",1,[]
201,"[3, 931]",1,[]
202,"[0, 110, 943, 406]",4,[]
203,"[0, 110, 943, 406]",4,[]
204,"[0, 110, 943, 406]",4,[]
205,"[0, 110, 943, 406]",4,[]
206,"[0, 110, 943, 406]",4,[]
207,"[0, 110, 943, 406]",4,[]
208,"[7, 291, 964, 331, 146, 373, 187, 865, 521, 308, 54, 445, 33, 739, 804, 782, 144, 740, 465, 755, 695, 314, 260, 693, 759, 1016, 764, 384, 999, 972, 558, 117, 620, 941, 433, 349, 230, 678, 843, 318, 261, 407, 20, 855, 29, 133, 1003, 754, 818, 275, 641, 485, 141, 496, 283, 948, 597, 22, 675, 457, 651, 304, 18, 365]",64,[]
209,"[0, 110, 943, 406]",4,[]
210,"[9, 771, 971, 205]",4,[]
211,"[0, 110, 943, 406]",4,[]
212,"[0, 110]",2,[]
213,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694, 608, 4, 487, 369, 924, 960, 481, 452, 961, 159, 391, 820, 756, 827, 582, 329, 12, 1005, 987, 930, 468, 279, 27, 991, 417, 770, 871, 77, 637, 963, 936, 429]",64,[]
214,"[0, 110, 943, 406, 23, 826, 60, 353]",8,[]
215,"[1, 902, 1001, 10]",4,[]
216,"[5, 897]",2,[]
217,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694]",32,[]
218,"[5, 897, 166, 230, 683, 430, 632, 832, 401, 916, 1020, 896, 45, 208, 532, 535, 865, 177, 883, 979, 1023, 526, 559, 19, 723, 218, 227, 397, 145, 917, 885, 854]",32,[]
219,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694]",32,[]
220,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694]",32,[]
221,"[5, 897, 166, 230]",4,[]
222,"[5, 897, 166, 230, 683, 430, 632, 832, 401, 916, 1020, 896, 45, 208, 532, 535, 865, 177, 883, 979, 1023, 526, 559, 19, 723, 218, 227, 397, 145, 917, 885, 854]",32,[]
223,"[0, 110, 943, 406, 23, 826, 60, 353, 263, 460, 495, 594, 165, 948, 312, 25, 831, 971, 688, 530, 281, 94, 419, 427, 365, 975, 657, 196, 392, 203, 944, 694]",32,[]
224,"[5, 897, 166, 230, 683, 430, 632, 832, 401, 916, 1020, 896, 45, 208, 532, 535, 865, 177, 883, 979, 1023, 526, 559, 19, 723, 218, 227, 397, 145, 917, 885, 854, 983, 184, 37, 614, 274, 949, 567, 738, 985, 282, 581, 201, 815, 727, 926, 225, 426, 878, 178, 959, 164, 197, 819, 856, 637, 706, 374, 591, 758, 928, 684]",63,[]
225,"[7, 291]",2,[]
226,"[7, 291, 964, 331, 146, 373, 187, 521]",8,[]
227,"[7, 291, 964, 331, 146, 373, 187, 521]",8,[]
228,"[7, 291, 964, 331, 146, 373, 187, 521]",8,[]
229,"[11, 810]",1,[]
230,"[11, 810]",1,[]
231,"[13, 551]",1,[]
232,"[11, 810]",1,[]
233,"[11, 810]",1,[]
234,"[13, 551]",1,[]
235,"[16, 289]",1,[]
236,"[1, 902, 1001, 10, 20, 470, 852, 64]",8,[]
237,"[2, 34, 715, 721]",4,[]
238,"[1, 902, 1001, 10, 20, 470, 852, 64, 812, 497, 661, 800, 130, 3, 548, 748, 689, 832, 86, 520, 950, 188, 69, 521, 367, 947, 608, 807, 91, 28, 905, 405]",32,[]
