,hosts,number of nodes,switches
10,"[0, 546]",1,[]
11,"[0, 546]",1,[]
12,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
13,"[2, 34]",1,[]
14,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
15,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
16,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
17,"[0, 546, 35, 358]",4,[]
18,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665, 765, 970, 941, 688, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449]",32,[]
19,"[2, 34, 469, 279]",4,[]
20,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
21,"[2, 34, 469, 279]",4,[]
22,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 742, 658, 21, 318]",16,[]
23,"[0, 546]",1,[]
24,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
25,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
26,"[0, 546]",1,[]
27,"[0, 546, 35, 358]",4,[]
28,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665]",16,[]
29,"[2, 34]",1,[]
30,"[2, 34, 469, 279]",4,[]
31,"[2, 34]",1,[]
32,"[2, 34, 469, 279]",4,[]
33,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
34,"[3, 452]",1,[]
35,"[2, 34, 469, 279]",4,[]
36,"[2, 34, 469, 279]",4,[]
37,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
38,"[3, 452, 393, 172]",4,[]
39,"[3, 452]",1,[]
40,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
41,"[3, 452]",1,[]
42,"[2, 34, 469, 279]",4,[]
43,"[3, 452]",1,[]
44,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
45,"[2, 34, 469, 279]",4,[]
46,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
47,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 742, 658, 21, 318]",16,[]
48,"[0, 546]",1,[]
49,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665, 765, 970, 941, 688, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449]",32,[]
50,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
51,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
52,"[1, 933, 71, 236]",4,[]
53,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21]",16,[]
54,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926, 164]",32,[]
55,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852]",16,[]
56,"[5, 580, 389, 300, 977, 1011, 511, 935, 652, 400, 817, 1023, 808, 9, 301, 334]",16,[]
57,"[2, 34]",1,[]
58,"[8, 928, 497, 723]",4,[]
59,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 582, 457, 692, 132, 969, 686, 916, 631, 32, 896, 236, 472, 158, 290, 839, 299]",32,[]
60,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
61,"[0, 546, 35, 358]",4,[]
62,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665, 765, 970, 941, 688, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449]",32,[]
63,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
64,"[5, 580, 389, 300]",4,[]
65,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926, 164]",32,[]
66,"[2, 34]",1,[]
67,"[2, 34]",1,[]
68,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
69,"[3, 452, 393, 172]",4,[]
70,"[3, 452, 393, 172]",4,[]
71,"[4, 707]",1,[]
72,"[3, 452, 393, 172]",4,[]
73,"[2, 34]",1,[]
74,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
75,"[3, 452, 393, 172]",4,[]
76,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21, 318, 610, 652, 98, 399, 565, 714, 555, 136, 970, 82, 819, 284, 706, 462, 307]",32,[]
77,"[2, 34, 469, 279]",4,[]
78,"[2, 34, 469, 279]",4,[]
79,"[2, 34, 469, 279, 444, 829, 95, 456]",8,[]
80,"[2, 34]",1,[]
81,"[2, 34]",1,[]
82,"[3, 452]",1,[]
83,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
84,"[0, 546, 35, 358]",4,[]
85,"[0, 546, 35, 358]",4,[]
86,"[0, 546, 35, 358]",4,[]
87,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665, 765, 970, 941, 688, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449]",32,[]
88,"[2, 34, 469, 279, 444, 829, 95, 456]",8,[]
89,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21, 318, 610, 652, 98, 399, 565, 714, 1003, 857, 136, 82, 819, 284, 706, 462, 307]",32,[]
90,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852]",16,[]
91,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665]",16,[]
92,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
93,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 765, 970, 941, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449, 723, 150]",32,[]
94,"[0, 546, 35, 358, 40, 665, 857, 877]",8,[]
95,"[2, 34]",1,[]
96,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852]",16,[]
97,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21]",16,[]
98,"[5, 580]",1,[]
99,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21]",16,[]
100,"[0, 546]",1,[]
101,"[0, 546, 35, 358, 40, 665, 857, 877]",8,[]
102,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21]",16,[]
103,"[0, 546]",1,[]
104,"[0, 546]",1,[]
105,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
106,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
107,"[1, 933]",1,[]
108,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
109,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 765, 970, 941, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449, 723, 150]",32,[]
110,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
111,"[0, 546]",1,[]
112,"[0, 546]",1,[]
113,"[1, 933]",1,[]
114,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
115,"[2, 34]",1,[]
116,"[3, 452]",1,[]
117,"[4, 707, 357, 397, 851, 536, 155, 457, 300, 46, 914, 339, 640, 960, 77, 336, 49, 114, 499, 659, 600, 100, 705, 102, 424, 650, 399, 976, 15, 624, 852, 483]",32,[]
118,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
119,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
120,"[0, 546]",1,[]
121,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 555, 1008, 665, 765, 970, 941, 688, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449]",32,[]
122,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
123,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
124,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
125,"[3, 452]",1,[]
126,"[3, 452]",1,[]
127,"[3, 452]",1,[]
128,"[3, 452]",1,[]
129,"[0, 546, 35, 358]",4,[]
130,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
131,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 742, 658, 21, 318, 610, 652, 98, 399, 565, 714, 555, 136, 970, 82, 819, 284, 706, 462, 307, 28]",32,[]
132,"[0, 546]",1,[]
133,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
134,"[5, 580]",1,[]
135,"[5, 580, 389, 300]",4,[]
136,"[8, 928]",1,[]
137,"[8, 928, 497, 723]",4,[]
138,"[11, 711]",2,[]
139,"[8, 928]",1,[]
140,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
141,"[0, 546, 35, 358]",4,[]
142,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
143,"[2, 34, 469, 279]",4,[]
144,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 742, 658, 21, 318, 610, 652, 98, 399, 565, 714, 555, 136, 970, 82, 819, 284, 706, 462, 307, 28]",32,[]
145,"[0, 546]",1,[]
146,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
147,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
148,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379, 584, 175, 472, 954, 478, 512, 296, 650, 697, 800, 583, 880, 183, 29, 992, 997, 917, 861, 382, 203, 392, 555, 1006, 121, 481, 712, 717, 340, 700, 833, 419, 970]",64,[]
149,"[0, 546]",1,[]
150,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926, 164, 582, 457, 692, 713, 132, 969, 686, 916, 631, 32, 896, 236, 472, 158, 290, 839, 299, 47, 493, 814, 531, 313, 947, 247, 819, 809, 351, 768, 781, 180, 1022]",64,[]
151,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
152,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379, 584, 175, 472, 954, 478, 512, 296, 650, 697, 800, 583, 880, 183, 29, 992, 997, 917, 861, 382, 203, 392, 555, 1006, 121, 481, 712, 717, 340, 700, 833, 419, 970]",64,[]
153,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926, 164, 582, 457, 692, 713, 132, 969, 686, 916, 631, 32, 896, 236, 158, 290, 839, 299, 47, 493, 814, 531, 313, 947, 247, 819, 809, 351, 768, 180, 1022, 353, 421]",64,[]
154,"[2, 34]",1,[]
155,"[4, 707]",1,[]
156,"[5, 580]",1,[]
157,"[7, 102]",1,[]
158,"[8, 928]",1,[]
159,"[9, 389, 678, 871, 435, 956, 637, 808, 301, 334, 237, 736, 518, 559, 307, 695, 352, 844, 682, 524, 828, 363, 850, 116, 127, 545, 834, 676, 406, 56, 699, 943, 600, 603, 514, 230, 80, 211, 151, 289, 324, 169, 214, 700, 137, 206, 48, 434, 328, 971, 149, 568, 667, 937, 625, 402, 853, 254, 193, 76, 276, 282, 543, 422]",64,[]
160,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
161,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379, 584, 175, 472, 954, 478, 512, 296, 650, 697, 800, 583, 880, 183, 29, 992, 997, 917, 861, 382, 203, 392, 555, 1006, 121, 481, 712, 717, 340, 700, 833, 419, 970]",64,[]
162,"[0, 546]",1,[]
163,"[1, 933, 71, 236, 979, 758, 635, 100, 805, 620, 531, 282, 68, 1008, 665, 765, 941, 688, 402, 60, 835, 966, 843, 43, 887, 32, 428, 692, 797, 449, 723, 150]",32,[]
164,"[2, 34]",1,[]
165,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379, 584, 175, 472, 954, 478, 512, 296, 650, 697, 800, 583, 880, 183, 29, 992, 997, 917, 861, 382, 203, 392, 555, 1006, 121, 481, 712, 717, 340, 700, 833, 419, 970]",64,[]
166,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21, 318, 610, 652, 98, 399, 565, 714, 1003, 857, 136, 82, 819, 284, 706, 462, 307]",32,[]
167,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379, 584, 175, 472, 954, 478, 512, 296, 650, 697, 800, 583, 880, 183, 29, 992, 997, 917, 861, 382, 203, 392, 555, 1006, 121, 481, 712, 717, 340, 700, 833, 419, 970]",64,[]
168,"[3, 452, 393, 172, 713, 633, 895, 326, 649, 972, 721, 536, 576, 742, 658, 21, 318, 610, 652, 98, 399, 565, 714, 1003, 857, 136, 82, 819, 284, 706, 462, 307]",32,[]
169,"[5, 580, 389, 300]",4,[]
170,"[2, 34]",1,[]
171,"[1, 933]",1,[]
172,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
173,"[2, 34, 469, 279]",4,[]
174,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 164, 582, 457, 692, 713, 132, 969, 686, 916, 631, 32, 896, 236, 472, 158, 290, 839, 299, 47, 493, 814]",32,[]
175,"[2, 34, 469, 279]",4,[]
176,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379]",32,[]
177,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
178,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
179,"[2, 34, 469, 279]",4,[]
180,"[2, 34]",1,[]
181,"[2, 34]",1,[]
182,"[2, 34]",1,[]
183,"[0, 546]",1,[]
184,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926, 164, 582, 457, 692, 713, 132, 969, 686, 916, 631, 32, 896, 236, 472, 158, 290, 839, 299, 47, 493, 814, 531, 313, 947, 247, 819, 809, 351, 768, 781, 180, 1022]",64,[]
185,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 448, 507, 41, 882, 379, 584]",32,[]
186,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926, 164, 582, 457, 692, 713, 132, 969, 686, 916, 631, 32, 896, 236, 472, 158, 290, 839, 299, 47, 493, 814, 531, 313, 947, 247, 819, 809, 351, 768, 781, 180, 1022]",64,[]
187,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 448, 507, 41, 882, 379, 584]",32,[]
188,"[4, 707, 357, 397, 851, 536, 155, 300, 46, 914, 339, 640, 960, 77, 336, 49, 114, 499, 659, 600, 100, 705, 102, 424, 650, 399, 976, 15, 624, 452, 483, 682, 811, 112, 502, 195, 5, 390, 277, 734, 832, 551, 776, 240, 648, 609, 453, 38, 729, 645, 437, 120, 1018, 1002, 333, 238, 89, 542, 537, 407, 601, 894, 744, 915]",64,[]
189,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
190,"[2, 34]",1,[]
191,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344, 30, 576, 1004, 174, 623, 209, 581, 627, 439, 570, 764, 673, 71, 1003, 408, 926]",32,[]
192,"[2, 34, 469, 279, 444, 829, 95, 456, 616, 561, 757, 373, 292, 44, 556, 852, 798, 288, 417, 585, 724, 116, 482, 356, 258, 685, 781, 448, 507, 41, 882, 379, 584, 175, 472, 954, 478, 512, 296, 650, 697, 800, 583, 880, 183, 29, 992, 997, 917, 861, 382, 203, 392, 555, 1006, 121, 481, 712, 717, 340, 700, 833, 419, 970, 332, 176, 644, 1000, 137, 776, 565, 544, 259, 365, 634, 701, 252, 492, 726, 536, 860, 320, 100, 197, 146, 569, 610, 134, 681, 303, 349, 689, 822, 921, 221, 483, 839, 663, 238, 999, 321, 934, 496, 985, 927, 230, 521, 364, 435, 248, 485, 199, 682, 468, 62, 586, 494, 592, 657, 508, 910, 433, 600, 350, 13, 185, 734, 746]",128,[]
193,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
194,"[0, 546]",1,[]
195,"[0, 546]",1,[]
196,"[0, 546]",1,[]
197,"[0, 546]",1,[]
198,"[0, 546, 35, 358, 40, 665, 857, 877, 688, 691, 567, 604, 33, 37, 593, 344]",16,[]
