,hosts,number of nodes,switches
51,"[866, 620, 80, 84, 534, 727, 863, 312, 172, 173, 971, 972, 254, 52, 196, 558, 434, 926, 922, 319]",20,[]
52,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815, 121, 767, 448, 584, 944, 695, 570, 96, 234, 908, 114, 704, 804, 198, 43, 628, 632, 558, 1008, 753]",40,[]
53,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 754, 919, 737, 75, 115, 601, 700, 884, 565, 86, 378, 346, 995, 180, 277, 445, 949, 517, 431, 48, 83, 155, 865]",32,[]
54,"[0, 165, 614, 877, 337, 690, 211, 322]",8,[]
55,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 754, 919, 737, 75, 115, 601, 700]",16,[]
56,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886]",20,[]
57,"[11, 453, 518, 879, 944, 965, 805, 585, 364, 756, 249, 573, 867, 239, 828, 735, 781, 124, 1021, 382]",20,[]
58,"[16, 806, 71, 649, 619, 111, 529, 580, 487, 620, 143, 733, 432, 242, 408, 645, 38, 7, 365, 438, 224, 932, 489, 117, 350, 215, 952, 699, 414, 868, 999, 343]",32,[]
59,"[19, 97, 130, 870, 296, 493, 761, 897, 419, 276, 851, 226, 470, 200, 182, 247, 480, 546, 997, 468, 440, 576, 964, 422, 635, 166, 582, 684, 725, 695, 449, 968, 745, 636, 137, 844, 498, 346, 637, 258]",40,[]
60,"[20, 613, 743, 878, 335, 846, 858, 719, 17, 342, 476, 803, 154, 670, 609, 131, 801, 398, 465, 976]",20,[]
61,"[22, 101, 505, 890, 383, 990, 421, 918, 718, 308]",10,[]
62,"[23, 320, 963, 583, 552, 89]",6,[]
63,"[27, 586, 688, 760, 58, 1019]",6,[]
64,"[23, 320, 963, 583]",4,[]
65,"[3, 740, 616, 74, 459, 152, 766, 96]",8,[]
66,"[22, 101, 505, 890, 383, 990, 421, 918]",8,[]
67,"[11, 453, 518, 879, 944, 965, 805, 585, 364, 756, 249, 573, 867, 239]",14,[]
68,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818]",10,[]
69,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886]",20,[]
70,"[20, 613, 743, 878, 335, 846, 858, 719, 17, 342, 476, 803, 154, 670, 609, 131, 801, 398, 465, 976]",20,[]
71,"[22, 101, 505, 890, 383, 990, 421, 918, 718, 308]",10,[]
72,"[22, 101, 505, 890, 383, 990, 421, 918, 718, 308]",10,[]
73,"[23, 320, 963, 583, 552, 89, 1017, 277, 982, 376]",10,[]
74,"[27, 586, 688, 760, 58, 1019, 826, 555, 116, 123, 514, 808, 626, 437, 128, 100, 427, 51, 254, 833]",20,[]
75,"[28, 289, 66, 494, 786, 661, 126, 388, 236, 1021, 354, 55, 790, 857, 935, 746, 411, 256, 966, 136]",20,[]
76,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
77,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 754, 919, 737, 75, 115, 601, 700, 884, 565, 86, 378]",20,[]
78,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886]",20,[]
79,"[11, 453, 518, 879, 944, 965, 805, 585, 364, 756, 249, 573, 867, 239, 828, 735, 781, 124, 1021, 382]",20,[]
80,"[16, 806, 71, 649, 619, 111, 529, 580, 487, 620, 143, 733, 432, 242, 408, 645, 38, 7, 365, 438]",20,[]
81,"[19, 97, 130, 870, 296, 493, 761, 897, 419, 276, 851, 226, 470, 200, 182, 247, 480, 546, 997, 468]",20,[]
82,"[20, 613, 743, 878, 335, 846, 858, 719, 17, 342, 476, 803, 154, 670, 609, 131, 801, 398, 465, 976]",20,[]
83,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 717, 755, 392, 148, 215, 789]",20,[]
84,"[22, 101, 505, 890, 383, 990, 421, 918, 718, 308, 825, 508, 961, 233, 56, 431, 1016, 317, 938, 300]",20,[]
85,"[23, 320, 963, 583, 552, 89, 1017, 277, 982, 376, 281, 764, 386, 708, 29, 360, 850, 512, 488, 80]",20,[]
86,"[27, 586, 688, 760, 58, 1019, 826, 555, 116, 123, 514, 808, 626, 437, 128, 100, 427, 51, 254, 833]",20,[]
87,"[40, 524, 594, 274, 119, 792, 90, 256, 275, 153, 734, 959, 817, 298, 920, 767, 179, 820, 87, 315]",20,[]
88,"[44, 673]",1,[]
89,"[50, 416]",1,[]
90,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815, 121, 448, 584, 695, 570, 234, 908, 114, 704, 804, 198, 43]",32,[]
91,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 754, 919, 737, 75, 115, 601, 700, 884, 565, 86, 378, 346, 995, 180, 445, 949, 517, 48, 83, 155, 865, 47, 984, 282, 328, 332, 814, 800, 450, 41, 187]",40,[]
92,"[2, 644]",1,[]
93,"[3, 740]",1,[]
94,"[1, 206, 499, 339, 788, 149, 63, 835]",8,[]
95,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203]",10,[]
96,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 754, 919, 737, 75, 115, 601, 700]",16,[]
97,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856]",16,[]
98,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886, 983, 926, 264, 846, 213, 446, 964, 839, 618, 112, 178, 200, 457, 336, 969, 732, 164, 309, 248, 415, 353, 741, 619, 688, 767, 289, 514, 998]",48,[]
99,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
100,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
101,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13]",20,[]
102,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
103,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13]",20,[]
104,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
105,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13]",20,[]
106,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
107,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13]",20,[]
108,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
109,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13]",20,[]
110,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
111,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13]",20,[]
112,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
113,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886]",20,[]
114,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
115,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886]",20,[]
116,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
117,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886]",20,[]
118,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815]",20,[]
119,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886, 983, 926, 264, 846, 213, 446, 964, 839, 618, 112, 178, 200, 457, 336, 969, 732, 164, 309, 248, 415]",40,[]
120,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815, 121, 767, 448, 584, 944, 695, 570, 234, 908, 114, 704, 804]",32,[]
121,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 754, 919, 737, 75, 115, 601, 700, 884, 565, 86, 378, 346, 995, 180, 277, 445, 949, 517, 431, 48, 83, 155, 865]",32,[]
122,"[3, 740, 616, 74, 459, 152, 766, 96, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886, 983, 926, 264, 846, 213, 446, 964, 839, 618, 112, 178, 200]",32,[]
123,"[2, 644]",2,[]
124,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
125,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
126,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
127,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
128,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
129,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
130,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
131,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717]",16,[]
132,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717, 755, 392, 148, 565, 215, 789, 833, 966, 743, 403, 307, 9, 396, 466, 85, 984, 674, 42, 204, 271, 778, 992, 257, 1021, 154, 573, 700, 243, 860, 929, 301, 45]",48,[]
133,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809]",10,[]
134,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203]",10,[]
135,"[0, 165, 614, 877, 337, 690, 211, 322]",8,[]
136,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815, 121, 767, 448, 584, 944, 695, 570, 96, 234, 908, 114, 704, 804, 198, 43, 628, 632, 558, 1008, 753, 882, 533, 774, 744, 137, 658, 885, 456]",48,[]
137,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717, 755, 392, 148, 565, 215, 789, 833, 966, 743, 403, 307, 9, 396, 466, 85, 984, 674, 42, 204, 271, 778, 992, 257, 1021, 154, 573, 700, 243, 860, 929, 301, 45, 947, 475, 887, 438, 823, 795, 837, 906, 660, 377, 230, 41, 748, 591, 245, 260]",64,[]
138,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 49, 754, 919, 737, 75, 115, 601, 884, 86, 378, 346]",20,[]
139,"[3, 740, 616, 74, 459, 152, 766, 141, 818, 600, 318, 65, 610, 356, 856, 316, 692, 886, 983, 926]",20,[]
140,"[8, 418, 167, 647, 528, 978, 728, 523, 729, 155, 892, 702, 71, 907, 606, 579, 868, 47, 176, 285]",20,[]
141,"[10, 482, 145, 25, 471, 313, 444, 481, 577, 175, 725, 962, 998, 841, 110, 338, 300, 21, 534, 410]",20,[]
142,"[18, 288, 640, 913, 563, 603, 796, 483, 714, 46, 473, 178, 431, 150, 808, 650, 602, 59, 961, 235]",20,[]
143,"[19, 97, 130, 870, 296, 493, 761, 897, 419, 276, 822, 851, 226, 470, 200, 182, 247, 480, 546, 997]",20,[]
144,"[22, 101, 505, 890, 383, 990, 421, 918, 718, 308, 825, 508, 233, 56, 587, 1016, 317, 938, 820, 576]",20,[]
145,"[23, 320, 963, 583, 552, 89, 1017, 277, 982, 376, 281, 764, 386, 708, 29, 679, 360, 850, 512, 801]",20,[]
146,"[27, 586, 688, 760, 58, 1019, 826, 555, 398, 116, 123, 380, 514, 626, 437, 128, 100, 427, 51, 254]",20,[]
147,"[38, 678, 649, 605, 777, 859, 733, 747, 889, 645, 7, 365, 16, 768, 48, 595, 343, 819, 103, 238]",20,[]
148,"[39, 901, 144, 657, 503, 124, 197, 932, 102, 724, 921, 109, 405, 924, 404, 214, 794, 1022, 923, 561]",20,[]
149,"[40, 524, 594, 274, 119, 792, 90, 256, 275, 153, 734, 959, 817, 298, 17, 920, 179, 87, 315, 689]",20,[]
150,"[44, 673, 135, 912, 855, 697, 954, 201, 977, 949, 581, 139, 575, 875, 486, 713, 811, 231, 840, 1003]",20,[]
151,"[76, 705, 805, 618, 784, 273, 151, 352, 513, 873, 272, 36, 876, 11, 24, 385, 455, 397, 487, 244]",20,[]
152,"[99, 933, 488, 332, 535, 284, 319, 133, 467, 709, 615, 597, 129, 549, 325, 409, 186, 642, 772, 187]",20,[]
153,"[104, 262, 491, 495, 402, 250, 667, 358, 424, 372, 930, 452, 861, 194, 845, 828, 991, 675, 140, 77]",20,[]
154,"[99, 933, 488, 332, 535, 284, 319, 133, 467, 709, 615, 597, 129, 549, 325, 409, 186, 642, 772, 187]",20,[]
155,"[132, 608, 291, 974, 752, 374, 348, 417, 1013, 283, 668, 134, 340, 824, 634, 539, 389, 267, 335, 521]",20,[]
156,"[138, 118, 1004, 557, 270, 662, 536, 865, 836, 522, 715, 258, 651, 354, 670, 999, 112, 54, 589, 598]",20,[]
157,"[163, 168, 531, 948, 57, 572, 350, 261, 682, 369, 701, 222, 663, 785, 627, 727, 797, 451, 648, 935]",20,[]
158,"[177, 834, 839, 781, 143, 184, 762, 686, 567, 314]",10,[]
159,"[216, 485, 685, 433, 883, 542, 927, 515]",8,[]
160,"[218, 355, 680, 208, 914, 476, 190, 832]",8,[]
161,"[218, 355, 680, 208, 914, 476, 190, 832, 812, 791, 331, 519, 232, 349, 967, 780, 624, 351, 613, 973, 498, 1020, 158, 95, 538, 957, 1023, 388, 209, 898, 903, 393, 464, 35, 229, 174, 113, 161, 970, 375, 440, 323, 294, 394, 739, 490, 979, 213, 981, 547, 925, 192, 390, 78, 509, 489, 874, 414, 543, 326, 60, 719, 20, 342]",64,[]
162,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 49, 754, 919, 737, 75, 115, 601, 884, 86, 378, 346, 995, 180, 277, 445, 949, 517, 431, 48, 83, 155]",30,[]
163,"[3, 740, 616, 74, 459, 152, 766, 141, 818, 600, 318, 65, 610, 356, 856, 316, 692, 886, 983, 926, 264, 846, 213, 407, 446, 964, 618, 112, 178, 200]",30,[]
164,"[8, 418, 167, 647, 528, 978, 728, 523, 729, 892, 702, 71, 907, 606, 579, 868, 47, 176, 285, 790, 807, 494, 630, 571, 12, 209, 663, 922, 296, 13]",30,[]
165,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815, 121, 767, 448, 584, 944, 695, 570, 96, 234, 908]",30,[]
166,"[1, 206, 499]",3,[]
167,"[1, 206]",2,[]
168,"[1, 206]",2,[]
169,"[1, 206]",2,[]
170,"[1, 206]",2,[]
171,"[1, 206, 499, 339, 788, 149, 63, 835]",8,[]
172,"[6, 869]",1,[]
173,"[6, 869]",1,[]
174,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 17, 890, 197, 526, 280, 989, 31, 97, 100, 245, 703]",30,[]
175,"[10, 482, 145, 25, 471, 313, 444, 481, 577, 392]",10,[]
176,"[18, 288]",1,[]
177,"[18, 288]",1,[]
178,"[18, 288]",1,[]
179,"[18, 288, 640, 913, 563, 603, 796, 483, 714, 46, 1008, 473, 906, 150, 808, 650, 364, 602, 59, 961, 235, 875, 464, 668, 832, 88, 507, 925, 286, 582]",30,[]
180,"[23, 320, 963, 583, 552]",5,[]
181,"[24, 736]",1,[]
182,"[23, 320]",1,[]
183,"[23, 320]",1,[]
184,"[10, 482, 145, 25, 471, 313, 444, 481, 577, 392, 175, 725, 962, 998, 841, 110, 338, 300, 21, 534, 410, 508, 963, 424, 201, 113, 903, 721, 436, 442]",30,[]
185,"[24, 736, 580, 805, 712, 778, 479, 710]",8,[]
186,"[24, 736, 580, 805, 712, 778, 479, 710, 839, 14, 486, 806, 881, 759, 379, 36, 876, 11, 76, 231, 489, 811, 406, 463, 626, 655, 952, 733, 451, 72]",30,[]
187,"[27, 586]",1,[]
188,"[30, 932]",1,[]
189,"[27, 586]",1,[]
190,"[30, 932]",1,[]
191,"[27, 586]",1,[]
192,"[27, 586, 688, 760, 58, 1019, 826, 555]",8,[]
193,"[30, 932, 744, 266, 781, 466, 275, 901]",8,[]
194,"[40, 524, 594, 274, 119, 792, 90, 256]",8,[]
195,"[40, 524, 594, 274, 119, 792, 90, 256]",8,[]
196,"[30, 932, 744, 266, 781, 466, 275, 901, 326, 619, 92, 61, 429, 667, 799, 898, 230, 536, 510, 396, 879, 177, 55, 79, 532, 342, 763, 70, 556, 945]",30,[]
197,"[27, 586, 688, 760, 58, 1019, 826, 555, 398, 116, 123, 380, 514, 437, 128, 427, 51, 833, 325, 999, 1007, 261, 335, 979, 513, 678, 151, 891, 996, 488]",30,[]
198,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 49, 754, 919, 737, 75, 115, 601, 700, 884, 565, 86, 378, 346, 995, 180, 277, 445, 949, 517, 431, 48]",30,[]
199,"[3, 740, 616, 74, 459, 152, 766, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886, 983, 926, 264, 846, 213, 407, 446, 964, 618, 112, 178]",30,[]
200,"[8, 418, 167, 647, 528, 978, 728, 523, 729, 155, 892, 702, 71, 907, 860, 606, 579, 868, 47, 176, 285, 790, 807, 494, 630, 571, 12, 209, 663, 922]",30,[]
201,"[0, 165, 614, 877, 337, 690, 211, 322, 259, 809, 661, 666, 37, 366, 210, 53, 373, 706, 813, 815, 121, 767, 448, 584, 944, 695, 570, 96, 234, 908]",30,[]
202,"[1, 206, 499, 339, 788, 149, 63, 835, 423, 203, 157, 31, 544, 199, 364, 717, 755, 392, 148, 215, 789, 833, 966, 743, 403, 307, 9, 396, 466, 85]",30,[]
203,"[6, 869, 572, 587, 660, 822, 540, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13, 17, 890, 197, 526, 280, 989, 97, 100, 245, 703, 899]",30,[]
204,"[2, 644, 842, 564, 311, 516, 220, 420, 368, 49, 754, 919, 737, 75, 115, 601, 700, 884, 565, 86, 378, 346, 995, 180, 277, 445, 949, 517, 431, 48]",30,[]
205,"[3, 740, 616, 74, 459, 152, 766, 141, 818, 600, 318, 65, 610, 356, 856, 316, 260, 692, 886, 983, 926, 264, 846, 213, 407, 446, 964, 839, 618, 112]",30,[]
206,"[10, 482, 145, 25, 471, 313, 444, 481, 577, 175, 725, 962, 998, 841, 110, 338, 300, 21, 534, 410, 508, 963, 424, 201, 113, 903, 721, 436, 442, 5]",30,[]
207,"[8, 418, 167, 647, 528, 978, 728, 523, 729, 155, 892, 702, 71, 907, 860, 606, 579, 868, 47, 176]",20,[]
208,"[0, 165, 614, 877, 337, 690, 211, 322]",8,[]
209,"[11, 453, 518, 879]",4,[]
210,"[11, 453, 518, 879]",4,[]
211,"[1, 206, 499, 339]",4,[]
212,"[6, 869, 572, 587, 660, 822, 540, 9, 972, 880, 125, 254, 163, 81, 247, 1021, 127, 386, 204, 13, 17, 890, 197, 526]",24,[]
213,"[8, 418, 167, 647, 528, 978, 728, 523, 729, 155, 892, 702, 71, 907, 860, 606, 579, 868, 47, 176, 285, 790, 807, 494, 630, 571, 12, 209, 663, 922, 296, 908]",32,[]
