,hosts,number of nodes,switches
36,"[0, 289]",1,[]
37,"[2, 773]",1,[]
38,"[8, 482]",2,[]
39,[],0,[]
40,"[11, 391]",2,[]
41,"[24, 771]",1,[]
42,"[0, 289]",2,[]
43,"[0, 289]",2,[]
44,"[0, 289]",2,[]
45,"[0, 289]",2,[]
46,"[1, 321]",1,[]
47,"[0, 289, 134, 647]",4,[]
48,"[0, 289]",1,[]
49,"[2, 773]",2,[]
50,"[2, 773]",2,[]
51,"[2, 773]",2,[]
52,"[2, 773]",1,[]
53,"[8, 482, 645, 998]",4,[]
54,"[10, 32, 130, 323, 269, 622, 206, 966]",8,[]
55,"[2, 773]",1,[]
56,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 666]",16,[]
57,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 72, 967, 976, 417, 999, 340, 284, 606, 131, 424, 337, 221, 95, 354, 776, 274, 212, 886, 846, 604, 638, 997, 871]",32,[]
58,"[10, 32, 130, 323, 269, 622, 206, 966]",8,[]
59,"[10, 32, 130, 323]",4,[]
60,"[2, 773]",2,[]
61,"[6, 642]",1,[]
62,"[2, 773, 518, 272, 351, 861, 287, 36]",8,[]
63,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530]",11,[]
64,[],0,[]
65,[],0,[]
66,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 666, 267, 588, 111, 1010, 249, 199, 940, 469, 29, 693, 608, 392, 571, 892, 767, 483, 909, 117, 539, 95, 196, 973, 655, 880, 353, 173, 15, 475, 130, 904, 846, 636, 646, 821, 698, 634, 190, 99, 710, 886, 260, 503, 664, 315, 735, 845, 401]",63,[]
67,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 72, 976, 417, 999, 340, 284, 606, 131, 424, 337, 221, 354, 776, 274, 212, 604, 638, 997, 871, 347, 701, 357, 745, 465, 86, 73, 1001, 941, 911, 61, 935, 1012, 477, 1003, 898, 78, 402, 860, 866, 532, 635, 445, 254, 208, 501, 667, 511, 961, 630, 512, 598, 77, 374, 157]",63,[]
68,[],0,[]
69,"[11, 391, 328, 205, 58, 507, 925, 100, 437, 727, 409, 478, 782, 21, 94, 49, 152, 57, 863, 163, 233, 285, 939, 955, 446, 255, 407, 489, 791, 988, 736, 619, 240, 307, 661, 64, 612, 711, 236, 398, 194, 485, 748, 770, 193, 201, 76, 980, 599, 427, 583, 286, 895, 971, 140, 13, 564, 490, 404, 487, 113, 20, 663, 822]",64,[]
70,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 611, 624, 691, 56, 381]",16,[]
71,"[6, 642]",1,[]
72,"[1, 321, 708, 390, 175, 498, 467, 45, 238, 728, 508, 867, 133, 297, 809, 897]",16,[]
73,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 611, 624, 691, 56, 381, 453, 203, 406, 442, 42, 365, 464, 1023, 838, 775, 79, 595, 769, 112, 179, 951]",32,[]
74,"[11, 391, 328, 205, 58, 507, 925, 100, 437, 727, 409, 478, 782, 21, 94, 49, 152, 57, 863, 163, 233, 285, 939, 955, 446, 255, 407, 489, 791, 988, 736, 619, 240, 307, 661, 64, 612, 711, 236, 398, 194, 485, 748, 770, 193, 201, 76, 980, 599, 427, 583, 286, 895, 971, 140, 13, 564, 490, 404, 487, 113, 20, 663, 822]",64,[]
75,"[1, 321, 708, 390, 175, 498, 467, 45, 238, 728, 508, 867, 133, 297, 809, 897, 68, 458, 591, 252, 640, 747, 215, 607, 310, 855, 262, 104, 536, 839, 648, 214, 632, 740, 713, 502, 858, 1020, 620, 496, 986, 156, 362, 25, 504, 1017, 605, 589, 334, 660, 804, 364, 722, 182, 349, 869, 422, 938, 1018, 542, 141, 303, 900, 796, 479, 586, 400, 120, 554, 670, 256, 455, 597, 891, 836, 677, 527, 395, 85, 348, 838, 879, 762, 1019, 476, 934, 47, 629, 294, 682, 721, 696, 185, 643, 420, 830, 355, 358, 525, 282]",100,[]
76,"[0, 289, 134, 647, 338, 850, 375, 992, 411, 637, 896, 674, 531, 84, 27, 770]",16,[]
77,"[11, 391, 328, 205, 58, 507, 925, 100, 437, 727, 409, 478, 782, 21, 94, 49, 152, 57, 863, 163, 233, 285, 939, 955, 446, 255, 407, 489, 791, 988, 736, 619]",32,[]
78,[],0,[]
79,"[0, 289, 134, 647, 338, 850, 375, 992, 411, 637, 896, 674, 531, 84, 27, 770, 40, 91, 885, 825, 28, 191, 449, 936, 811, 144, 517, 9, 492, 717, 350, 758, 7, 777, 278, 26, 491, 561, 820, 732, 31, 681, 108, 155, 83, 217, 795, 265, 920, 609, 499, 990, 872, 377, 731, 339, 60, 222, 799, 962, 426, 123, 307, 982]",64,[]
80,"[1, 321, 708, 390, 175, 498, 467, 45, 238, 728, 508, 867, 133, 297, 809, 897, 68, 458, 591, 252, 640, 747, 215, 255, 607, 310, 855, 262, 104, 20, 536, 839, 648, 214, 632, 740, 713, 502, 858, 1020, 620, 496, 986, 156, 362, 25, 504, 1017, 605, 589, 334, 660, 804, 364, 722, 182, 955, 349, 869, 422, 938, 1018, 542, 141, 303, 900, 796, 479, 586, 400, 120, 554, 670, 256, 455, 597, 891, 836, 677, 527, 395, 85, 348, 838, 879, 762, 1019, 476, 934, 47, 629, 294, 682, 721, 696, 185, 643, 420, 830, 805]",100,[]
81,"[0, 289, 134, 647, 338, 850, 375, 992, 411, 637, 896, 674, 531, 84, 27, 770]",16,[]
82,"[11, 391, 328, 205, 58, 507, 925, 100, 437, 727, 409, 478, 782, 21, 94, 49, 152, 57, 863, 163, 233, 285, 939, 446, 407, 489, 791, 988, 736, 619, 240, 307]",32,[]
83,"[0, 289, 134, 647, 338, 850, 375, 992, 411, 637, 896, 674, 531, 84, 27, 770, 40, 91, 885, 825, 28, 191, 449, 936, 811, 144, 517, 9, 492, 717, 350, 758, 7, 777, 278, 26, 491, 561, 820, 732, 31, 681, 108, 155, 83, 217, 795, 265, 920, 609, 499, 990, 872, 377, 731, 339, 60, 222, 799, 962, 426, 123, 982, 441]",64,[]
84,"[1, 321, 708, 390, 175, 498, 467, 45, 238, 728, 508, 867, 133, 297, 809, 897, 68, 458, 591, 252, 640, 747, 215, 255, 607, 310, 855, 262, 104, 20, 536, 839, 648, 214, 632, 740, 713, 502, 858, 1020, 620, 496, 986, 156, 362, 25, 504, 1017, 605, 589, 334, 660, 804, 364, 722, 182, 955, 349, 869, 422, 938, 1018, 542, 141, 303, 900, 796, 479, 586, 400, 120, 554, 670, 256, 455, 597, 891, 836, 677, 527, 395, 85, 348, 838, 879, 762, 1019, 476, 934, 47, 629, 294, 682, 721, 696, 185, 643, 420, 830, 805]",100,[]
85,"[0, 289, 134, 647, 338, 850, 375, 992, 411, 637, 896, 674, 531, 84, 27, 770]",16,[]
86,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913]",16,[]
87,"[11, 391, 328, 205, 58, 507, 925, 100, 437, 727, 409, 478, 579, 782, 21, 94]",16,[]
88,"[35, 101, 70, 653]",4,[]
89,"[38, 230, 136, 396, 528, 726, 151, 144]",8,[]
90,"[39, 195]",1,[]
91,"[41, 224, 326, 168, 178, 947, 918, 808, 783, 54, 121]",11,[]
92,"[38, 230, 136, 396, 528, 726, 151, 144, 81, 562, 917]",11,[]
93,"[39, 195, 966, 716, 494, 336, 535, 844, 493, 557, 372]",11,[]
94,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
95,"[1, 321, 708, 390]",4,[]
96,[],0,[]
97,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394]",13,[]
98,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281]",16,[]
99,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585]",19,[]
100,"[2, 773, 518]",3,[]
101,[],0,[]
102,"[2, 773, 518, 272, 351, 861, 287, 36]",8,[]
103,"[3, 66, 291, 290, 942, 371, 506, 840]",8,[]
104,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281]",16,[]
105,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281]",16,[]
106,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281]",16,[]
107,"[0, 289]",1,[]
108,"[2, 773]",1,[]
109,"[3, 66]",1,[]
110,"[4, 902, 714, 720, 757, 568, 281, 432, 17, 822, 703, 1023, 803, 875, 154, 923]",16,[]
111,"[4, 902]",1,[]
112,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
113,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
114,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
115,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
116,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
117,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
118,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
119,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
120,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
121,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
122,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838]",27,[]
123,"[10, 32, 130, 323, 269, 622, 206, 47, 176, 916, 330, 295, 231, 696, 248, 993]",16,[]
124,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530]",11,[]
125,"[10, 32, 130, 323, 269, 622, 206, 47, 176, 916, 330, 295, 231, 696, 248, 993]",16,[]
126,"[10, 32, 130, 323, 269, 622, 206, 47, 176, 916, 330, 295, 231, 696, 248, 993, 451, 673, 689, 406, 301, 147, 663, 250, 410, 163, 742]",27,[]
127,"[11, 391]",1,[]
128,"[10, 32, 130, 323, 269, 622, 206, 47, 176, 916, 330, 295, 231, 696, 248, 993]",16,[]
129,"[1, 321, 708, 390, 175, 498, 467, 260, 45, 238, 728, 508, 867, 133, 297, 131, 809, 897, 68, 458, 591, 252, 640, 747, 215, 255, 607, 598, 270, 310, 855, 254, 262, 104, 845, 20, 536, 741]",38,[]
130,"[7, 992, 544, 169, 526, 783, 819, 758, 777, 278, 26, 139, 942, 888, 379, 735, 98, 519, 200, 199, 189, 827, 664, 504, 443, 60, 224, 268, 718, 473, 446, 35]",32,[]
131,"[7, 992, 544, 169, 526, 783, 819, 758, 777, 278, 26, 139, 942, 888, 379, 735, 98, 519, 200, 199, 189, 827, 664, 504, 443, 60, 224, 268, 718, 473, 446, 35, 485, 594, 675, 183, 688, 679, 304, 949, 956, 868, 135, 399, 1008, 273, 774, 171, 637, 319]",50,[]
132,"[1, 321, 708, 390]",4,[]
133,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 72, 976, 417, 999, 340, 284, 606, 131, 424, 337, 221, 95, 354, 776, 274, 212, 886, 877, 846, 604, 638, 997, 871, 347, 701, 357, 353, 745, 465, 86, 73, 1001, 941, 270, 911, 61, 935, 1012, 477, 1003, 898, 78, 402, 860, 866, 532, 635, 445, 254, 641, 208, 501, 667, 511, 961, 275, 630, 158, 512, 598, 77, 374, 157, 329, 525, 179, 756, 126, 322, 463, 506, 550]",81,[]
134,"[7, 992]",1,[]
135,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 72, 976, 417, 999, 340, 284, 606]",16,[]
136,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913]",16,[]
137,"[3, 66]",1,[]
138,"[3, 66]",1,[]
139,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
140,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913]",16,[]
141,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
142,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838, 775, 79, 401, 595, 897]",32,[]
143,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913]",16,[]
144,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 72, 976, 417, 999, 340, 284, 606]",16,[]
145,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585, 718, 948, 158, 544, 641, 243, 275, 566, 579, 270, 471, 317, 415]",32,[]
146,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585, 718, 948, 158, 544, 641, 243, 275, 566, 579, 270, 471, 317, 415]",32,[]
147,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
148,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585, 718, 948, 158, 544, 641, 243, 275, 566, 579, 270, 471, 317, 415]",32,[]
149,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585, 718, 948, 158, 544, 641, 243, 275, 566, 579, 270, 471, 317, 415]",32,[]
150,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
151,[],0,[]
152,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585, 718, 948, 158, 544, 641, 243, 275, 566, 579, 270, 471, 317, 415]",32,[]
153,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56]",16,[]
154,[],0,[]
155,[],0,[]
156,"[3, 66]",2,[]
157,"[3, 66]",2,[]
158,"[0, 289, 134, 647]",4,[]
159,"[0, 289, 134, 647, 338, 850, 375, 72, 173, 411, 637]",11,[]
160,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877, 913, 794, 519, 585, 718, 948, 158, 544, 641, 243, 275, 566, 579, 270, 471, 317, 415, 514, 131, 712, 403, 507, 969, 329, 921, 62, 447, 907, 615, 503, 674, 279, 640, 426, 909, 819, 215, 160, 995, 869, 785, 541, 550, 713, 50, 180, 412, 164, 328, 682, 302, 525, 208, 675, 755, 1021, 480, 132, 170, 25, 734, 12, 339, 731, 510, 908]",81,[]
161,"[3, 66, 291, 290]",4,[]
162,"[5, 363, 211, 373, 1015, 601, 474, 262, 907, 108, 21, 458, 178, 921, 766]",15,[]
163,"[6, 642, 220, 332]",4,[]
164,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 967, 976, 417, 999, 340, 284]",15,[]
165,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313, 959, 385, 779, 877]",15,[]
166,"[0, 289]",2,[]
167,"[2, 773]",1,[]
168,"[4, 902, 714, 720]",4,[]
169,"[5, 363, 211, 373, 1015, 601, 474, 262, 907, 108, 21]",11,[]
170,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838, 775, 79, 401, 595, 897]",32,[]
171,"[8, 482, 645, 998, 425, 170, 89, 258, 903, 72, 976, 417, 999, 340, 284, 606, 131, 424, 337, 221, 95, 354, 776, 274, 212, 886, 846, 604, 638, 997, 871, 347]",32,[]
172,"[3, 66, 291, 290, 942, 371, 506, 840, 975, 183, 313]",11,[]
173,"[6, 642, 220, 332, 853, 444, 670, 967, 9, 848, 530, 571, 611, 624, 691, 56, 381, 453, 203, 588, 406, 442, 42, 365, 464, 1023, 838, 775, 79, 401, 595, 897]",32,[]
174,"[0, 289]",2,[]
175,"[0, 289]",2,[]
176,"[0, 289, 134, 647, 338, 850, 375, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517, 9, 492, 717, 350, 482, 935, 170, 1012, 477, 806, 432, 309, 23, 286, 491, 561, 820, 732, 31, 641, 681, 108, 278, 830, 155, 83, 217, 795, 256, 265, 920, 609, 499]",64,[]
177,"[0, 289]",1,[]
178,"[0, 289]",1,[]
179,"[0, 289, 134, 647, 338, 850, 375, 72, 173, 411, 637]",11,[]
180,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234]",11,[]
181,"[0, 289, 134, 647, 338, 850, 375, 72, 173, 411, 637]",11,[]
182,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234]",11,[]
183,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84]",16,[]
184,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
185,"[1, 321, 708, 390, 175, 498, 467, 260, 45, 238, 728, 508, 867, 133, 297, 131]",16,[]
186,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84]",16,[]
187,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84]",16,[]
188,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
189,"[1, 321, 708, 390, 175, 498, 467, 260, 45, 238, 728, 508, 867, 133, 297, 131]",16,[]
190,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
191,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
192,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
193,"[1, 321, 708, 390, 175, 498, 467, 260]",8,[]
194,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
195,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
196,"[1, 321]",1,[]
197,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281, 666, 267, 588, 111, 1010, 249, 199, 940, 469, 29, 693, 608, 392, 571, 892, 767, 483, 909, 117, 539, 95, 196, 973, 655, 880, 353, 173, 15, 475, 130, 904, 846, 636, 646, 821, 698, 634, 190, 99, 5, 710, 886, 260, 503, 664, 315, 735, 845, 401, 564, 213, 402, 878, 209, 114, 612, 14, 786, 739, 726, 438, 407, 569, 715, 625, 405, 342, 549, 652, 332, 178, 521, 744, 1007, 638, 702, 383, 578, 524, 460, 566, 924, 448, 548]",100,[]
198,"[3, 66]",1,[]
199,"[8, 482]",1,[]
200,"[11, 391]",1,[]
201,"[2, 773]",1,[]
202,"[0, 289, 134, 647]",4,[]
203,"[0, 289, 134, 647]",4,[]
204,"[0, 289, 134, 647]",4,[]
205,"[0, 289, 134, 647]",4,[]
206,"[0, 289, 134, 647]",4,[]
207,"[0, 289, 134, 647]",4,[]
208,"[5, 363, 211, 373, 1015, 601, 474, 262, 907, 108, 21, 458, 178, 921, 766, 452, 376, 829, 768, 355, 617, 973, 283, 99, 710, 231, 886, 484, 971, 846, 759, 572, 742, 467, 858, 255, 975, 664, 122, 190, 383, 833, 851, 55, 665, 637, 328, 489, 490, 404, 634, 836, 677, 390, 527, 274, 834, 41, 588, 818, 216, 256, 551, 840]",64,[]
209,"[0, 289, 134, 647]",4,[]
210,"[0, 289, 134, 647]",4,[]
211,"[0, 289, 134, 647]",4,[]
212,"[0, 289]",2,[]
213,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517, 9, 492, 717, 350, 758, 7, 777, 278, 26, 935, 170, 1012, 477, 806, 432, 309, 23, 286, 491, 561, 820, 732, 31, 641, 681, 108, 830, 155, 83, 217, 795, 256]",64,[]
214,"[0, 289, 134, 647, 338, 850, 375, 992]",8,[]
215,"[1, 321, 708, 390]",4,[]
216,"[3, 66]",2,[]
217,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
218,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
219,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
220,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
221,"[2, 773, 518, 272]",4,[]
222,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281, 666, 267, 588, 111, 1010, 249, 199, 940, 469, 29, 693, 608, 392, 571, 892, 767]",32,[]
223,"[0, 289, 134, 647, 338, 850, 375, 992, 72, 173, 411, 637, 896, 674, 531, 84, 27, 770, 677, 40, 212, 91, 303, 885, 825, 28, 191, 449, 936, 811, 144, 517]",32,[]
224,"[2, 773, 518, 272, 351, 861, 287, 36, 806, 231, 234, 601, 394, 876, 592, 281, 666, 267, 588, 111, 1010, 249, 199, 940, 469, 29, 693, 608, 392, 571, 892, 767, 483, 909, 117, 539, 95, 196, 973, 655, 880, 353, 15, 475, 130, 904, 846, 636, 646, 821, 698, 634, 190, 99, 5, 710, 886, 260, 503, 664, 315, 735, 845]",63,[]
225,"[3, 66]",2,[]
226,"[3, 66, 291, 290, 942, 371, 506, 840]",8,[]
227,"[3, 66, 291, 290, 942, 371, 506, 840]",8,[]
228,"[3, 66, 291, 290, 942, 371, 506, 840]",8,[]
229,"[6, 642]",1,[]
230,"[6, 642]",1,[]
231,"[8, 482]",1,[]
232,"[6, 642]",1,[]
233,"[6, 642]",1,[]
234,"[8, 482]",1,[]
235,"[6, 642]",1,[]
236,"[1, 321, 708, 390, 175, 498, 467, 260]",8,[]
237,"[2, 773, 518, 272]",4,[]
238,"[1, 321, 708, 390, 175, 498, 467, 260, 45, 238, 728, 508, 867, 133, 297, 131, 809, 897, 68, 458, 591, 252, 640, 747, 215, 255, 607, 598, 270, 310, 855, 254]",32,[]
239,"[1, 321]",2,[]
