,hosts,number of nodes,switches
32,"[0, 608, 256, 4]",4,[]
33,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
34,"[2, 225]",1,[]
35,"[3, 836, 870, 487]",4,[]
36,"[0, 608, 256, 4]",4,[]
37,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
38,"[2, 225, 763, 805]",4,[]
39,"[3, 836]",1,[]
40,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 123, 307, 54, 185, 602]",32,[]
41,"[0, 608]",1,[]
42,"[0, 608, 256, 4]",4,[]
43,"[3, 836]",1,[]
44,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
45,"[2, 225, 763, 805]",4,[]
46,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 123, 307, 54, 185, 602]",32,[]
47,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962]",16,[]
48,"[0, 608]",1,[]
49,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 42, 719, 145, 534, 730, 123, 307, 54, 185]",32,[]
50,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
51,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172]",16,[]
52,"[2, 225, 763, 805]",4,[]
53,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962]",16,[]
54,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440, 275, 244, 568, 730, 163, 877, 173, 237, 982, 890, 891, 92, 346, 352, 803, 485]",32,[]
55,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172]",16,[]
56,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211]",16,[]
57,"[1, 899]",1,[]
58,"[7, 897, 705, 552]",4,[]
59,"[8, 576, 260, 201, 1002, 427, 878, 816, 340, 644, 924, 97, 557, 687, 584, 662, 599, 154, 218, 675, 581, 454, 875, 270, 303, 436, 66, 483, 489, 200, 771, 476]",32,[]
60,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
61,"[1, 899, 164, 454]",4,[]
62,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 42, 719, 145, 534, 730, 123, 307, 54, 185]",32,[]
63,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
64,"[1, 899, 164, 454]",4,[]
65,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440, 275, 244, 568, 163, 877, 173, 237, 982, 890, 891, 92, 346, 352, 803, 485, 231]",32,[]
66,"[1, 899]",1,[]
67,"[1, 899]",1,[]
68,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
69,"[1, 899, 164, 454]",4,[]
70,"[2, 225, 763, 805]",4,[]
71,"[7, 897]",1,[]
72,"[1, 899, 164, 454]",4,[]
73,"[2, 225]",1,[]
74,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360]",32,[]
75,"[0, 608, 256, 4]",4,[]
76,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859]",32,[]
77,"[0, 608, 256, 4]",4,[]
78,"[1, 899, 164, 454]",4,[]
79,"[7, 897, 705, 552, 490, 460, 529, 692]",8,[]
80,"[1, 899]",1,[]
81,"[0, 608]",1,[]
82,"[1, 899]",1,[]
83,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
84,"[1, 899, 164, 454]",4,[]
85,"[2, 225, 763, 805]",4,[]
86,"[0, 608, 256, 4]",4,[]
87,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17]",32,[]
88,"[0, 608, 256, 4, 945, 235, 111, 369]",8,[]
89,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859]",32,[]
90,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962]",16,[]
91,"[10, 674, 611, 645, 838, 743, 168, 939, 177, 661, 87, 465, 28, 944, 728, 343]",16,[]
92,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903]",16,[]
93,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17]",32,[]
94,"[0, 608, 256, 4, 945, 235, 111, 369]",8,[]
95,"[2, 225]",1,[]
96,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962]",16,[]
97,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211]",16,[]
98,"[6, 837]",1,[]
99,"[10, 674, 611, 645, 838, 743, 168, 939, 177, 661, 87, 453, 465, 28, 944, 728]",16,[]
100,"[6, 837]",1,[]
101,"[14, 96, 33, 931, 69, 884, 853, 921]",8,[]
102,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 428, 526, 440, 275]",16,[]
103,"[2, 225]",1,[]
104,"[16, 992]",1,[]
105,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211]",16,[]
106,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440]",16,[]
107,"[0, 608]",1,[]
108,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903]",16,[]
109,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859]",32,[]
110,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440, 275, 244, 568, 163, 877, 173, 237, 982, 890, 891, 92, 346, 352, 803, 485, 231]",32,[]
111,"[0, 608]",1,[]
112,"[0, 608]",1,[]
113,"[1, 899]",1,[]
114,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
115,"[1, 899]",1,[]
116,"[2, 225]",1,[]
117,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962, 912, 90, 859, 476, 384, 194, 234, 299, 405, 855, 730, 317, 286, 422, 936, 1002]",32,[]
118,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440, 275, 244, 568, 163, 877, 173, 237, 982, 890, 891, 92, 346, 352, 803, 485, 231]",32,[]
119,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
120,"[1, 899]",1,[]
121,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 42, 719, 145, 534, 730, 123, 307, 54, 185]",32,[]
122,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962, 912, 90, 859, 476, 384, 194, 234, 299, 405, 855, 317, 286, 422, 936, 1002, 843]",32,[]
123,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
124,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962, 912, 90, 859, 476, 384, 194, 234, 299, 405, 855, 317, 286, 422, 936, 1002, 843]",32,[]
125,"[0, 608]",1,[]
126,"[0, 608]",1,[]
127,"[0, 608]",1,[]
128,"[0, 608]",1,[]
129,"[0, 608, 256, 4]",4,[]
130,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
131,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360, 782]",32,[]
132,"[0, 608]",1,[]
133,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
134,"[2, 225]",1,[]
135,"[6, 837, 332, 941]",4,[]
136,"[2, 225]",1,[]
137,"[10, 674, 611, 645]",4,[]
138,"[2, 225]",2,[]
139,"[14, 96]",1,[]
140,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 188]",32,[]
141,"[0, 608, 256, 4]",4,[]
142,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360]",32,[]
143,"[0, 608, 256, 4]",4,[]
144,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 188]",32,[]
145,"[0, 608]",1,[]
146,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17]",32,[]
147,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652, 241]",32,[]
148,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859, 188, 189, 574, 703, 582, 162, 366, 785, 1011, 857, 979, 991, 768, 801, 302, 530, 942, 379, 832, 354, 483, 804, 810, 300, 163, 888, 1019, 996, 391, 840, 522, 622]",64,[]
149,"[0, 608]",1,[]
150,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360, 782, 465, 503, 377, 453, 195, 423, 7, 204, 1008, 179, 792, 442, 927, 67, 745, 857, 313, 665, 411, 345, 351, 34, 356, 808, 777, 298, 386, 559, 89, 605]",64,[]
151,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
152,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360, 782, 465, 503, 377, 453, 195, 423, 7, 204, 1008, 179, 792, 442, 927, 67, 745, 857, 313, 665, 411, 345, 351, 34, 356, 808, 777, 298, 386, 559, 89, 605, 529]",64,[]
153,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652, 241, 627, 597, 888, 538, 603, 101, 842, 654, 495, 150, 249, 829, 542, 511, 322, 165, 839, 392, 331, 77, 238, 136, 114, 704, 421, 744, 140, 302, 340, 53, 55]",64,[]
154,"[1, 899]",1,[]
155,"[2, 225]",1,[]
156,"[3, 836]",1,[]
157,"[0, 608]",1,[]
158,"[5, 994]",1,[]
159,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440, 275, 244, 568, 730, 163, 877, 173, 237, 982, 890, 891, 92, 346, 352, 803, 485, 231, 591, 725, 471, 91, 700, 833, 1003, 687, 18, 851, 661, 761, 796, 629, 737, 518, 716, 621, 695, 824, 282, 157, 479, 706, 677, 296, 430, 882, 1013, 126, 991]",64,[]
160,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
161,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360, 782, 465, 503, 377, 453, 195, 423, 7, 204, 1008, 179, 792, 442, 927, 67, 745, 857, 313, 665, 411, 345, 351, 34, 356, 808, 777, 298, 386, 559, 89, 605, 529]",64,[]
162,"[0, 608]",1,[]
163,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17]",32,[]
164,"[0, 608]",1,[]
165,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859, 188, 189, 574, 703, 582, 162, 366, 785, 1011, 857, 979, 991, 768, 801, 369, 302, 849, 530, 942, 379, 832, 354, 483, 804, 810, 300, 163, 888, 1019, 996, 391, 840]",64,[]
166,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 706, 262, 156, 962, 912, 90, 476, 384, 194, 234, 299, 405, 855, 317, 286, 422, 936, 1002, 813, 110, 589]",32,[]
167,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652, 241, 627, 597, 888, 538, 603, 101, 842, 654, 495, 150, 249, 829, 542, 511, 322, 165, 839, 392, 331, 77, 238, 136, 114, 704, 421, 744, 140, 302, 340, 53, 55, 99]",64,[]
168,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 418, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17]",32,[]
169,"[0, 608, 256, 4]",4,[]
170,"[2, 225]",1,[]
171,"[3, 836]",1,[]
172,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859]",32,[]
173,"[3, 836, 870, 487]",4,[]
174,"[5, 994, 324, 710, 553, 876, 493, 16, 983, 954, 732, 484, 232, 810, 977, 936, 346, 508, 938, 799, 832, 129, 1020, 618, 988, 79, 371, 150, 540, 704, 32, 809]",32,[]
175,"[2, 225, 763, 805]",4,[]
176,"[6, 837, 332, 941, 815, 752, 914, 158, 25, 985, 862, 354, 453, 428, 526, 440, 275, 244, 568, 730, 163, 877, 173, 237, 982, 890, 891, 92, 352, 803, 485, 231]",32,[]
177,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
178,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360]",32,[]
179,"[0, 608, 256, 4]",4,[]
180,"[2, 225]",1,[]
181,"[3, 836]",1,[]
182,"[5, 994]",1,[]
183,"[2, 225]",1,[]
184,"[3, 836, 870, 487, 43, 949, 23, 314, 447, 732, 373, 801, 706, 262, 156, 962, 912, 90, 859, 476, 384, 194, 234, 299, 405, 855, 730, 317, 286, 422, 936, 1002, 813, 110, 589, 654, 445, 502, 136, 271, 950, 696, 924, 157, 735, 288, 98, 934, 327, 457, 1005, 991, 1023, 514, 326, 263, 72, 721, 50, 851, 472, 990, 640, 321]",64,[]
185,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652, 241]",32,[]
186,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 719, 145, 534, 730, 307, 54, 185, 602, 859, 188, 189, 574, 703, 582, 162, 366, 785, 1011, 857, 979, 991, 768, 801, 302, 530, 942, 379, 832, 354, 483, 804, 810, 300, 163, 888, 1019, 996, 391, 840, 522, 622]",64,[]
187,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
188,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172, 918, 184, 123, 382, 480, 843, 708, 615, 103, 338, 439, 151, 260, 261, 17, 360, 782, 465, 503, 377, 453, 195, 423, 7, 204, 1008, 179, 792, 442, 927, 67, 745, 857, 313, 665, 411, 345, 351, 34, 356, 808, 777, 298, 386, 559, 89, 605, 529]",64,[]
189,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652]",32,[]
190,"[1, 899]",1,[]
191,"[2, 225, 763, 805, 38, 845, 80, 31, 764, 157, 607, 1004, 748, 269, 689, 211, 789, 407, 600, 757, 160, 196, 40, 42, 719, 145, 534, 730, 123, 307, 54, 185]",32,[]
192,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903, 432, 690, 149, 1023, 129, 418, 667, 874, 546, 51, 693, 119, 795, 935, 587, 652, 241, 627, 597, 888, 538, 603, 101, 842, 654, 495, 150, 249, 829, 542, 511, 322, 165, 839, 392, 331, 77, 238, 136, 114, 704, 421, 744, 140, 302, 340, 53, 55, 99, 933, 422, 810, 270, 387, 122, 863, 896, 902, 806, 807, 881, 467, 825, 410, 962, 462, 304, 691, 892, 959, 994, 484, 709, 616, 297, 527, 147, 345, 229, 801, 35, 455, 170, 593, 212, 382, 502, 94, 258, 358, 360, 809, 939, 561, 786, 796, 585, 267, 18, 816, 370, 499, 1015, 536, 1001, 426, 171, 201, 252, 898, 320, 833]",128,[]
193,"[1, 899, 164, 454, 490, 492, 431, 580, 632, 612, 635, 647, 712, 361, 42, 172]",16,[]
194,"[0, 608]",1,[]
195,"[0, 608]",1,[]
196,"[0, 608]",1,[]
197,"[0, 608]",1,[]
198,"[0, 608, 256, 4, 945, 235, 111, 369, 372, 849, 799, 736, 290, 259, 993, 903]",16,[]
199,"[1, 899]",1,[]
