,hosts,number of nodes,switches
16,"[(1, 2, 3, 3, 2), (1, 3, 3, 3, 2), (1, 2, 2, 3, 2), (1, 2, 0, 3, 2), (1, 2, 3, 2, 2), (0, 2, 3, 3, 2), (1, 2, 3, 3, 3), (1, 2, 3, 0, 2), (2, 2, 3, 3, 2), (1, 1, 3, 3, 2), (1, 2, 3, 3, 1), (1, 0, 3, 3, 2), (1, 3, 0, 3, 2), (1, 3, 3, 3, 3), (1, 3, 2, 3, 2), (2, 3, 3, 3, 2), (1, 3, 3, 0, 2), (1, 3, 3, 2, 2), (0, 3, 3, 3, 2), (1, 3, 3, 3, 1), (2, 2, 2, 3, 2), (1, 2, 2, 3, 3), (1, 2, 2, 2, 2), (1, 2, 2, 0, 2), (1, 2, 1, 3, 2), (1, 2, 2, 3, 1), (0, 2, 2, 3, 2), (1, 1, 2, 3, 2), (1, 2, 0, 0, 2), (1, 2, 0, 3, 3), (1, 2, 0, 2, 2), (2, 2, 0, 3, 2), (1, 1, 0, 3, 2), (0, 2, 0, 3, 2), (1, 2, 0, 3, 1), (1, 2, 3, 2, 1), (1, 2, 3, 2, 3), (1, 2, 3, 1, 2), (0, 2, 3, 2, 2), (2, 2, 3, 2, 2)]",40,[]
17,"[(1, 2, 3, 3, 2), (1, 3, 3, 3, 2), (1, 2, 2, 3, 2), (1, 2, 0, 3, 2), (1, 2, 3, 2, 2), (0, 2, 3, 3, 2), (1, 2, 3, 3, 3), (1, 2, 3, 0, 2)]",8,[]
18,"[(1, 0, 0, 1, 2), (1, 0, 0, 1, 3), (1, 0, 0, 0, 2), (1, 3, 0, 1, 2), (0, 0, 0, 1, 2), (1, 1, 0, 1, 2), (1, 0, 0, 1, 1), (1, 0, 0, 2, 2)]",8,[]
19,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2), (2, 3, 2, 3, 3), (2, 3, 3, 3, 2), (1, 3, 2, 3, 2), (2, 2, 2, 3, 2), (2, 3, 2, 3, 1), (2, 0, 2, 3, 2), (2, 3, 2, 0, 2), (3, 3, 2, 3, 2), (2, 3, 2, 2, 2), (2, 0, 1, 3, 2), (2, 3, 1, 3, 1), (3, 3, 1, 3, 2), (1, 3, 1, 3, 2), (2, 2, 1, 3, 2), (2, 3, 1, 0, 2), (2, 3, 0, 3, 2), (2, 3, 1, 3, 3), (2, 3, 1, 2, 2), (3, 3, 2, 3, 3), (2, 3, 2, 2, 3), (2, 3, 2, 0, 3), (2, 3, 3, 3, 3), (1, 3, 2, 3, 3), (2, 2, 2, 3, 3), (2, 3, 2, 3, 0), (2, 0, 2, 3, 3), (2, 3, 3, 3, 1), (2, 0, 3, 3, 2), (2, 2, 3, 3, 2), (2, 3, 3, 0, 2), (2, 3, 3, 2, 2), (3, 3, 3, 3, 2), (1, 0, 2, 3, 2), (0, 3, 2, 3, 2), (1, 3, 2, 0, 2), (1, 3, 2, 2, 2), (1, 3, 2, 3, 1), (2, 2, 2, 3, 1)]",40,[]
20,"[(3, 3, 1, 1, 3), (3, 3, 0, 1, 3), (3, 3, 2, 1, 3), (3, 3, 1, 2, 3), (3, 3, 1, 1, 0), (2, 3, 1, 1, 3), (0, 3, 1, 1, 3), (3, 3, 1, 0, 3), (3, 2, 1, 1, 3), (3, 0, 1, 1, 3), (3, 3, 1, 1, 2), (0, 3, 0, 1, 3), (2, 3, 0, 1, 3), (3, 2, 0, 1, 3), (3, 3, 3, 1, 3), (3, 0, 0, 1, 3), (3, 3, 0, 1, 0), (3, 3, 0, 0, 3), (3, 3, 0, 1, 2), (3, 3, 0, 2, 3), (3, 3, 2, 1, 2), (3, 2, 2, 1, 3), (3, 3, 2, 2, 3), (3, 3, 2, 0, 3), (2, 3, 2, 1, 3), (3, 0, 2, 1, 3), (3, 3, 2, 1, 0), (0, 3, 2, 1, 3), (3, 3, 1, 2, 2), (3, 2, 1, 2, 3), (3, 3, 1, 3, 3), (2, 3, 1, 2, 3)]",32,[]
21,"[(1, 0, 0, 1, 2), (1, 0, 0, 1, 3), (1, 0, 0, 0, 2), (1, 3, 0, 1, 2), (0, 0, 0, 1, 2), (1, 1, 0, 1, 2), (1, 0, 0, 1, 1), (1, 0, 0, 2, 2)]",8,[]
22,"[(2, 3, 2, 3, 2), (2, 3, 1, 3, 2), (2, 3, 2, 3, 3), (2, 3, 3, 3, 2), (1, 3, 2, 3, 2), (2, 2, 2, 3, 2), (2, 3, 2, 3, 1), (2, 0, 2, 3, 2)]",8,[]
23,"[(1, 1, 1, 2, 3), (0, 1, 1, 2, 3), (1, 1, 1, 2, 0), (1, 1, 2, 2, 3), (1, 2, 1, 2, 3), (1, 1, 1, 3, 3), (1, 1, 1, 1, 3), (1, 1, 1, 2, 2), (1, 1, 0, 2, 3), (1, 0, 1, 2, 3), (2, 1, 1, 2, 3), (0, 1, 1, 2, 0), (0, 2, 1, 2, 3), (0, 1, 2, 2, 3), (0, 1, 1, 2, 2), (0, 1, 0, 2, 3), (3, 1, 1, 2, 3), (0, 0, 1, 2, 3), (0, 1, 1, 1, 3), (0, 1, 1, 3, 3), (1, 1, 1, 2, 1), (1, 1, 1, 1, 0), (1, 1, 0, 2, 0), (1, 0, 1, 2, 0), (2, 1, 1, 2, 0), (1, 1, 1, 3, 0), (1, 1, 2, 2, 0), (1, 1, 3, 2, 3), (1, 1, 2, 1, 3), (1, 0, 2, 2, 3)]",30,[]
24,"[(0, 2, 2, 2, 2), (0, 3, 2, 2, 2), (1, 2, 2, 2, 2), (0, 1, 2, 2, 2), (3, 2, 2, 2, 2), (0, 2, 3, 2, 2), (0, 2, 2, 2, 3), (0, 2, 2, 1, 2), (0, 2, 2, 3, 2), (0, 2, 1, 2, 2), (0, 2, 2, 2, 1), (0, 3, 2, 1, 2), (1, 3, 2, 2, 2), (0, 3, 3, 2, 2), (0, 3, 2, 2, 3), (0, 0, 2, 2, 2), (0, 3, 2, 3, 2), (0, 3, 1, 2, 2), (0, 3, 2, 2, 1), (3, 3, 2, 2, 2), (1, 1, 2, 2, 2), (1, 2, 2, 2, 3), (1, 2, 1, 2, 2), (2, 2, 2, 2, 2), (1, 2, 2, 2, 1), (1, 2, 2, 1, 2), (0, 1, 3, 2, 2), (0, 1, 2, 3, 2), (0, 1, 2, 1, 2), (3, 1, 2, 2, 2)]",30,[]
25,"[(1, 3, 2, 0, 0), (2, 3, 2, 0, 0), (1, 3, 2, 3, 0), (1, 0, 2, 0, 0), (0, 3, 2, 0, 0), (1, 3, 2, 0, 3), (1, 3, 2, 0, 1), (1, 3, 3, 0, 0), (1, 3, 1, 0, 0), (1, 3, 2, 1, 0), (1, 2, 2, 0, 0), (2, 3, 3, 0, 0), (2, 2, 2, 0, 0), (2, 3, 2, 0, 3), (2, 3, 2, 0, 1), (2, 3, 2, 1, 0), (2, 3, 1, 0, 0), (2, 0, 2, 0, 0), (3, 3, 2, 0, 0), (2, 3, 2, 3, 0), (1, 3, 2, 2, 0), (1, 3, 2, 3, 1), (1, 3, 3, 3, 0), (1, 3, 2, 3, 3), (1, 3, 1, 3, 0), (1, 0, 2, 3, 0), (1, 0, 2, 0, 3), (1, 1, 2, 0, 0), (1, 0, 2, 1, 0), (1, 0, 2, 0, 1)]",30,[]
26,"[(0, 2, 2, 3, 0), (3, 2, 2, 3, 0), (0, 2, 3, 3, 0), (0, 2, 2, 3, 1), (0, 2, 2, 0, 0), (0, 3, 2, 3, 0), (0, 2, 1, 3, 0), (1, 2, 2, 3, 0), (0, 1, 2, 3, 0), (0, 2, 2, 3, 3), (0, 2, 2, 2, 0), (2, 2, 2, 3, 0), (3, 1, 2, 3, 0), (3, 3, 2, 3, 0), (3, 2, 2, 3, 3), (3, 2, 2, 0, 0), (3, 2, 2, 2, 0), (3, 2, 1, 3, 0), (3, 2, 2, 3, 1), (3, 2, 3, 3, 0), (0, 2, 3, 2, 0), (0, 2, 0, 3, 0), (0, 2, 3, 3, 3), (0, 1, 3, 3, 0), (0, 3, 3, 3, 0), (1, 2, 3, 3, 0), (0, 2, 3, 3, 1), (0, 2, 3, 0, 0), (0, 1, 2, 3, 1), (0, 2, 2, 0, 1)]",30,[]
27,"[(0, 3, 2, 3, 1), (0, 0, 2, 3, 1), (3, 3, 2, 3, 1), (0, 3, 1, 3, 1), (0, 3, 2, 0, 1), (0, 3, 3, 3, 1), (0, 0, 2, 3, 2), (0, 0, 1, 3, 1), (0, 0, 2, 0, 1), (1, 0, 2, 3, 1), (3, 0, 2, 3, 1), (0, 0, 2, 2, 1), (0, 0, 3, 3, 1), (0, 0, 2, 3, 0), (3, 3, 2, 2, 1), (3, 3, 1, 3, 1), (3, 3, 2, 0, 1), (3, 3, 3, 3, 1), (3, 3, 2, 3, 2), (1, 3, 1, 3, 1)]",20,[]
28,"[(2, 1, 1, 3, 1), (2, 1, 1, 3, 2), (2, 1, 1, 0, 1), (1, 1, 1, 3, 1), (2, 1, 0, 3, 1), (2, 0, 1, 3, 1), (2, 1, 1, 2, 1), (2, 1, 1, 3, 0), (2, 2, 1, 3, 1), (2, 1, 2, 3, 1), (3, 1, 1, 3, 1), (2, 0, 1, 3, 2), (2, 1, 1, 3, 3), (2, 1, 1, 2, 2), (2, 1, 0, 3, 2), (2, 1, 2, 3, 2), (2, 1, 1, 0, 2), (3, 1, 1, 3, 2), (2, 2, 1, 3, 2), (1, 1, 1, 3, 2)]",20,[]
29,"[(3, 2, 0, 0, 0), (3, 2, 1, 0, 0), (0, 2, 0, 0, 0), (3, 2, 0, 0, 1), (3, 1, 0, 0, 0), (3, 3, 0, 0, 0), (3, 2, 0, 1, 0), (3, 2, 0, 0, 3), (3, 2, 3, 0, 0), (3, 2, 0, 3, 0), (2, 2, 0, 0, 0), (0, 2, 1, 0, 0), (2, 2, 1, 0, 0), (3, 2, 1, 0, 3), (3, 2, 1, 0, 1), (3, 2, 1, 1, 0), (0, 2, 0, 1, 0), (0, 2, 0, 0, 3), (0, 1, 0, 0, 0), (0, 3, 0, 0, 0)]",20,[]
30,"[(2, 2, 3, 2, 0), (3, 2, 3, 2, 0), (2, 2, 2, 2, 0), (2, 2, 3, 2, 1), (2, 3, 3, 2, 0), (2, 2, 3, 3, 0), (1, 2, 3, 2, 0), (2, 2, 0, 2, 0), (2, 2, 3, 2, 3), (2, 2, 3, 1, 0), (2, 1, 3, 2, 0), (3, 1, 3, 2, 0), (3, 3, 3, 2, 0), (3, 2, 3, 2, 3), (3, 2, 0, 2, 0), (3, 2, 3, 1, 0), (3, 2, 3, 2, 1), (2, 2, 2, 2, 3), (2, 2, 2, 2, 1), (2, 2, 2, 1, 0)]",20,[]
31,"[(1, 2, 0, 3, 3), (1, 1, 0, 3, 3), (1, 3, 0, 3, 3), (0, 2, 0, 3, 3), (1, 2, 0, 3, 0), (2, 2, 0, 3, 3), (1, 2, 1, 3, 3), (1, 2, 0, 0, 3), (1, 2, 0, 2, 3), (0, 1, 0, 3, 3), (1, 1, 0, 3, 0), (1, 1, 0, 0, 3), (1, 1, 3, 3, 3), (1, 1, 0, 3, 2), (1, 0, 0, 3, 3), (2, 1, 0, 3, 3), (1, 3, 0, 2, 3), (1, 3, 0, 3, 2), (1, 3, 3, 3, 3), (2, 3, 0, 3, 3)]",20,[]
32,"[(2, 2, 0, 0, 1), (2, 2, 0, 3, 1), (2, 1, 0, 0, 1), (2, 2, 1, 0, 1), (2, 2, 3, 0, 1), (2, 2, 0, 0, 2), (2, 3, 0, 0, 1), (1, 2, 0, 0, 1), (2, 2, 0, 1, 1), (2, 2, 0, 3, 2), (3, 2, 0, 3, 1), (2, 2, 0, 2, 1), (2, 3, 0, 3, 1), (2, 2, 0, 3, 0), (1, 2, 0, 3, 1), (2, 2, 3, 3, 1), (3, 1, 0, 0, 1), (2, 1, 0, 0, 2), (2, 1, 3, 0, 1), (2, 1, 0, 0, 0)]",20,[]
33,"[(0, 0, 2, 0, 3), (0, 3, 2, 0, 3), (0, 0, 2, 0, 2), (0, 0, 3, 0, 3), (0, 0, 2, 3, 3), (0, 0, 2, 0, 0), (0, 0, 2, 1, 3), (0, 0, 1, 0, 3), (3, 0, 2, 0, 3), (0, 1, 2, 0, 3), (0, 3, 1, 0, 3), (0, 3, 2, 3, 3), (0, 2, 2, 0, 3), (0, 3, 3, 0, 3), (0, 3, 2, 0, 2), (0, 0, 3, 0, 2), (0, 0, 2, 1, 2), (0, 1, 2, 0, 2), (3, 0, 2, 0, 2), (1, 0, 2, 0, 2)]",20,[]
34,"[(3, 1, 2, 1, 2), (3, 2, 2, 1, 2), (3, 1, 2, 1, 1), (2, 1, 2, 1, 2), (3, 1, 2, 1, 3), (3, 1, 3, 1, 2), (3, 0, 2, 1, 2), (3, 1, 1, 1, 2), (3, 1, 2, 0, 2), (3, 2, 2, 0, 2), (3, 2, 3, 1, 2), (2, 2, 2, 1, 2), (3, 2, 1, 1, 2), (3, 2, 2, 1, 1), (3, 1, 2, 2, 1), (3, 1, 1, 1, 1), (2, 1, 2, 1, 1), (3, 0, 2, 1, 1), (3, 1, 2, 0, 1), (3, 1, 3, 1, 1)]",20,[]
35,"[(3, 1, 1, 0, 3), (3, 1, 1, 1, 3), (0, 1, 1, 0, 3), (2, 1, 1, 0, 3), (3, 1, 2, 0, 3), (3, 1, 0, 0, 3), (3, 1, 1, 0, 2), (3, 1, 1, 3, 3), (3, 1, 1, 1, 0), (2, 1, 1, 1, 3), (3, 1, 0, 1, 3), (1, 1, 1, 0, 3), (0, 1, 1, 0, 2), (0, 1, 0, 0, 3), (0, 1, 1, 0, 0), (0, 2, 1, 0, 3), (2, 1, 2, 0, 3), (2, 1, 0, 0, 3), (2, 0, 1, 0, 3), (2, 2, 1, 0, 3)]",20,[]
36,"[(3, 0, 3, 0, 3), (3, 1, 3, 0, 3), (2, 0, 3, 0, 3), (3, 3, 3, 0, 3), (3, 0, 3, 0, 0), (3, 0, 3, 3, 3), (3, 0, 0, 0, 3), (3, 0, 3, 0, 2), (3, 0, 3, 1, 3), (3, 1, 3, 3, 3), (3, 2, 3, 0, 3), (0, 1, 3, 0, 3), (3, 1, 3, 0, 2), (3, 1, 3, 0, 0), (3, 1, 3, 1, 3), (2, 1, 3, 0, 3), (2, 3, 3, 0, 3), (2, 0, 0, 0, 3), (2, 0, 3, 0, 0), (2, 0, 3, 1, 3)]",20,[]
37,"[(0, 3, 3, 1, 2), (3, 3, 3, 1, 2), (0, 3, 3, 1, 3), (1, 3, 3, 1, 2), (0, 3, 3, 0, 2), (0, 3, 3, 1, 1), (0, 3, 0, 1, 2), (0, 0, 3, 1, 2), (0, 2, 3, 1, 2), (3, 3, 3, 0, 2), (3, 3, 3, 1, 1), (2, 3, 3, 1, 2), (3, 0, 3, 1, 2), (3, 3, 3, 2, 2), (0, 3, 3, 2, 3), (0, 0, 3, 1, 3), (0, 3, 3, 1, 0), (1, 3, 3, 1, 3), (0, 2, 3, 1, 3), (1, 3, 3, 1, 1)]",20,[]
38,"[(3, 2, 2, 0, 1), (3, 2, 3, 0, 1), (2, 2, 2, 0, 1), (3, 3, 3, 0, 1), (3, 1, 3, 0, 1), (3, 2, 3, 3, 1), (3, 2, 3, 0, 2), (3, 2, 3, 1, 1), (0, 2, 3, 0, 1), (2, 2, 2, 1, 1), (2, 2, 2, 3, 1), (2, 2, 2, 0, 2), (1, 2, 2, 0, 1), (2, 1, 2, 0, 1), (3, 0, 3, 0, 1), (0, 3, 3, 0, 1), (3, 3, 3, 0, 0), (3, 3, 0, 0, 1), (2, 3, 3, 0, 1), (3, 1, 3, 3, 1)]",20,[]
39,"[(1, 0, 0, 0, 1), (1, 0, 3, 0, 1), (1, 0, 1, 0, 1), (1, 0, 0, 3, 1), (1, 0, 0, 0, 0), (1, 3, 0, 0, 1), (1, 1, 0, 0, 1), (0, 0, 0, 0, 1), (1, 0, 3, 0, 2), (0, 0, 3, 0, 1), (1, 0, 3, 0, 0), (1, 1, 3, 0, 1), (1, 0, 3, 1, 1), (2, 0, 3, 0, 1), (1, 0, 3, 3, 1), (1, 3, 3, 0, 1), (1, 3, 1, 0, 1), (1, 0, 1, 0, 2), (0, 0, 1, 0, 1), (2, 0, 1, 0, 1)]",20,[]
40,"[(3, 0, 0, 2, 3), (3, 0, 1, 2, 3), (0, 0, 0, 2, 3), (3, 0, 0, 2, 0), (3, 0, 3, 2, 3), (3, 0, 0, 3, 3), (3, 0, 0, 2, 2), (2, 0, 0, 2, 3), (3, 1, 0, 2, 3), (2, 0, 1, 2, 3), (3, 0, 1, 2, 0), (3, 0, 1, 3, 3), (3, 0, 2, 2, 3), (3, 0, 1, 2, 2), (0, 3, 0, 2, 3), (0, 0, 0, 2, 2), (1, 0, 0, 2, 3), (0, 0, 0, 1, 3), (0, 0, 0, 2, 0), (0, 0, 0, 3, 3)]",20,[]
41,"[(0, 1, 3, 1, 0), (3, 1, 3, 1, 0), (0, 1, 2, 1, 0), (0, 1, 3, 1, 1), (0, 0, 3, 1, 0), (0, 2, 3, 1, 0), (0, 1, 3, 0, 0), (0, 1, 3, 1, 3), (0, 1, 3, 2, 0), (0, 1, 0, 1, 0), (1, 1, 3, 1, 0), (3, 0, 3, 1, 0), (3, 1, 0, 1, 0), (3, 1, 2, 1, 0), (2, 1, 3, 1, 0), (0, 1, 2, 1, 3), (0, 2, 2, 1, 0), (0, 1, 2, 2, 0), (0, 1, 1, 1, 0), (0, 0, 2, 1, 0)]",20,[]
42,"[(1, 1, 0, 1, 0), (1, 0, 0, 1, 0), (1, 1, 0, 0, 0), (2, 1, 0, 1, 0), (1, 1, 0, 1, 1), (1, 2, 0, 1, 0), (1, 1, 0, 1, 3), (1, 0, 1, 1, 0), (1, 0, 0, 2, 0), (1, 0, 3, 1, 0), (0, 0, 0, 1, 0), (1, 3, 0, 1, 0), (1, 1, 1, 0, 0), (1, 2, 0, 0, 0), (1, 1, 3, 0, 0), (2, 1, 0, 2, 0), (2, 2, 0, 1, 0), (2, 1, 0, 1, 3), (2, 1, 1, 1, 0), (0, 1, 0, 1, 1)]",20,[]
43,"[(1, 2, 2, 3, 3), (2, 2, 2, 3, 3), (1, 1, 2, 3, 3), (1, 2, 2, 0, 3), (2, 1, 2, 3, 3), (2, 2, 2, 0, 3), (2, 2, 1, 3, 3), (2, 2, 3, 3, 3), (1, 1, 2, 3, 0), (1, 0, 2, 3, 3), (0, 1, 2, 3, 3), (1, 1, 2, 3, 2), (1, 1, 2, 0, 3), (1, 2, 2, 1, 3), (1, 2, 2, 0, 2), (1, 2, 1, 0, 3), (1, 2, 3, 0, 3), (2, 1, 3, 3, 3), (2, 1, 2, 2, 3), (2, 0, 2, 3, 3)]",20,[]
