,hosts,number of nodes,switches
10,"[0, 448]",1,[]
11,"[0, 448]",1,[]
12,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
13,"[2, 931]",1,[]
14,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
15,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79]",32,[]
16,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
17,"[2, 931, 452, 709]",4,[]
18,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227, 54, 695, 62, 447, 101, 198, 584, 973, 301, 471, 26, 271, 861, 256, 65, 100]",32,[]
19,"[0, 448, 868, 7]",4,[]
20,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
21,"[2, 931, 452, 709]",4,[]
22,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227]",16,[]
23,"[0, 448]",1,[]
24,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 90, 763, 416, 262, 680, 970]",32,[]
25,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 20, 374, 343, 987, 188, 541, 670, 806, 9, 557, 720]",32,[]
26,"[1, 898]",1,[]
27,"[2, 931, 452, 709]",4,[]
28,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686]",16,[]
29,"[2, 931]",1,[]
30,"[3, 129, 776, 910]",4,[]
31,"[0, 448]",1,[]
32,"[0, 448, 868, 7]",4,[]
33,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970, 557]",32,[]
34,"[2, 931]",1,[]
35,"[3, 129, 776, 910]",4,[]
36,"[0, 448, 868, 7]",4,[]
37,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970, 557]",32,[]
38,"[2, 931, 452, 709]",4,[]
39,"[3, 129]",1,[]
40,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79]",32,[]
41,"[0, 448]",1,[]
42,"[0, 448, 868, 7]",4,[]
43,"[3, 129]",1,[]
44,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970, 557]",32,[]
45,"[2, 931, 452, 709]",4,[]
46,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79]",32,[]
47,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227]",16,[]
48,"[10, 752]",1,[]
49,"[10, 752, 195, 976, 317, 208, 881, 185, 505, 955, 349, 256, 353, 642, 803, 5, 455, 107, 595, 543, 896, 994, 396, 1006, 720, 337, 152, 90, 834, 932, 299, 61]",32,[]
50,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
51,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785]",16,[]
52,"[3, 129, 776, 910]",4,[]
53,"[6, 672, 995, 968, 951, 849, 117, 342, 887, 472, 216, 98, 132, 233, 1002, 651]",16,[]
54,"[8, 449, 901, 617, 426, 12, 365, 304, 1013, 489, 159, 865, 611, 75, 183, 824, 441, 634, 190, 191, 864, 704, 716, 461, 48, 913, 1012, 24, 993, 356, 519, 940]",32,[]
55,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785]",16,[]
56,"[10, 752, 195, 976, 317, 208, 881, 185, 505, 955, 349, 256, 353, 642, 803, 5]",16,[]
57,"[11, 835]",1,[]
58,"[16, 579, 522, 783]",4,[]
59,"[18, 3, 726, 615, 714, 884, 438, 831, 700, 94, 869, 129, 776, 910, 532, 698, 762, 927, 602, 965, 486, 678, 591, 152, 218, 186, 736, 737, 834, 260, 616, 425]",32,[]
60,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
61,"[2, 931, 452, 709]",4,[]
62,"[8, 449, 901, 617, 426, 12, 365, 304, 1013, 489, 159, 865, 611, 75, 183, 824, 441, 634, 190, 191, 864, 704, 716, 461, 48, 913, 1012, 24, 993, 356, 519, 940]",32,[]
63,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
64,"[2, 931, 452, 709]",4,[]
65,"[10, 752, 195, 976, 317, 208, 881, 185, 505, 955, 349, 256, 353, 642, 803, 5, 455, 107, 595, 543, 896, 994, 396, 1006, 720, 337, 152, 90, 927, 834, 932, 299]",32,[]
66,"[2, 931]",1,[]
67,"[0, 448]",1,[]
68,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
69,"[2, 931, 452, 709]",4,[]
70,"[8, 449, 901, 617]",4,[]
71,"[11, 835]",1,[]
72,"[2, 931, 452, 709]",4,[]
73,"[2, 931]",1,[]
74,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79]",32,[]
75,"[0, 448, 868, 7]",4,[]
76,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 763, 416, 262, 680, 970, 467]",32,[]
77,"[0, 448, 868, 7]",4,[]
78,"[2, 931, 452, 709]",4,[]
79,"[8, 449, 901, 617, 426, 12, 365, 304]",8,[]
80,"[0, 448]",1,[]
81,"[0, 448]",1,[]
82,"[2, 931]",1,[]
83,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
84,"[2, 931, 452, 709]",4,[]
85,"[6, 672, 995, 968]",4,[]
86,"[0, 448, 868, 7]",4,[]
87,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 763, 416, 262, 680, 970, 467]",32,[]
88,"[0, 448, 868, 7, 648, 679, 173, 503]",8,[]
89,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43]",32,[]
90,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141]",16,[]
91,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686]",16,[]
92,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141]",16,[]
93,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 90, 763, 416, 262, 680, 970]",32,[]
94,"[0, 448, 868, 7, 648, 679, 173, 503]",8,[]
95,"[2, 931]",1,[]
96,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227]",16,[]
97,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785]",16,[]
98,"[4, 834]",1,[]
99,"[8, 449, 901, 617, 426, 12, 365, 304, 1013, 489, 159, 865, 611, 75, 183, 824]",16,[]
100,"[4, 834]",1,[]
101,"[10, 752, 195, 976, 317, 208, 881, 185]",8,[]
102,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785]",16,[]
103,"[4, 834]",1,[]
104,"[8, 449]",1,[]
105,"[4, 834, 932, 646, 433, 108, 556, 113, 1017, 986, 958, 1010, 131, 615, 522, 50]",16,[]
106,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785]",16,[]
107,"[5, 257]",1,[]
108,"[8, 449, 901, 617, 426, 12, 365, 304, 1013, 489, 159, 865, 611, 75, 183, 824]",16,[]
109,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 20, 374, 343, 987, 188, 541, 670, 806, 9, 557, 720]",32,[]
110,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 43, 79, 371]",32,[]
111,"[1, 898]",1,[]
112,"[0, 448]",1,[]
113,"[1, 898]",1,[]
114,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
115,"[2, 931]",1,[]
116,"[3, 129]",1,[]
117,"[6, 672, 995, 968, 951, 849, 117, 342, 887, 472, 216, 98, 132, 233, 1002, 651, 12, 685, 238, 379, 704, 517, 232, 937, 620, 950, 983, 312, 317, 175, 271, 628]",32,[]
118,"[13, 609, 258, 5, 397, 817, 181, 728, 699, 798, 831, 547, 681, 812, 597, 880, 355, 788, 917, 309, 226, 328, 809, 654, 500, 122, 604, 890, 257, 291, 549, 73]",32,[]
119,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
120,"[2, 931]",1,[]
121,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227, 54, 695, 62, 447, 101, 198, 584, 973, 301, 471, 26, 271, 861, 256, 65, 100]",32,[]
122,"[8, 449, 901, 617, 426, 12, 365, 304, 1013, 489, 159, 865, 611, 75, 183, 824, 441, 634, 190, 191, 864, 704, 709, 716, 461, 48, 913, 1012, 24, 993, 356, 519]",32,[]
123,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
124,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79]",32,[]
125,"[0, 448]",1,[]
126,"[0, 448]",1,[]
127,"[0, 448]",1,[]
128,"[0, 448]",1,[]
129,"[0, 448, 868, 7]",4,[]
130,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
131,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227, 54, 695, 62, 447, 101, 198, 584, 973, 301, 471, 26, 271, 861, 256, 65, 100]",32,[]
132,"[0, 448]",1,[]
133,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
134,"[10, 752]",1,[]
135,"[11, 835, 870, 487]",4,[]
136,"[10, 752]",1,[]
137,"[12, 672, 480, 644]",4,[]
138,"[10, 752]",2,[]
139,"[16, 579]",1,[]
140,"[10, 752, 195, 976, 317, 208, 881, 185, 505, 955, 349, 353, 642, 803, 5, 455, 107, 595, 543, 896, 994, 396, 1006, 720, 337, 152, 90, 834, 932, 299, 61, 690]",32,[]
141,"[0, 448, 868, 7]",4,[]
142,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 763, 416, 262, 680, 970, 467]",32,[]
143,"[0, 448, 868, 7]",4,[]
144,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227, 54, 695, 62, 447, 101, 198, 584, 973, 301, 471, 26, 271, 861, 256, 65, 100]",32,[]
145,"[0, 448]",1,[]
146,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 90, 763, 416, 262, 680, 970]",32,[]
147,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 20, 374, 343, 987, 188, 541, 670, 806, 9, 557, 720]",32,[]
148,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303, 414]",64,[]
149,"[0, 448]",1,[]
150,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 90, 763, 416, 262, 680, 970, 1006, 467, 308, 699, 798, 944, 977, 850, 276, 309, 823, 244, 669, 287, 995, 932, 903, 906, 438, 599, 538, 125, 868, 104, 683, 141, 242, 52, 1019, 317, 37, 815]",64,[]
151,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43]",32,[]
152,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 374, 343, 987, 188, 541, 670, 806, 9, 970, 557, 720, 597, 570, 682, 383, 545, 937, 42, 847, 407, 783, 766, 479, 130, 619, 175, 822, 859, 797, 127, 5, 359, 649, 621, 881, 532, 918, 92, 736, 358, 128, 204]",64,[]
153,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303]",64,[]
154,"[0, 448]",1,[]
155,"[1, 898]",1,[]
156,"[3, 129]",1,[]
157,"[6, 672]",1,[]
158,"[14, 224]",1,[]
159,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303]",64,[]
160,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
161,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303, 414]",64,[]
162,"[0, 448]",1,[]
163,"[1, 898, 484, 165, 395, 620, 755, 372, 789, 376, 348, 507, 935, 796, 1005, 686, 250, 731, 412, 862, 963, 106, 139, 498, 67, 631, 90, 763, 416, 262, 680, 970]",32,[]
164,"[0, 448]",1,[]
165,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303]",64,[]
166,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 374, 343, 987, 188, 541, 670, 806, 9, 557, 720, 597]",32,[]
167,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303]",64,[]
168,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 374, 343, 987, 188, 541, 670, 806, 9, 557, 720, 597]",32,[]
169,"[1, 898, 484, 165]",4,[]
170,"[2, 931]",1,[]
171,"[3, 129]",1,[]
172,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43]",32,[]
173,"[3, 129, 776, 910]",4,[]
174,"[6, 672, 995, 968, 951, 849, 117, 342, 887, 472, 216, 98, 132, 233, 1002, 651, 12, 685, 238, 379, 704, 517, 232, 937, 620, 950, 983, 312, 317, 175, 271, 628]",32,[]
175,"[2, 931, 452, 709]",4,[]
176,"[13, 609, 258, 5, 397, 817, 181, 728, 699, 798, 831, 547, 681, 812, 880, 355, 788, 917, 309, 226, 328, 809, 654, 500, 122, 604, 890, 257, 291, 549, 73, 496]",32,[]
177,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 20, 641, 901, 43, 79]",32,[]
178,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 374, 343, 987, 188, 541, 670, 806, 9, 970, 557]",32,[]
179,"[2, 931, 452, 709]",4,[]
180,"[3, 129]",1,[]
181,"[6, 672]",1,[]
182,"[8, 449]",1,[]
183,"[10, 752]",1,[]
184,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227, 54, 695, 62, 447, 101, 198, 584, 973, 301, 471, 26, 271, 861, 256, 65, 100, 601, 40, 977, 982, 759, 249, 726, 615, 714, 884, 438, 831, 700, 869, 412, 715, 975, 947, 149, 983, 892, 63, 512, 225, 6, 167, 935, 461, 176, 17, 275, 360]",64,[]
185,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 85, 20, 641, 901, 43, 79]",32,[]
186,"[3, 129, 776, 910, 18, 532, 887, 698, 762, 94, 927, 70, 231, 488, 302, 227, 54, 695, 62, 447, 101, 198, 584, 973, 301, 471, 26, 271, 861, 256, 65, 100, 601, 40, 977, 982, 759, 249, 726, 615, 714, 884, 438, 831, 700, 869, 412, 715, 975, 947, 149, 983, 892, 63, 512, 225, 6, 167, 935, 461, 176, 17, 275, 360]",64,[]
187,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
188,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79, 371, 148, 953, 827, 1023, 737, 133, 199, 674, 114, 594, 152, 666, 955, 835, 646, 455, 267, 51, 249, 154, 508, 602, 362, 205, 429, 17, 915, 501, 922, 303, 414]",64,[]
189,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970]",32,[]
190,"[2, 931]",1,[]
191,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785, 403, 596, 247, 665, 708, 390, 716, 335, 945, 659, 884, 85, 641, 901, 43, 79]",32,[]
192,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141, 942, 116, 245, 829, 771, 755, 20, 374, 343, 987, 188, 541, 670, 806, 9, 970, 557, 720, 597, 570, 682, 383, 545, 937, 42, 847, 407, 783, 766, 479, 130, 619, 175, 822, 859, 797, 127, 5, 359, 649, 621, 881, 532, 918, 92, 736, 358, 128, 204, 25, 697, 1017, 698, 577, 930, 4, 169, 593, 658, 506, 765, 733, 99, 731, 650, 431, 274, 899, 443, 861, 676, 903, 392, 747, 271, 81, 527, 222, 707, 584, 300, 301, 526, 626, 181, 376, 1023, 896, 547, 997, 774, 515, 989, 606, 464, 324, 551, 45, 303, 336, 695, 15, 512, 932, 902, 394, 719, 516, 317, 226, 835, 234]",128,[]
193,"[2, 931, 452, 709, 583, 424, 713, 529, 214, 346, 28, 258, 451, 229, 363, 785]",16,[]
194,"[0, 448]",1,[]
195,"[0, 448]",1,[]
196,"[0, 448]",1,[]
197,"[0, 448]",1,[]
198,"[0, 448, 868, 7, 648, 679, 173, 503, 986, 667, 893, 321, 738, 104, 235, 141]",16,[]
199,"[1, 898]",1,[]
